Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,5,1164.4,,,2510.3,WarmStart,WarmStart
1,9,1155.0,,,2510.3,WarmStart,WarmStart
2,25,1005.9,,,2510.3,WarmStart,WarmStart
3,46,1798.3,,,2510.3,WarmStart,WarmStart
4,57,1235.9,,,2510.3,WarmStart,WarmStart
5,60,1340.8,,,2510.3,WarmStart,WarmStart
6,63,1423.8,,,2510.3,WarmStart,WarmStart
7,73,2381.6,,,2510.3,WarmStart,WarmStart
8,75,1471.1,,,2510.3,WarmStart,WarmStart
9,93,1755.2,,,2510.3,WarmStart,WarmStart
10,108,1164.4,,,2510.3,WarmStart,WarmStart
11,164,1282.2,,,2510.3,WarmStart,WarmStart
12,165,1250.8,,,2510.3,WarmStart,WarmStart
13,173,1522.7,,,2510.3,WarmStart,WarmStart
14,175,1074.9,,,2510.3,WarmStart,WarmStart
15,185,1998.6,,,2510.3,WarmStart,WarmStart
16,219,1804.2,,,2510.3,WarmStart,WarmStart
17,228,1240.2,,,2510.3,WarmStart,WarmStart
18,231,1547.3,,,2510.3,WarmStart,WarmStart
19,242,1305.4,,,2510.3,WarmStart,WarmStart
20,260,1599.4,,,2510.3,WarmStart,WarmStart
21,292,2372.4,,,2510.3,WarmStart,WarmStart
22,296,1681.2,,,2510.3,WarmStart,WarmStart
23,309,1212.0,,,2510.3,WarmStart,WarmStart
24,169,1250.5,3912.1875,58.0672492980957,2510.3,ActiveLearning,Continuing
25,6,1605.4,3544.81591796875,46.91216278076172,2510.3,ActiveLearning,Continuing
26,71,2501.1,3133.646240234375,34.24032974243164,2510.3,ActiveLearning,Continuing
27,191,2411.5,2592.1962890625,42.35504913330078,2510.3,ActiveLearning,Continuing
28,118,1603.3,2570.285400390625,37.27921676635742,2510.3,ActiveLearning,Continuing
29,172,1164.4,2468.18017578125,63.03985595703125,2510.3,ActiveLearning,Continuing
30,34,1730.2,3078.4443359375,129.12017822265625,2510.3,ActiveLearning,Continuing
31,265,1680.6,2421.302978515625,130.77528381347656,2510.3,ActiveLearning,Continuing
32,99,2411.5,2251.13037109375,42.62001037597656,2510.3,ActiveLearning,Continuing
33,206,2331.1,2316.772216796875,47.11503219604492,2510.3,ActiveLearning,Continuing
34,31,2487.3,2272.328857421875,51.71967315673828,2510.3,ActiveLearning,Continuing
35,273,2402.3,2247.55224609375,48.99916076660156,2510.3,ActiveLearning,Continuing
36,40,2157.3,2105.03369140625,57.928611755371094,2510.3,ActiveLearning,Continuing
37,205,1730.2,2121.3232421875,49.00629806518555,2510.3,ActiveLearning,Continuing
38,285,1812.1,2147.54052734375,64.32386779785156,2510.3,ActiveLearning,Continuing
39,147,1736.3,2071.253173828125,70.60060119628906,2510.3,ActiveLearning,Continuing
40,106,2381.6,1977.9552001953125,46.58478927612305,2510.3,ActiveLearning,Continuing
41,194,1233.3,2200.4462890625,51.00853729248047,2510.3,ActiveLearning,Continuing
42,291,1577.8,2323.457763671875,161.2052764892578,2510.3,ActiveLearning,Continuing
43,212,2249.6,1867.618896484375,60.4841194152832,2510.3,ActiveLearning,Continuing
44,167,1731.7,1884.703857421875,54.671592712402344,2510.3,ActiveLearning,Continuing
45,289,1571.2,1935.7523193359375,55.039981842041016,2510.3,ActiveLearning,Continuing
46,266,1667.4,1886.40234375,53.989864349365234,2510.3,ActiveLearning,Continuing
47,64,1661.2,1877.5184326171875,45.094390869140625,2510.3,ActiveLearning,Continuing
48,115,1536.5,1889.9615478515625,53.79475784301758,2510.3,ActiveLearning,Continuing
49,306,2510.3,1806.426513671875,62.16289520263672,2510.3,ActiveLearning,Max yield strength in Dataset reached
