Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,9,1155.0,,,2510.3,WarmStart,WarmStart
1,100,1047.3,,,2510.3,WarmStart,WarmStart
2,204,2005.5,,,2510.3,WarmStart,WarmStart
3,223,1412.5,,,2510.3,WarmStart,WarmStart
4,246,1564.0,,,2510.3,WarmStart,WarmStart
5,255,1280.2,,,2510.3,WarmStart,WarmStart
6,277,1172.0,,,2510.3,WarmStart,WarmStart
7,309,1212.0,,,2510.3,WarmStart,WarmStart
8,185,1998.6,1750.1560000000004,958.2,2510.3,ActiveLearning,Continuing
9,68,2006.0,1835.193499999998,958.2,2510.3,ActiveLearning,Continuing
10,64,1661.2,1865.0052499999965,958.7,2510.3,ActiveLearning,Continuing
11,224,1792.2,1766.2267499999957,958.7,2510.3,ActiveLearning,Continuing
12,124,1600.0,1760.4724999999964,958.7,2510.3,ActiveLearning,Continuing
13,19,1723.2,1832.2052499999945,794.0,2510.3,ActiveLearning,Continuing
14,71,2501.1,1717.5472499999983,958.7,2510.3,ActiveLearning,Continuing
15,273,2402.3,1872.630999999994,1453.8,2510.3,ActiveLearning,Continuing
16,99,2411.5,1890.913999999999,1453.8,2510.3,ActiveLearning,Continuing
17,292,2372.4,2198.056249999997,1291.1,2510.3,ActiveLearning,Continuing
18,206,2331.1,2276.7972499999996,1346.1,2510.3,ActiveLearning,Continuing
19,191,2411.5,2166.275249999993,1453.8,2510.3,ActiveLearning,Continuing
20,73,2381.6,2245.0565000000042,1239.5,2510.3,ActiveLearning,Continuing
21,159,2356.4,2093.8537499999943,1364.2,2510.3,ActiveLearning,Continuing
22,31,2487.3,2248.6125,1453.8,2510.3,ActiveLearning,Continuing
23,306,2510.3,2336.8490000000043,826.1000000000001,2510.3,ActiveLearning,Max yield strength in Dataset reached
