Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity (measured) (S/cm) in Dataset,Phase,Stopping Reason
0,0,12.77,,,1243.67,WarmStart,WarmStart
1,4,16.94,,,1243.67,WarmStart,WarmStart
2,7,33.44,,,1243.67,WarmStart,WarmStart
3,9,45.53,,,1243.67,WarmStart,WarmStart
4,16,490.06,,,1243.67,WarmStart,WarmStart
5,17,559.01,,,1243.67,WarmStart,WarmStart
6,18,617.92,,,1243.67,WarmStart,WarmStart
7,19,634.35,,,1243.67,WarmStart,WarmStart
8,20,688.74,,,1243.67,WarmStart,WarmStart
9,21,725.7933279,,,1243.67,WarmStart,WarmStart
10,22,766.85,,,1243.67,WarmStart,WarmStart
11,23,788.8326479,,,1243.67,WarmStart,WarmStart
12,24,800.58,,,1243.67,WarmStart,WarmStart
13,25,804.11,,,1243.67,WarmStart,WarmStart
14,26,839.28,,,1243.67,WarmStart,WarmStart
15,27,852.33,,,1243.67,WarmStart,WarmStart
16,29,6.19,,,1243.67,WarmStart,WarmStart
17,34,8.39,,,1243.67,WarmStart,WarmStart
18,36,11.15,,,1243.67,WarmStart,WarmStart
19,39,18.25,,,1243.67,WarmStart,WarmStart
20,47,9.21,,,1243.67,WarmStart,WarmStart
21,74,26.55,,,1243.67,WarmStart,WarmStart
22,79,52.77,,,1243.67,WarmStart,WarmStart
23,89,11.38,,,1243.67,WarmStart,WarmStart
24,97,86.01,,,1243.67,WarmStart,WarmStart
25,100,433.78,,,1243.67,WarmStart,WarmStart
26,110,770.35,,,1243.67,WarmStart,WarmStart
27,111,838.31,,,1243.67,WarmStart,WarmStart
28,112,904.29,,,1243.67,WarmStart,WarmStart
29,114,291.41,,,1243.67,WarmStart,WarmStart
30,116,452.8,,,1243.67,WarmStart,WarmStart
31,118,529.11,,,1243.67,WarmStart,WarmStart
32,122,543.75,,,1243.67,WarmStart,WarmStart
33,123,552.26,,,1243.67,WarmStart,WarmStart
34,124,554.41,,,1243.67,WarmStart,WarmStart
35,126,660.0,,,1243.67,WarmStart,WarmStart
36,127,1089.12,,,1243.67,WarmStart,WarmStart
37,136,293.6,,,1243.67,WarmStart,WarmStart
38,152,44.1,,,1243.67,WarmStart,WarmStart
39,160,189.12,,,1243.67,WarmStart,WarmStart
40,178,111.8949727,,,1243.67,WarmStart,WarmStart
41,209,325.42,,,1243.67,WarmStart,WarmStart
42,216,696.39,,,1243.67,WarmStart,WarmStart
43,218,537.77,,,1243.67,WarmStart,WarmStart
44,220,546.79,,,1243.67,WarmStart,WarmStart
45,222,602.48,,,1243.67,WarmStart,WarmStart
46,226,658.86,,,1243.67,WarmStart,WarmStart
47,228,697.4,,,1243.67,WarmStart,WarmStart
48,229,731.11,,,1243.67,WarmStart,WarmStart
49,231,772.94,,,1243.67,WarmStart,WarmStart
50,232,824.47,,,1243.67,WarmStart,WarmStart
51,227,695.67,716.4625854492188,94.73912048339844,1243.67,ActiveLearning,Continuing
52,113,226.22,661.5936889648438,77.13381958007812,1243.67,ActiveLearning,Continuing
53,150,348.88,628.7594604492188,139.05516052246094,1243.67,ActiveLearning,Continuing
54,223,636.48,585.9056396484375,133.14718627929688,1243.67,ActiveLearning,Continuing
55,224,637.46,612.3936157226562,97.2196273803711,1243.67,ActiveLearning,Continuing
56,230,738.1,637.3826293945312,36.09583282470703,1243.67,ActiveLearning,Continuing
57,139,336.24,536.9926147460938,140.46722412109375,1243.67,ActiveLearning,Continuing
58,204,240.44,539.827392578125,76.98096466064453,1243.67,ActiveLearning,Continuing
59,146,312.65,519.2732543945312,148.2383270263672,1243.67,ActiveLearning,Continuing
60,104,580.44,529.7059326171875,100.56771087646484,1243.67,ActiveLearning,Continuing
61,108,659.36,562.7622680664062,67.61067199707031,1243.67,ActiveLearning,Continuing
62,164,220.66,520.2277221679688,116.83306884765625,1243.67,ActiveLearning,Continuing
63,120,540.19,474.4699401855469,106.72378540039062,1243.67,ActiveLearning,Continuing
64,106,618.72,492.6955261230469,111.26692962646484,1243.67,ActiveLearning,Continuing
65,101,484.36,508.3789978027344,121.41285705566406,1243.67,ActiveLearning,Continuing
66,109,750.9,500.3131103515625,60.591102600097656,1243.67,ActiveLearning,Continuing
67,115,325.56,500.6078186035156,124.4172592163086,1243.67,ActiveLearning,Continuing
68,103,562.06,489.03936767578125,97.85089874267578,1243.67,ActiveLearning,Continuing
69,105,607.72,554.2596435546875,61.87887954711914,1243.67,ActiveLearning,Continuing
70,107,625.33,489.2853088378906,103.46699523925781,1243.67,ActiveLearning,Continuing
71,182,160.6199195,498.111328125,114.74297332763672,1243.67,ActiveLearning,Continuing
72,169,385.2,498.59149169921875,122.16484832763672,1243.67,ActiveLearning,Continuing
73,138,302.25,478.4666748046875,197.9976806640625,1243.67,ActiveLearning,Continuing
74,186,318.1919743,429.8028869628906,84.98336791992188,1243.67,ActiveLearning,Continuing
75,117,475.46,414.3563537597656,163.32489013671875,1243.67,ActiveLearning,Continuing
76,119,535.99,437.67333984375,128.4024658203125,1243.67,ActiveLearning,Continuing
77,128,1243.67,480.4266052246094,98.80345153808594,1243.67,ActiveLearning,Max Conductivity (measured) (S/cm) in Dataset reached
