Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity (measured) (S/cm) in Dataset,Phase,Stopping Reason
0,9,45.53,,,1243.67,WarmStart,WarmStart
1,16,490.06,,,1243.67,WarmStart,WarmStart
2,17,559.01,,,1243.67,WarmStart,WarmStart
3,18,617.92,,,1243.67,WarmStart,WarmStart
4,19,634.35,,,1243.67,WarmStart,WarmStart
5,20,688.74,,,1243.67,WarmStart,WarmStart
6,21,725.7933279,,,1243.67,WarmStart,WarmStart
7,23,788.8326479,,,1243.67,WarmStart,WarmStart
8,25,804.11,,,1243.67,WarmStart,WarmStart
9,26,839.28,,,1243.67,WarmStart,WarmStart
10,27,852.33,,,1243.67,WarmStart,WarmStart
11,34,8.39,,,1243.67,WarmStart,WarmStart
12,41,19.3,,,1243.67,WarmStart,WarmStart
13,100,433.78,,,1243.67,WarmStart,WarmStart
14,110,770.35,,,1243.67,WarmStart,WarmStart
15,112,904.29,,,1243.67,WarmStart,WarmStart
16,114,291.41,,,1243.67,WarmStart,WarmStart
17,116,452.8,,,1243.67,WarmStart,WarmStart
18,117,475.46,,,1243.67,WarmStart,WarmStart
19,118,529.11,,,1243.67,WarmStart,WarmStart
20,122,543.75,,,1243.67,WarmStart,WarmStart
21,123,552.26,,,1243.67,WarmStart,WarmStart
22,124,554.41,,,1243.67,WarmStart,WarmStart
23,126,660.0,,,1243.67,WarmStart,WarmStart
24,127,1089.12,,,1243.67,WarmStart,WarmStart
25,134,278.51,,,1243.67,WarmStart,WarmStart
26,152,44.1,,,1243.67,WarmStart,WarmStart
27,162,217.94,,,1243.67,WarmStart,WarmStart
28,163,220.57,,,1243.67,WarmStart,WarmStart
29,170,405.26,,,1243.67,WarmStart,WarmStart
30,171,419.51,,,1243.67,WarmStart,WarmStart
31,191,398.5758253,,,1243.67,WarmStart,WarmStart
32,192,424.1973941,,,1243.67,WarmStart,WarmStart
33,193,733.7295218,,,1243.67,WarmStart,WarmStart
34,194,745.278685,,,1243.67,WarmStart,WarmStart
35,202,214.93,,,1243.67,WarmStart,WarmStart
36,208,297.95,,,1243.67,WarmStart,WarmStart
37,209,325.42,,,1243.67,WarmStart,WarmStart
38,211,382.45,,,1243.67,WarmStart,WarmStart
39,212,395.74,,,1243.67,WarmStart,WarmStart
40,213,406.47,,,1243.67,WarmStart,WarmStart
41,220,546.79,,,1243.67,WarmStart,WarmStart
42,223,636.48,,,1243.67,WarmStart,WarmStart
43,224,637.46,,,1243.67,WarmStart,WarmStart
44,226,658.86,,,1243.67,WarmStart,WarmStart
45,229,731.11,,,1243.67,WarmStart,WarmStart
46,230,738.1,,,1243.67,WarmStart,WarmStart
47,231,772.94,,,1243.67,WarmStart,WarmStart
48,232,824.47,,,1243.67,WarmStart,WarmStart
49,183,162.7067112,696.4277954101562,84.07424926757812,1243.67,ActiveLearning,Continuing
50,113,226.22,647.7337036132812,90.5377426147461,1243.67,ActiveLearning,Continuing
51,204,240.44,551.7597045898438,68.80049133300781,1243.67,ActiveLearning,Continuing
52,22,766.85,510.6946716308594,101.39718627929688,1243.67,ActiveLearning,Continuing
53,24,800.58,676.2025756835938,144.66683959960938,1243.67,ActiveLearning,Continuing
54,222,602.48,755.3649291992188,86.1554183959961,1243.67,ActiveLearning,Continuing
55,227,695.67,717.2557373046875,73.63109588623047,1243.67,ActiveLearning,Continuing
56,106,618.72,573.5509033203125,117.91732788085938,1243.67,ActiveLearning,Continuing
57,139,336.24,523.5400390625,178.44947814941406,1243.67,ActiveLearning,Continuing
58,104,580.44,523.1128540039062,101.2295150756836,1243.67,ActiveLearning,Continuing
59,108,659.36,569.9600830078125,65.45442199707031,1243.67,ActiveLearning,Continuing
60,101,484.36,499.8492126464844,161.35638427734375,1243.67,ActiveLearning,Continuing
61,119,535.99,501.0565490722656,46.14310836791992,1243.67,ActiveLearning,Continuing
62,128,1243.67,518.2034301757812,42.28105545043945,1243.67,ActiveLearning,Max Conductivity (measured) (S/cm) in Dataset reached
