Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity (measured) (S/cm) in Dataset,Phase,Stopping Reason
0,4,16.94,,,1243.67,WarmStart,WarmStart
1,9,45.53,,,1243.67,WarmStart,WarmStart
2,16,490.06,,,1243.67,WarmStart,WarmStart
3,19,634.35,,,1243.67,WarmStart,WarmStart
4,28,5.09,,,1243.67,WarmStart,WarmStart
5,38,12.19,,,1243.67,WarmStart,WarmStart
6,39,18.25,,,1243.67,WarmStart,WarmStart
7,45,7.84,,,1243.67,WarmStart,WarmStart
8,52,16.66,,,1243.67,WarmStart,WarmStart
9,53,16.69,,,1243.67,WarmStart,WarmStart
10,58,31.24,,,1243.67,WarmStart,WarmStart
11,60,63.53,,,1243.67,WarmStart,WarmStart
12,105,607.72,,,1243.67,WarmStart,WarmStart
13,114,291.41,,,1243.67,WarmStart,WarmStart
14,116,452.8,,,1243.67,WarmStart,WarmStart
15,123,552.26,,,1243.67,WarmStart,WarmStart
16,126,660.0,,,1243.67,WarmStart,WarmStart
17,127,1089.12,,,1243.67,WarmStart,WarmStart
18,154,63.81,,,1243.67,WarmStart,WarmStart
19,178,111.8949727,,,1243.67,WarmStart,WarmStart
20,220,546.79,,,1243.67,WarmStart,WarmStart
21,221,561.86,,,1243.67,WarmStart,WarmStart
22,222,602.48,,,1243.67,WarmStart,WarmStart
23,223,636.48,,,1243.67,WarmStart,WarmStart
24,225,654.34,,,1243.67,WarmStart,WarmStart
25,229,731.11,,,1243.67,WarmStart,WarmStart
26,231,772.94,,,1243.67,WarmStart,WarmStart
27,111,838.31,678.0639038085938,10.96475887298584,1243.67,ActiveLearning,Continuing
28,150,348.88,745.2081909179688,14.357098579406738,1243.67,ActiveLearning,Continuing
29,100,433.78,632.7781982421875,17.815263748168945,1243.67,ActiveLearning,Continuing
30,224,637.46,598.7872924804688,28.657514572143555,1243.67,ActiveLearning,Continuing
31,230,738.1,634.9539184570312,28.77408218383789,1243.67,ActiveLearning,Continuing
32,228,697.4,597.91455078125,38.54311752319336,1243.67,ActiveLearning,Continuing
33,177,83.28491341,584.1213989257812,56.18285369873047,1243.67,ActiveLearning,Continuing
34,103,562.06,585.7362670898438,30.303476333618164,1243.67,ActiveLearning,Continuing
35,226,658.86,527.2496948242188,29.21601104736328,1243.67,ActiveLearning,Continuing
36,112,904.29,575.1051025390625,31.65638542175293,1243.67,ActiveLearning,Continuing
37,20,688.74,664.5385131835938,38.64537811279297,1243.67,ActiveLearning,Continuing
38,21,725.7933279,641.4608764648438,34.129608154296875,1243.67,ActiveLearning,Continuing
39,232,824.47,681.1688842773438,38.76742172241211,1243.67,ActiveLearning,Continuing
40,23,788.8326479,661.755126953125,35.87275314331055,1243.67,ActiveLearning,Continuing
41,25,804.11,769.6553955078125,43.89219284057617,1243.67,ActiveLearning,Continuing
42,26,839.28,709.4277954101562,38.94227600097656,1243.67,ActiveLearning,Continuing
43,27,852.33,690.3694458007812,36.59986877441406,1243.67,ActiveLearning,Continuing
44,110,770.35,656.2748413085938,36.053924560546875,1243.67,ActiveLearning,Continuing
45,171,419.51,565.7039184570312,37.932430267333984,1243.67,ActiveLearning,Continuing
46,227,695.67,566.1338500976562,48.16613006591797,1243.67,ActiveLearning,Continuing
47,17,559.01,591.2431640625,88.85877990722656,1243.67,ActiveLearning,Continuing
48,22,766.85,627.5486450195312,43.83228302001953,1243.67,ActiveLearning,Continuing
49,24,800.58,658.9690551757812,50.18461227416992,1243.67,ActiveLearning,Continuing
50,18,617.92,604.2193603515625,90.11243438720703,1243.67,ActiveLearning,Continuing
51,104,580.44,555.4793090820312,41.401859283447266,1243.67,ActiveLearning,Continuing
52,108,659.36,573.4691772460938,43.70938491821289,1243.67,ActiveLearning,Continuing
53,102,545.78,538.58447265625,57.88990020751953,1243.67,ActiveLearning,Continuing
54,122,543.75,553.5173950195312,31.09113311767578,1243.67,ActiveLearning,Continuing
55,124,554.41,559.3676147460938,44.872833251953125,1243.67,ActiveLearning,Continuing
56,101,484.36,573.5929565429688,49.729515075683594,1243.67,ActiveLearning,Continuing
57,153,47.22,528.4270629882812,51.447227478027344,1243.67,ActiveLearning,Continuing
58,164,220.66,446.57159423828125,41.0224723815918,1243.67,ActiveLearning,Continuing
59,113,226.22,458.029541015625,50.02692794799805,1243.67,ActiveLearning,Continuing
60,146,312.65,387.2252197265625,38.41700744628906,1243.67,ActiveLearning,Continuing
61,138,302.25,423.4110412597656,66.527587890625,1243.67,ActiveLearning,Continuing
