Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity (measured) (S/cm) in Dataset,Phase,Stopping Reason
0,4,16.94,,,1243.67,WarmStart,WarmStart
1,9,45.53,,,1243.67,WarmStart,WarmStart
2,16,490.06,,,1243.67,WarmStart,WarmStart
3,19,634.35,,,1243.67,WarmStart,WarmStart
4,28,5.09,,,1243.67,WarmStart,WarmStart
5,38,12.19,,,1243.67,WarmStart,WarmStart
6,39,18.25,,,1243.67,WarmStart,WarmStart
7,45,7.84,,,1243.67,WarmStart,WarmStart
8,52,16.66,,,1243.67,WarmStart,WarmStart
9,53,16.69,,,1243.67,WarmStart,WarmStart
10,58,31.24,,,1243.67,WarmStart,WarmStart
11,60,63.53,,,1243.67,WarmStart,WarmStart
12,105,607.72,,,1243.67,WarmStart,WarmStart
13,114,291.41,,,1243.67,WarmStart,WarmStart
14,116,452.8,,,1243.67,WarmStart,WarmStart
15,123,552.26,,,1243.67,WarmStart,WarmStart
16,126,660.0,,,1243.67,WarmStart,WarmStart
17,127,1089.12,,,1243.67,WarmStart,WarmStart
18,154,63.81,,,1243.67,WarmStart,WarmStart
19,178,111.8949727,,,1243.67,WarmStart,WarmStart
20,220,546.79,,,1243.67,WarmStart,WarmStart
21,221,561.86,,,1243.67,WarmStart,WarmStart
22,222,602.48,,,1243.67,WarmStart,WarmStart
23,223,636.48,,,1243.67,WarmStart,WarmStart
24,225,654.34,,,1243.67,WarmStart,WarmStart
25,229,731.11,,,1243.67,WarmStart,WarmStart
26,231,772.94,,,1243.67,WarmStart,WarmStart
27,150,348.88,627.5635375976562,50.927284240722656,1243.67,ActiveLearning,Continuing
28,103,562.06,606.9580078125,11.938328742980957,1243.67,ActiveLearning,Continuing
29,22,766.85,603.1338500976562,17.450695037841797,1243.67,ActiveLearning,Continuing
30,24,800.58,668.2367553710938,68.07439422607422,1243.67,ActiveLearning,Continuing
31,227,695.67,713.3132934570312,65.25943756103516,1243.67,ActiveLearning,Continuing
32,100,433.78,637.903076171875,56.929908752441406,1243.67,ActiveLearning,Continuing
33,224,637.46,561.94140625,129.12139892578125,1243.67,ActiveLearning,Continuing
34,230,738.1,627.0452270507812,48.599571228027344,1243.67,ActiveLearning,Continuing
35,104,580.44,599.0494384765625,185.1905059814453,1243.67,ActiveLearning,Continuing
36,108,659.36,582.2440795898438,152.4239044189453,1243.67,ActiveLearning,Continuing
37,106,618.72,588.6019287109375,88.0252685546875,1243.67,ActiveLearning,Continuing
38,17,559.01,572.5545043945312,238.8194580078125,1243.67,ActiveLearning,Continuing
39,124,554.41,575.971435546875,167.38278198242188,1243.67,ActiveLearning,Continuing
40,101,484.36,589.6184692382812,56.872947692871094,1243.67,ActiveLearning,Continuing
41,110,770.35,569.1897583007812,66.1124496459961,1243.67,ActiveLearning,Continuing
42,113,226.22,591.8521118164062,87.70726013183594,1243.67,ActiveLearning,Continuing
43,112,904.29,574.6719360351562,72.03326416015625,1243.67,ActiveLearning,Continuing
44,226,658.86,711.5359497070312,125.9234390258789,1243.67,ActiveLearning,Continuing
45,18,617.92,547.2858276367188,142.27462768554688,1243.67,ActiveLearning,Continuing
46,20,688.74,557.0369873046875,74.32784271240234,1243.67,ActiveLearning,Continuing
47,21,725.7933279,595.0442504882812,53.15534591674805,1243.67,ActiveLearning,Continuing
48,23,788.8326479,627.0765991210938,51.20011520385742,1243.67,ActiveLearning,Continuing
49,25,804.11,664.1199340820312,46.12622833251953,1243.67,ActiveLearning,Continuing
50,26,839.28,692.4312744140625,41.732444763183594,1243.67,ActiveLearning,Continuing
51,27,852.33,713.170654296875,36.387203216552734,1243.67,ActiveLearning,Continuing
52,232,824.47,734.5183715820312,34.828792572021484,1243.67,ActiveLearning,Continuing
53,164,220.66,521.5842895507812,111.77210235595703,1243.67,ActiveLearning,Continuing
54,122,543.75,535.3158569335938,137.290771484375,1243.67,ActiveLearning,Continuing
55,213,406.47,471.9892883300781,192.89346313476562,1243.67,ActiveLearning,Continuing
56,102,545.78,450.67364501953125,202.76185607910156,1243.67,ActiveLearning,Continuing
57,138,302.25,490.02325439453125,143.97898864746094,1243.67,ActiveLearning,Continuing
58,228,697.4,445.6318664550781,147.60650634765625,1243.67,ActiveLearning,Continuing
59,107,625.33,454.5648193359375,116.85030364990234,1243.67,ActiveLearning,Continuing
60,115,325.56,450.9013366699219,134.0197296142578,1243.67,ActiveLearning,Continuing
61,109,750.9,449.9720458984375,92.21186065673828,1243.67,ActiveLearning,Continuing
