Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity (measured) (S/cm) in Dataset,Phase,Stopping Reason
0,9,45.53,,,1243.67,WarmStart,WarmStart
1,16,490.06,,,1243.67,WarmStart,WarmStart
2,17,559.01,,,1243.67,WarmStart,WarmStart
3,18,617.92,,,1243.67,WarmStart,WarmStart
4,19,634.35,,,1243.67,WarmStart,WarmStart
5,20,688.74,,,1243.67,WarmStart,WarmStart
6,21,725.7933279,,,1243.67,WarmStart,WarmStart
7,23,788.8326479,,,1243.67,WarmStart,WarmStart
8,25,804.11,,,1243.67,WarmStart,WarmStart
9,26,839.28,,,1243.67,WarmStart,WarmStart
10,27,852.33,,,1243.67,WarmStart,WarmStart
11,34,8.39,,,1243.67,WarmStart,WarmStart
12,41,19.3,,,1243.67,WarmStart,WarmStart
13,100,433.78,,,1243.67,WarmStart,WarmStart
14,110,770.35,,,1243.67,WarmStart,WarmStart
15,112,904.29,,,1243.67,WarmStart,WarmStart
16,114,291.41,,,1243.67,WarmStart,WarmStart
17,116,452.8,,,1243.67,WarmStart,WarmStart
18,117,475.46,,,1243.67,WarmStart,WarmStart
19,118,529.11,,,1243.67,WarmStart,WarmStart
20,122,543.75,,,1243.67,WarmStart,WarmStart
21,123,552.26,,,1243.67,WarmStart,WarmStart
22,124,554.41,,,1243.67,WarmStart,WarmStart
23,126,660.0,,,1243.67,WarmStart,WarmStart
24,127,1089.12,,,1243.67,WarmStart,WarmStart
25,134,278.51,,,1243.67,WarmStart,WarmStart
26,152,44.1,,,1243.67,WarmStart,WarmStart
27,162,217.94,,,1243.67,WarmStart,WarmStart
28,163,220.57,,,1243.67,WarmStart,WarmStart
29,170,405.26,,,1243.67,WarmStart,WarmStart
30,171,419.51,,,1243.67,WarmStart,WarmStart
31,191,398.5758253,,,1243.67,WarmStart,WarmStart
32,192,424.1973941,,,1243.67,WarmStart,WarmStart
33,193,733.7295218,,,1243.67,WarmStart,WarmStart
34,194,745.278685,,,1243.67,WarmStart,WarmStart
35,202,214.93,,,1243.67,WarmStart,WarmStart
36,208,297.95,,,1243.67,WarmStart,WarmStart
37,209,325.42,,,1243.67,WarmStart,WarmStart
38,211,382.45,,,1243.67,WarmStart,WarmStart
39,212,395.74,,,1243.67,WarmStart,WarmStart
40,213,406.47,,,1243.67,WarmStart,WarmStart
41,220,546.79,,,1243.67,WarmStart,WarmStart
42,223,636.48,,,1243.67,WarmStart,WarmStart
43,224,637.46,,,1243.67,WarmStart,WarmStart
44,226,658.86,,,1243.67,WarmStart,WarmStart
45,229,731.11,,,1243.67,WarmStart,WarmStart
46,230,738.1,,,1243.67,WarmStart,WarmStart
47,231,772.94,,,1243.67,WarmStart,WarmStart
48,232,824.47,,,1243.67,WarmStart,WarmStart
49,182,160.6199195,595.6796208741041,154.66138099978488,1243.67,ActiveLearning,Continuing
50,227,695.67,589.382877220116,174.74687490716528,1243.67,ActiveLearning,Continuing
51,222,602.48,603.2638082861978,172.18591327932944,1243.67,ActiveLearning,Continuing
52,22,766.85,603.9204502460598,169.29216541432004,1243.67,ActiveLearning,Continuing
53,24,800.58,618.9052740270722,168.37194102558598,1243.67,ActiveLearning,Continuing
54,113,226.22,626.6666984198528,166.86879487328318,1243.67,ActiveLearning,Continuing
55,106,618.72,597.7532450161394,175.0037532986262,1243.67,ActiveLearning,Continuing
56,101,484.36,596.6481913361904,173.26368516139883,1243.67,ActiveLearning,Continuing
57,103,562.06,586.9727867452332,171.8731594188815,1243.67,ActiveLearning,Continuing
58,105,607.72,585.6198864359789,169.81732974266552,1243.67,ActiveLearning,Continuing
59,120,540.19,586.436615255076,166.85263023278014,1243.67,ActiveLearning,Continuing
60,139,336.24,583.3240309237774,165.7112557860545,1243.67,ActiveLearning,Continuing
61,109,750.9,571.7638965531978,166.80661539366122,1243.67,ActiveLearning,Continuing
62,104,580.44,577.4003900835746,168.4710581495652,1243.67,ActiveLearning,Continuing
63,108,659.36,577.7324185239139,166.62213774999387,1243.67,ActiveLearning,Continuing
64,115,325.56,579.6609498873652,164.0786462275138,1243.67,ActiveLearning,Continuing
65,111,838.31,569.9126981004393,165.43067984518714,1243.67,ActiveLearning,Continuing
66,107,625.33,566.2029764524287,169.10953158493768,1243.67,ActiveLearning,Continuing
67,150,348.88,565.9503847687237,167.13732004961744,1243.67,ActiveLearning,Continuing
68,169,385.2,557.0984093764606,167.27143799270735,1243.67,ActiveLearning,Continuing
69,142,280.38,550.4153352374949,167.03550935483057,1243.67,ActiveLearning,Continuing
70,145,291.83,541.4167587230197,168.4771252756217,1243.67,ActiveLearning,Continuing
71,183,162.7067112,534.0418094756501,171.48265673320205,1243.67,ActiveLearning,Continuing
72,219,545.18,524.9775112260165,173.54968021581416,1243.67,ActiveLearning,Continuing
73,138,302.25,512.478736989607,188.04868348728627,1243.67,ActiveLearning,Continuing
74,128,1243.67,521.7182518278655,174.1655043141762,1243.67,ActiveLearning,Max Conductivity (measured) (S/cm) in Dataset reached
