Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity (measured) (S/cm) in Dataset,Phase,Stopping Reason
0,16,490.06,,,1243.67,WarmStart,WarmStart
1,17,559.01,,,1243.67,WarmStart,WarmStart
2,18,617.92,,,1243.67,WarmStart,WarmStart
3,19,634.35,,,1243.67,WarmStart,WarmStart
4,20,688.74,,,1243.67,WarmStart,WarmStart
5,21,725.7933279,,,1243.67,WarmStart,WarmStart
6,22,766.85,,,1243.67,WarmStart,WarmStart
7,23,788.8326479,,,1243.67,WarmStart,WarmStart
8,24,800.58,,,1243.67,WarmStart,WarmStart
9,25,804.11,,,1243.67,WarmStart,WarmStart
10,26,839.28,,,1243.67,WarmStart,WarmStart
11,27,852.33,,,1243.67,WarmStart,WarmStart
12,98,233.89,,,1243.67,WarmStart,WarmStart
13,99,374.29,,,1243.67,WarmStart,WarmStart
14,100,433.78,,,1243.67,WarmStart,WarmStart
15,101,484.36,,,1243.67,WarmStart,WarmStart
16,102,545.78,,,1243.67,WarmStart,WarmStart
17,103,562.06,,,1243.67,WarmStart,WarmStart
18,104,580.44,,,1243.67,WarmStart,WarmStart
19,105,607.72,,,1243.67,WarmStart,WarmStart
20,106,618.72,,,1243.67,WarmStart,WarmStart
21,107,625.33,,,1243.67,WarmStart,WarmStart
22,108,659.36,,,1243.67,WarmStart,WarmStart
23,109,750.9,,,1243.67,WarmStart,WarmStart
24,110,770.35,,,1243.67,WarmStart,WarmStart
25,111,838.31,,,1243.67,WarmStart,WarmStart
26,112,904.29,,,1243.67,WarmStart,WarmStart
27,113,226.22,,,1243.67,WarmStart,WarmStart
28,114,291.41,,,1243.67,WarmStart,WarmStart
29,116,452.8,,,1243.67,WarmStart,WarmStart
30,118,529.11,,,1243.67,WarmStart,WarmStart
31,119,535.99,,,1243.67,WarmStart,WarmStart
32,120,540.19,,,1243.67,WarmStart,WarmStart
33,121,540.19,,,1243.67,WarmStart,WarmStart
34,122,543.75,,,1243.67,WarmStart,WarmStart
35,123,552.26,,,1243.67,WarmStart,WarmStart
36,125,608.87,,,1243.67,WarmStart,WarmStart
37,127,1089.12,,,1243.67,WarmStart,WarmStart
38,129,192.74,,,1243.67,WarmStart,WarmStart
39,131,207.38,,,1243.67,WarmStart,WarmStart
40,135,281.68,,,1243.67,WarmStart,WarmStart
41,139,336.24,,,1243.67,WarmStart,WarmStart
42,140,259.11,,,1243.67,WarmStart,WarmStart
43,141,279.69,,,1243.67,WarmStart,WarmStart
44,143,283.86,,,1243.67,WarmStart,WarmStart
45,144,286.73,,,1243.67,WarmStart,WarmStart
46,145,291.83,,,1243.67,WarmStart,WarmStart
47,146,312.65,,,1243.67,WarmStart,WarmStart
48,147,326.54,,,1243.67,WarmStart,WarmStart
49,148,328.21,,,1243.67,WarmStart,WarmStart
50,150,348.88,,,1243.67,WarmStart,WarmStart
51,158,142.23,,,1243.67,WarmStart,WarmStart
52,163,220.57,,,1243.67,WarmStart,WarmStart
53,164,220.66,,,1243.67,WarmStart,WarmStart
54,166,249.23,,,1243.67,WarmStart,WarmStart
55,167,250.28,,,1243.67,WarmStart,WarmStart
56,169,385.2,,,1243.67,WarmStart,WarmStart
57,170,405.26,,,1243.67,WarmStart,WarmStart
58,177,83.28491341,,,1243.67,WarmStart,WarmStart
59,182,160.6199195,,,1243.67,WarmStart,WarmStart
60,188,339.0080085,,,1243.67,WarmStart,WarmStart
61,190,390.2707837,,,1243.67,WarmStart,WarmStart
62,194,745.278685,,,1243.67,WarmStart,WarmStart
63,197,192.98,,,1243.67,WarmStart,WarmStart
64,199,201.63,,,1243.67,WarmStart,WarmStart
65,201,213.5,,,1243.67,WarmStart,WarmStart
66,202,214.93,,,1243.67,WarmStart,WarmStart
67,204,240.44,,,1243.67,WarmStart,WarmStart
68,207,289.72,,,1243.67,WarmStart,WarmStart
69,210,356.76,,,1243.67,WarmStart,WarmStart
70,212,395.74,,,1243.67,WarmStart,WarmStart
71,215,457.13,,,1243.67,WarmStart,WarmStart
72,218,537.77,,,1243.67,WarmStart,WarmStart
73,219,545.18,,,1243.67,WarmStart,WarmStart
74,220,546.79,,,1243.67,WarmStart,WarmStart
75,222,602.48,,,1243.67,WarmStart,WarmStart
76,226,658.86,,,1243.67,WarmStart,WarmStart
77,227,695.67,,,1243.67,WarmStart,WarmStart
78,229,731.11,,,1243.67,WarmStart,WarmStart
79,231,772.94,,,1243.67,WarmStart,WarmStart
80,232,824.47,,,1243.67,WarmStart,WarmStart
81,126,660.0,634.3944104307565,160.19365968985983,1243.67,ActiveLearning,Continuing
82,124,554.41,540.8067289442827,162.26482691481192,1243.67,ActiveLearning,Continuing
83,115,325.56,535.1613828901698,157.8780692182604,1243.67,ActiveLearning,Continuing
84,138,302.25,490.7018715791552,170.14618587975912,1243.67,ActiveLearning,Continuing
85,153,47.22,441.5406213686349,166.01043508395853,1243.67,ActiveLearning,Continuing
86,142,280.38,459.3754539644517,166.73644298904753,1243.67,ActiveLearning,Continuing
87,117,475.46,423.6523739454751,172.13488427022912,1243.67,ActiveLearning,Continuing
88,128,1243.67,429.3674577060308,170.11590652202557,1243.67,ActiveLearning,Max Conductivity (measured) (S/cm) in Dataset reached
