Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity (measured) (S/cm) in Dataset,Phase,Stopping Reason
0,9,45.53,,,1243.67,WarmStart,WarmStart
1,16,490.06,,,1243.67,WarmStart,WarmStart
2,17,559.01,,,1243.67,WarmStart,WarmStart
3,18,617.92,,,1243.67,WarmStart,WarmStart
4,19,634.35,,,1243.67,WarmStart,WarmStart
5,20,688.74,,,1243.67,WarmStart,WarmStart
6,21,725.7933279,,,1243.67,WarmStart,WarmStart
7,23,788.8326479,,,1243.67,WarmStart,WarmStart
8,25,804.11,,,1243.67,WarmStart,WarmStart
9,26,839.28,,,1243.67,WarmStart,WarmStart
10,27,852.33,,,1243.67,WarmStart,WarmStart
11,34,8.39,,,1243.67,WarmStart,WarmStart
12,41,19.3,,,1243.67,WarmStart,WarmStart
13,100,433.78,,,1243.67,WarmStart,WarmStart
14,110,770.35,,,1243.67,WarmStart,WarmStart
15,112,904.29,,,1243.67,WarmStart,WarmStart
16,114,291.41,,,1243.67,WarmStart,WarmStart
17,116,452.8,,,1243.67,WarmStart,WarmStart
18,117,475.46,,,1243.67,WarmStart,WarmStart
19,118,529.11,,,1243.67,WarmStart,WarmStart
20,122,543.75,,,1243.67,WarmStart,WarmStart
21,123,552.26,,,1243.67,WarmStart,WarmStart
22,124,554.41,,,1243.67,WarmStart,WarmStart
23,126,660.0,,,1243.67,WarmStart,WarmStart
24,127,1089.12,,,1243.67,WarmStart,WarmStart
25,134,278.51,,,1243.67,WarmStart,WarmStart
26,152,44.1,,,1243.67,WarmStart,WarmStart
27,162,217.94,,,1243.67,WarmStart,WarmStart
28,163,220.57,,,1243.67,WarmStart,WarmStart
29,170,405.26,,,1243.67,WarmStart,WarmStart
30,171,419.51,,,1243.67,WarmStart,WarmStart
31,191,398.5758253,,,1243.67,WarmStart,WarmStart
32,192,424.1973941,,,1243.67,WarmStart,WarmStart
33,193,733.7295218,,,1243.67,WarmStart,WarmStart
34,194,745.278685,,,1243.67,WarmStart,WarmStart
35,202,214.93,,,1243.67,WarmStart,WarmStart
36,208,297.95,,,1243.67,WarmStart,WarmStart
37,209,325.42,,,1243.67,WarmStart,WarmStart
38,211,382.45,,,1243.67,WarmStart,WarmStart
39,212,395.74,,,1243.67,WarmStart,WarmStart
40,213,406.47,,,1243.67,WarmStart,WarmStart
41,220,546.79,,,1243.67,WarmStart,WarmStart
42,223,636.48,,,1243.67,WarmStart,WarmStart
43,224,637.46,,,1243.67,WarmStart,WarmStart
44,226,658.86,,,1243.67,WarmStart,WarmStart
45,229,731.11,,,1243.67,WarmStart,WarmStart
46,230,738.1,,,1243.67,WarmStart,WarmStart
47,231,772.94,,,1243.67,WarmStart,WarmStart
48,232,824.47,,,1243.67,WarmStart,WarmStart
49,22,766.85,590.0412935662564,162.5313784852625,1243.67,ActiveLearning,Continuing
50,227,695.67,615.7203258313887,161.33253917131927,1243.67,ActiveLearning,Continuing
51,222,602.48,624.9376697408356,158.9116245073603,1243.67,ActiveLearning,Continuing
52,24,800.58,623.3574637428762,156.370328556196,1243.67,ActiveLearning,Continuing
53,113,226.22,633.0643040822902,155.15576675450927,1243.67,ActiveLearning,Continuing
54,106,618.72,602.5322842259792,164.53856278776922,1243.67,ActiveLearning,Continuing
55,101,484.36,600.3540035441425,162.84180158583146,1243.67,ActiveLearning,Continuing
56,120,540.19,592.5613742902883,160.452150454929,1243.67,ActiveLearning,Continuing
57,182,160.6199195,591.7602520958928,157.8454578982064,1243.67,ActiveLearning,Continuing
58,103,562.06,584.7717110107394,169.9854626730868,1243.67,ActiveLearning,Continuing
59,105,607.72,583.5753713822062,167.99718143155314,1243.67,ActiveLearning,Continuing
60,139,336.24,583.3240309237785,165.71125578605495,1243.67,ActiveLearning,Continuing
61,109,750.9,571.7638965531978,166.80661539366366,1243.67,ActiveLearning,Continuing
62,108,659.36,577.400390083573,168.4710581495652,1243.67,ActiveLearning,Continuing
63,104,580.44,581.9188975530233,167.00941188763312,1243.67,ActiveLearning,Continuing
64,115,325.56,579.6609498873645,164.0786462275138,1243.67,ActiveLearning,Continuing
65,111,838.31,569.9126981004385,165.43067984518717,1243.67,ActiveLearning,Continuing
66,107,625.33,566.2029764524277,169.10953158493797,1243.67,ActiveLearning,Continuing
67,150,348.88,565.9503847687229,167.13732004960977,1243.67,ActiveLearning,Continuing
68,169,385.2,557.0984178815597,167.27144104439648,1243.67,ActiveLearning,Continuing
69,142,280.38,550.4153352374942,167.03550935483014,1243.67,ActiveLearning,Continuing
70,145,291.83,541.416758927491,168.47712461395326,1243.67,ActiveLearning,Continuing
71,183,162.7067112,534.0418094756496,171.48265673320228,1243.67,ActiveLearning,Continuing
72,138,302.25,511.7165670615623,189.4446217408801,1243.67,ActiveLearning,Continuing
73,219,545.18,526.8253511626551,174.74160769892615,1243.67,ActiveLearning,Continuing
74,119,535.99,521.7182518278643,174.16550431417642,1243.67,ActiveLearning,Continuing
75,128,1243.67,521.8992860967105,172.76868807247237,1243.67,ActiveLearning,Max Conductivity (measured) (S/cm) in Dataset reached
