Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity (measured) (S/cm) in Dataset,Phase,Stopping Reason
0,16,490.06,,,1243.67,WarmStart,WarmStart
1,17,559.01,,,1243.67,WarmStart,WarmStart
2,19,634.35,,,1243.67,WarmStart,WarmStart
3,20,688.74,,,1243.67,WarmStart,WarmStart
4,21,725.7933279,,,1243.67,WarmStart,WarmStart
5,22,766.85,,,1243.67,WarmStart,WarmStart
6,23,788.8326479,,,1243.67,WarmStart,WarmStart
7,24,800.58,,,1243.67,WarmStart,WarmStart
8,25,804.11,,,1243.67,WarmStart,WarmStart
9,26,839.28,,,1243.67,WarmStart,WarmStart
10,27,852.33,,,1243.67,WarmStart,WarmStart
11,98,233.89,,,1243.67,WarmStart,WarmStart
12,99,374.29,,,1243.67,WarmStart,WarmStart
13,100,433.78,,,1243.67,WarmStart,WarmStart
14,105,607.72,,,1243.67,WarmStart,WarmStart
15,106,618.72,,,1243.67,WarmStart,WarmStart
16,110,770.35,,,1243.67,WarmStart,WarmStart
17,111,838.31,,,1243.67,WarmStart,WarmStart
18,112,904.29,,,1243.67,WarmStart,WarmStart
19,114,291.41,,,1243.67,WarmStart,WarmStart
20,118,529.11,,,1243.67,WarmStart,WarmStart
21,119,535.99,,,1243.67,WarmStart,WarmStart
22,122,543.75,,,1243.67,WarmStart,WarmStart
23,123,552.26,,,1243.67,WarmStart,WarmStart
24,127,1089.12,,,1243.67,WarmStart,WarmStart
25,162,217.94,,,1243.67,WarmStart,WarmStart
26,163,220.57,,,1243.67,WarmStart,WarmStart
27,164,220.66,,,1243.67,WarmStart,WarmStart
28,169,385.2,,,1243.67,WarmStart,WarmStart
29,170,405.26,,,1243.67,WarmStart,WarmStart
30,171,419.51,,,1243.67,WarmStart,WarmStart
31,181,155.3457121,,,1243.67,WarmStart,WarmStart
32,182,160.6199195,,,1243.67,WarmStart,WarmStart
33,188,339.0080085,,,1243.67,WarmStart,WarmStart
34,190,390.2707837,,,1243.67,WarmStart,WarmStart
35,197,192.98,,,1243.67,WarmStart,WarmStart
36,198,195.33,,,1243.67,WarmStart,WarmStart
37,199,201.63,,,1243.67,WarmStart,WarmStart
38,201,213.5,,,1243.67,WarmStart,WarmStart
39,204,240.44,,,1243.67,WarmStart,WarmStart
40,206,268.25,,,1243.67,WarmStart,WarmStart
41,210,356.76,,,1243.67,WarmStart,WarmStart
42,215,457.13,,,1243.67,WarmStart,WarmStart
43,218,537.77,,,1243.67,WarmStart,WarmStart
44,219,545.18,,,1243.67,WarmStart,WarmStart
45,220,546.79,,,1243.67,WarmStart,WarmStart
46,226,658.86,,,1243.67,WarmStart,WarmStart
47,227,695.67,,,1243.67,WarmStart,WarmStart
48,231,772.94,,,1243.67,WarmStart,WarmStart
49,232,824.47,,,1243.67,WarmStart,WarmStart
50,116,452.8,664.9641359136266,168.76483219421493,1243.67,ActiveLearning,Continuing
51,126,660.0,652.2121664852069,171.39159343918843,1243.67,ActiveLearning,Continuing
52,229,731.11,653.626777575086,168.8811629216984,1243.67,ActiveLearning,Continuing
53,222,602.48,632.054697744528,169.71460056541073,1243.67,ActiveLearning,Continuing
54,113,226.22,596.5852078540688,166.03282553982484,1243.67,ActiveLearning,Continuing
55,103,562.06,571.2225084150526,175.11707547745712,1243.67,ActiveLearning,Continuing
56,101,484.36,568.5048377493201,172.78918589953201,1243.67,ActiveLearning,Continuing
57,139,336.24,555.4512456179677,171.57667540874417,1243.67,ActiveLearning,Continuing
58,104,580.44,547.7056802267807,173.3122880907863,1243.67,ActiveLearning,Continuing
59,108,659.36,549.3158020209834,171.23630823816623,1243.67,ActiveLearning,Continuing
60,115,325.56,531.1574455284367,169.09134419063625,1243.67,ActiveLearning,Continuing
61,109,750.9,513.7939171056839,170.48300570973788,1243.67,ActiveLearning,Continuing
62,120,540.19,526.3925506237027,173.41849803395687,1243.67,ActiveLearning,Continuing
63,107,625.33,513.8937030756668,170.77171977128208,1243.67,ActiveLearning,Continuing
64,150,348.88,514.0102133548992,170.72727415567354,1243.67,ActiveLearning,Continuing
65,124,554.41,511.4146902982935,171.40358334089223,1243.67,ActiveLearning,Continuing
66,142,280.38,484.1800668977394,167.44543832281204,1243.67,ActiveLearning,Continuing
67,145,291.83,464.91210367963754,166.00632276630594,1243.67,ActiveLearning,Continuing
68,18,617.92,451.2711187195129,171.28631384870718,1243.67,ActiveLearning,Continuing
69,138,302.25,450.14632469856775,173.1412164107335,1243.67,ActiveLearning,Continuing
70,224,637.46,435.6128224272604,211.24493796245108,1243.67,ActiveLearning,Continuing
71,230,738.1,523.6783196087022,189.42977851312244,1243.67,ActiveLearning,Continuing
72,223,636.48,563.9882433689945,188.57468142964711,1243.67,ActiveLearning,Continuing
73,228,697.4,533.663019129365,179.58115542440487,1243.67,ActiveLearning,Continuing
74,192,424.1973941,471.03980451080935,191.50613969734272,1243.67,ActiveLearning,Continuing
75,146,312.65,447.6312393240166,162.63060163848218,1243.67,ActiveLearning,Continuing
76,125,608.87,437.66798217381216,164.85487401973768,1243.67,ActiveLearning,Continuing
77,102,545.78,434.1856185064194,163.270112160635,1243.67,ActiveLearning,Continuing
78,136,293.6,434.0723231035181,174.928930116877,1243.67,ActiveLearning,Continuing
79,153,47.22,428.19224409205844,162.31371949438523,1243.67,ActiveLearning,Continuing
80,140,259.11,415.58199982357155,165.54916402343983,1243.67,ActiveLearning,Continuing
81,191,398.5758253,405.6602102777346,187.73459191526234,1243.67,ActiveLearning,Continuing
82,185,311.2965408,387.3751301153346,187.6215994778601,1243.67,ActiveLearning,Continuing
83,141,279.69,383.11588682607226,164.14139777928114,1243.67,ActiveLearning,Continuing
84,144,286.73,373.23207885497993,162.5994494304357,1243.67,ActiveLearning,Continuing
85,189,345.3800939,365.33916117640376,176.8314936431299,1243.67,ActiveLearning,Continuing
86,177,83.28491341,361.2326539670909,213.56008563473935,1243.67,ActiveLearning,Continuing
87,196,191.45,380.47409800686717,162.01180093226512,1243.67,ActiveLearning,Continuing
88,207,289.72,357.02483679679744,164.57956162254465,1243.67,ActiveLearning,Continuing
89,208,297.95,351.7694230652636,180.67685567946714,1243.67,ActiveLearning,Continuing
90,186,318.1919743,352.03839270332423,160.24440422637696,1243.67,ActiveLearning,Continuing
91,117,475.46,329.50311336234967,162.35949550164509,1243.67,ActiveLearning,Continuing
92,128,1243.67,347.6037237156236,161.89483987347012,1243.67,ActiveLearning,Max Conductivity (measured) (S/cm) in Dataset reached
