Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity (measured) (S/cm) in Dataset,Phase,Stopping Reason
0,16,490.06,,,1243.67,WarmStart,WarmStart
1,17,559.01,,,1243.67,WarmStart,WarmStart
2,18,617.92,,,1243.67,WarmStart,WarmStart
3,19,634.35,,,1243.67,WarmStart,WarmStart
4,20,688.74,,,1243.67,WarmStart,WarmStart
5,21,725.7933279,,,1243.67,WarmStart,WarmStart
6,22,766.85,,,1243.67,WarmStart,WarmStart
7,23,788.8326479,,,1243.67,WarmStart,WarmStart
8,24,800.58,,,1243.67,WarmStart,WarmStart
9,25,804.11,,,1243.67,WarmStart,WarmStart
10,26,839.28,,,1243.67,WarmStart,WarmStart
11,27,852.33,,,1243.67,WarmStart,WarmStart
12,98,233.89,,,1243.67,WarmStart,WarmStart
13,99,374.29,,,1243.67,WarmStart,WarmStart
14,100,433.78,,,1243.67,WarmStart,WarmStart
15,101,484.36,,,1243.67,WarmStart,WarmStart
16,102,545.78,,,1243.67,WarmStart,WarmStart
17,103,562.06,,,1243.67,WarmStart,WarmStart
18,104,580.44,,,1243.67,WarmStart,WarmStart
19,105,607.72,,,1243.67,WarmStart,WarmStart
20,106,618.72,,,1243.67,WarmStart,WarmStart
21,107,625.33,,,1243.67,WarmStart,WarmStart
22,108,659.36,,,1243.67,WarmStart,WarmStart
23,109,750.9,,,1243.67,WarmStart,WarmStart
24,110,770.35,,,1243.67,WarmStart,WarmStart
25,111,838.31,,,1243.67,WarmStart,WarmStart
26,112,904.29,,,1243.67,WarmStart,WarmStart
27,113,226.22,,,1243.67,WarmStart,WarmStart
28,114,291.41,,,1243.67,WarmStart,WarmStart
29,116,452.8,,,1243.67,WarmStart,WarmStart
30,118,529.11,,,1243.67,WarmStart,WarmStart
31,119,535.99,,,1243.67,WarmStart,WarmStart
32,120,540.19,,,1243.67,WarmStart,WarmStart
33,121,540.19,,,1243.67,WarmStart,WarmStart
34,122,543.75,,,1243.67,WarmStart,WarmStart
35,123,552.26,,,1243.67,WarmStart,WarmStart
36,125,608.87,,,1243.67,WarmStart,WarmStart
37,127,1089.12,,,1243.67,WarmStart,WarmStart
38,129,192.74,,,1243.67,WarmStart,WarmStart
39,131,207.38,,,1243.67,WarmStart,WarmStart
40,135,281.68,,,1243.67,WarmStart,WarmStart
41,139,336.24,,,1243.67,WarmStart,WarmStart
42,140,259.11,,,1243.67,WarmStart,WarmStart
43,141,279.69,,,1243.67,WarmStart,WarmStart
44,143,283.86,,,1243.67,WarmStart,WarmStart
45,144,286.73,,,1243.67,WarmStart,WarmStart
46,145,291.83,,,1243.67,WarmStart,WarmStart
47,146,312.65,,,1243.67,WarmStart,WarmStart
48,147,326.54,,,1243.67,WarmStart,WarmStart
49,148,328.21,,,1243.67,WarmStart,WarmStart
50,150,348.88,,,1243.67,WarmStart,WarmStart
51,158,142.23,,,1243.67,WarmStart,WarmStart
52,163,220.57,,,1243.67,WarmStart,WarmStart
53,164,220.66,,,1243.67,WarmStart,WarmStart
54,166,249.23,,,1243.67,WarmStart,WarmStart
55,167,250.28,,,1243.67,WarmStart,WarmStart
56,169,385.2,,,1243.67,WarmStart,WarmStart
57,170,405.26,,,1243.67,WarmStart,WarmStart
58,177,83.28491341,,,1243.67,WarmStart,WarmStart
59,182,160.6199195,,,1243.67,WarmStart,WarmStart
60,188,339.0080085,,,1243.67,WarmStart,WarmStart
61,190,390.2707837,,,1243.67,WarmStart,WarmStart
62,194,745.278685,,,1243.67,WarmStart,WarmStart
63,197,192.98,,,1243.67,WarmStart,WarmStart
64,199,201.63,,,1243.67,WarmStart,WarmStart
65,201,213.5,,,1243.67,WarmStart,WarmStart
66,202,214.93,,,1243.67,WarmStart,WarmStart
67,204,240.44,,,1243.67,WarmStart,WarmStart
68,207,289.72,,,1243.67,WarmStart,WarmStart
69,210,356.76,,,1243.67,WarmStart,WarmStart
70,212,395.74,,,1243.67,WarmStart,WarmStart
71,215,457.13,,,1243.67,WarmStart,WarmStart
72,218,537.77,,,1243.67,WarmStart,WarmStart
73,219,545.18,,,1243.67,WarmStart,WarmStart
74,220,546.79,,,1243.67,WarmStart,WarmStart
75,222,602.48,,,1243.67,WarmStart,WarmStart
76,226,658.86,,,1243.67,WarmStart,WarmStart
77,227,695.67,,,1243.67,WarmStart,WarmStart
78,229,731.11,,,1243.67,WarmStart,WarmStart
79,231,772.94,,,1243.67,WarmStart,WarmStart
80,232,824.47,,,1243.67,WarmStart,WarmStart
81,10,45.97,3840.56884765625,367.7419128417969,1243.67,ActiveLearning,Continuing
82,56,18.43,3256.073486328125,208.07582092285156,1243.67,ActiveLearning,Continuing
83,13,215.37,1682.3240966796875,365.48687744140625,1243.67,ActiveLearning,Continuing
84,223,636.48,994.2653198242188,37.91737747192383,1243.67,ActiveLearning,Continuing
85,137,293.93,833.4970092773438,45.041873931884766,1243.67,ActiveLearning,Continuing
86,132,212.66,757.5142822265625,64.61605072021484,1243.67,ActiveLearning,Continuing
87,193,733.7295218,731.1311645507812,42.875640869140625,1243.67,ActiveLearning,Continuing
88,126,660.0,640.740966796875,35.4770622253418,1243.67,ActiveLearning,Continuing
89,228,697.4,567.5543212890625,34.751983642578125,1243.67,ActiveLearning,Continuing
90,192,424.1973941,551.1709594726562,36.91498947143555,1243.67,ActiveLearning,Continuing
91,2,14.78,401.47088623046875,291.9200744628906,1243.67,ActiveLearning,Continuing
92,183,162.7067112,676.74755859375,63.414058685302734,1243.67,ActiveLearning,Continuing
93,191,398.5758253,579.5845336914062,55.44670486450195,1243.67,ActiveLearning,Continuing
94,224,637.46,579.3064575195312,35.2225456237793,1243.67,ActiveLearning,Continuing
95,230,738.1,579.8218994140625,33.94593048095703,1243.67,ActiveLearning,Continuing
96,124,554.41,604.361083984375,46.301483154296875,1243.67,ActiveLearning,Continuing
97,216,696.39,540.5672607421875,63.0600700378418,1243.67,ActiveLearning,Continuing
98,153,47.22,521.5067138671875,50.32258605957031,1243.67,ActiveLearning,Continuing
99,115,325.56,517.9468383789062,43.7447509765625,1243.67,ActiveLearning,Continuing
100,117,475.46,546.8055419921875,33.662635803222656,1243.67,ActiveLearning,Continuing
101,128,1243.67,522.1126708984375,34.774051666259766,1243.67,ActiveLearning,Max Conductivity (measured) (S/cm) in Dataset reached
