Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity (measured) (S/cm) in Dataset,Phase,Stopping Reason
0,22,766.85,,,1243.67,WarmStart,WarmStart
1,23,788.8326479,,,1243.67,WarmStart,WarmStart
2,24,800.58,,,1243.67,WarmStart,WarmStart
3,27,852.33,,,1243.67,WarmStart,WarmStart
4,53,16.69,,,1243.67,WarmStart,WarmStart
5,100,433.78,,,1243.67,WarmStart,WarmStart
6,101,484.36,,,1243.67,WarmStart,WarmStart
7,102,545.78,,,1243.67,WarmStart,WarmStart
8,103,562.06,,,1243.67,WarmStart,WarmStart
9,104,580.44,,,1243.67,WarmStart,WarmStart
10,105,607.72,,,1243.67,WarmStart,WarmStart
11,106,618.72,,,1243.67,WarmStart,WarmStart
12,107,625.33,,,1243.67,WarmStart,WarmStart
13,108,659.36,,,1243.67,WarmStart,WarmStart
14,109,750.9,,,1243.67,WarmStart,WarmStart
15,110,770.35,,,1243.67,WarmStart,WarmStart
16,111,838.31,,,1243.67,WarmStart,WarmStart
17,113,226.22,,,1243.67,WarmStart,WarmStart
18,115,325.56,,,1243.67,WarmStart,WarmStart
19,119,535.99,,,1243.67,WarmStart,WarmStart
20,120,540.19,,,1243.67,WarmStart,WarmStart
21,122,543.75,,,1243.67,WarmStart,WarmStart
22,125,608.87,,,1243.67,WarmStart,WarmStart
23,131,207.38,,,1243.67,WarmStart,WarmStart
24,140,259.11,,,1243.67,WarmStart,WarmStart
25,141,279.69,,,1243.67,WarmStart,WarmStart
26,143,283.86,,,1243.67,WarmStart,WarmStart
27,144,286.73,,,1243.67,WarmStart,WarmStart
28,146,312.65,,,1243.67,WarmStart,WarmStart
29,147,326.54,,,1243.67,WarmStart,WarmStart
30,148,328.21,,,1243.67,WarmStart,WarmStart
31,150,348.88,,,1243.67,WarmStart,WarmStart
32,164,220.66,,,1243.67,WarmStart,WarmStart
33,169,385.2,,,1243.67,WarmStart,WarmStart
34,170,405.26,,,1243.67,WarmStart,WarmStart
35,177,83.28491341,,,1243.67,WarmStart,WarmStart
36,186,318.1919743,,,1243.67,WarmStart,WarmStart
37,188,339.0080085,,,1243.67,WarmStart,WarmStart
38,190,390.2707837,,,1243.67,WarmStart,WarmStart
39,191,398.5758253,,,1243.67,WarmStart,WarmStart
40,194,745.278685,,,1243.67,WarmStart,WarmStart
41,197,192.98,,,1243.67,WarmStart,WarmStart
42,199,201.63,,,1243.67,WarmStart,WarmStart
43,201,213.5,,,1243.67,WarmStart,WarmStart
44,202,214.93,,,1243.67,WarmStart,WarmStart
45,207,289.72,,,1243.67,WarmStart,WarmStart
46,208,297.95,,,1243.67,WarmStart,WarmStart
47,210,356.76,,,1243.67,WarmStart,WarmStart
48,211,382.45,,,1243.67,WarmStart,WarmStart
49,212,395.74,,,1243.67,WarmStart,WarmStart
50,215,457.13,,,1243.67,WarmStart,WarmStart
51,218,537.77,,,1243.67,WarmStart,WarmStart
52,219,545.18,,,1243.67,WarmStart,WarmStart
53,220,546.79,,,1243.67,WarmStart,WarmStart
54,222,602.48,,,1243.67,WarmStart,WarmStart
55,227,695.67,,,1243.67,WarmStart,WarmStart
56,231,772.94,,,1243.67,WarmStart,WarmStart
57,232,824.47,,,1243.67,WarmStart,WarmStart
58,19,634.35,635.9410915019268,171.2093517192142,1243.67,ActiveLearning,Continuing
59,20,688.74,636.4370620549562,169.21426601995802,1243.67,ActiveLearning,Continuing
60,26,839.28,640.8571708336983,167.24780966405874,1243.67,ActiveLearning,Continuing
61,21,725.7933279,654.9976151967082,166.74287379707036,1243.67,ActiveLearning,Continuing
62,16,490.06,660.8140608517697,164.88676364073524,1243.67,ActiveLearning,Continuing
63,25,804.11,649.1450636432393,165.40358098090607,1243.67,ActiveLearning,Continuing
64,112,904.29,651.6773859663317,164.01028134497167,1243.67,ActiveLearning,Continuing
65,226,658.86,665.8500320089008,164.72274906940632,1243.67,ActiveLearning,Continuing
66,126,660.0,620.2983169985096,161.82521488264575,1243.67,ActiveLearning,Continuing
67,123,552.26,622.5265332754977,160.25168139849202,1243.67,ActiveLearning,Continuing
68,114,291.41,620.0284381105835,159.3685260615887,1243.67,ActiveLearning,Continuing
69,116,452.8,607.3106827749857,164.3742908668468,1243.67,ActiveLearning,Continuing
70,127,1089.12,602.604232511045,164.47315478194417,1243.67,ActiveLearning,Continuing
