Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity (measured) (S/cm) in Dataset,Phase,Stopping Reason
0,7,33.44,,,1243.67,WarmStart,WarmStart
1,9,45.53,,,1243.67,WarmStart,WarmStart
2,16,490.06,,,1243.67,WarmStart,WarmStart
3,17,559.01,,,1243.67,WarmStart,WarmStart
4,18,617.92,,,1243.67,WarmStart,WarmStart
5,19,634.35,,,1243.67,WarmStart,WarmStart
6,20,688.74,,,1243.67,WarmStart,WarmStart
7,21,725.7933279,,,1243.67,WarmStart,WarmStart
8,23,788.8326479,,,1243.67,WarmStart,WarmStart
9,25,804.11,,,1243.67,WarmStart,WarmStart
10,26,839.28,,,1243.67,WarmStart,WarmStart
11,27,852.33,,,1243.67,WarmStart,WarmStart
12,34,8.39,,,1243.67,WarmStart,WarmStart
13,38,12.19,,,1243.67,WarmStart,WarmStart
14,100,433.78,,,1243.67,WarmStart,WarmStart
15,108,659.36,,,1243.67,WarmStart,WarmStart
16,109,750.9,,,1243.67,WarmStart,WarmStart
17,110,770.35,,,1243.67,WarmStart,WarmStart
18,111,838.31,,,1243.67,WarmStart,WarmStart
19,112,904.29,,,1243.67,WarmStart,WarmStart
20,114,291.41,,,1243.67,WarmStart,WarmStart
21,116,452.8,,,1243.67,WarmStart,WarmStart
22,117,475.46,,,1243.67,WarmStart,WarmStart
23,118,529.11,,,1243.67,WarmStart,WarmStart
24,120,540.19,,,1243.67,WarmStart,WarmStart
25,122,543.75,,,1243.67,WarmStart,WarmStart
26,123,552.26,,,1243.67,WarmStart,WarmStart
27,124,554.41,,,1243.67,WarmStart,WarmStart
28,126,660.0,,,1243.67,WarmStart,WarmStart
29,127,1089.12,,,1243.67,WarmStart,WarmStart
30,134,278.51,,,1243.67,WarmStart,WarmStart
31,136,293.6,,,1243.67,WarmStart,WarmStart
32,145,291.83,,,1243.67,WarmStart,WarmStart
33,150,348.88,,,1243.67,WarmStart,WarmStart
34,152,44.1,,,1243.67,WarmStart,WarmStart
35,153,47.22,,,1243.67,WarmStart,WarmStart
36,172,542.3,,,1243.67,WarmStart,WarmStart
37,178,111.8949727,,,1243.67,WarmStart,WarmStart
38,218,537.77,,,1243.67,WarmStart,WarmStart
39,219,545.18,,,1243.67,WarmStart,WarmStart
40,220,546.79,,,1243.67,WarmStart,WarmStart
41,226,658.86,,,1243.67,WarmStart,WarmStart
42,229,731.11,,,1243.67,WarmStart,WarmStart
43,231,772.94,,,1243.67,WarmStart,WarmStart
44,232,824.47,,,1243.67,WarmStart,WarmStart
45,106,618.72,629.1649780273438,98.70759582519531,1243.67,ActiveLearning,Continuing
46,113,226.22,620.9451904296875,78.86692810058594,1243.67,ActiveLearning,Continuing
47,104,580.44,599.3238525390625,89.76063537597656,1243.67,ActiveLearning,Continuing
48,101,484.36,589.5322265625,68.99237823486328,1243.67,ActiveLearning,Continuing
49,22,766.85,565.1106567382812,93.85137939453125,1243.67,ActiveLearning,Continuing
50,24,800.58,712.3372192382812,92.30386352539062,1243.67,ActiveLearning,Continuing
51,222,602.48,777.8156127929688,28.618450164794922,1243.67,ActiveLearning,Continuing
52,227,695.67,725.2060546875,43.08839797973633,1243.67,ActiveLearning,Continuing
53,115,325.56,573.6947021484375,108.51866149902344,1243.67,ActiveLearning,Continuing
54,164,220.66,546.3887939453125,110.52623748779297,1243.67,ActiveLearning,Continuing
55,169,385.2,557.0301513671875,104.07416534423828,1243.67,ActiveLearning,Continuing
56,224,637.46,508.11285400390625,118.0002212524414,1243.67,ActiveLearning,Continuing
57,230,738.1,575.5062255859375,104.08364868164062,1243.67,ActiveLearning,Continuing
58,223,636.48,565.7559814453125,110.60690307617188,1243.67,ActiveLearning,Continuing
59,182,160.6199195,544.7032470703125,98.50775146484375,1243.67,ActiveLearning,Continuing
60,228,697.4,496.86810302734375,152.18211364746094,1243.67,ActiveLearning,Continuing
61,107,625.33,522.6983032226562,108.76802062988281,1243.67,ActiveLearning,Continuing
62,103,562.06,513.980224609375,102.455322265625,1243.67,ActiveLearning,Continuing
63,105,607.72,557.6456298828125,43.342777252197266,1243.67,ActiveLearning,Continuing
64,186,318.1919743,491.85943603515625,54.37244415283203,1243.67,ActiveLearning,Continuing
65,139,336.24,489.9286804199219,118.44549560546875,1243.67,ActiveLearning,Continuing
66,119,535.99,477.83062744140625,85.15769958496094,1243.67,ActiveLearning,Continuing
67,128,1243.67,508.9593811035156,29.256330490112305,1243.67,ActiveLearning,Max Conductivity (measured) (S/cm) in Dataset reached
