Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity (measured) (S/cm) in Dataset,Phase,Stopping Reason
0,0,12.77,,,1243.67,WarmStart,WarmStart
1,4,16.94,,,1243.67,WarmStart,WarmStart
2,9,45.53,,,1243.67,WarmStart,WarmStart
3,11,140.7,,,1243.67,WarmStart,WarmStart
4,16,490.06,,,1243.67,WarmStart,WarmStart
5,17,559.01,,,1243.67,WarmStart,WarmStart
6,18,617.92,,,1243.67,WarmStart,WarmStart
7,19,634.35,,,1243.67,WarmStart,WarmStart
8,20,688.74,,,1243.67,WarmStart,WarmStart
9,21,725.7933279,,,1243.67,WarmStart,WarmStart
10,23,788.8326479,,,1243.67,WarmStart,WarmStart
11,24,800.58,,,1243.67,WarmStart,WarmStart
12,25,804.11,,,1243.67,WarmStart,WarmStart
13,26,839.28,,,1243.67,WarmStart,WarmStart
14,27,852.33,,,1243.67,WarmStart,WarmStart
15,34,8.39,,,1243.67,WarmStart,WarmStart
16,38,12.19,,,1243.67,WarmStart,WarmStart
17,40,19.06,,,1243.67,WarmStart,WarmStart
18,41,19.3,,,1243.67,WarmStart,WarmStart
19,62,7.25,,,1243.67,WarmStart,WarmStart
20,100,433.78,,,1243.67,WarmStart,WarmStart
21,101,484.36,,,1243.67,WarmStart,WarmStart
22,103,562.06,,,1243.67,WarmStart,WarmStart
23,106,618.72,,,1243.67,WarmStart,WarmStart
24,108,659.36,,,1243.67,WarmStart,WarmStart
25,109,750.9,,,1243.67,WarmStart,WarmStart
26,110,770.35,,,1243.67,WarmStart,WarmStart
27,111,838.31,,,1243.67,WarmStart,WarmStart
28,112,904.29,,,1243.67,WarmStart,WarmStart
29,114,291.41,,,1243.67,WarmStart,WarmStart
30,115,325.56,,,1243.67,WarmStart,WarmStart
31,116,452.8,,,1243.67,WarmStart,WarmStart
32,117,475.46,,,1243.67,WarmStart,WarmStart
33,118,529.11,,,1243.67,WarmStart,WarmStart
34,119,535.99,,,1243.67,WarmStart,WarmStart
35,122,543.75,,,1243.67,WarmStart,WarmStart
36,123,552.26,,,1243.67,WarmStart,WarmStart
37,124,554.41,,,1243.67,WarmStart,WarmStart
38,125,608.87,,,1243.67,WarmStart,WarmStart
39,126,660.0,,,1243.67,WarmStart,WarmStart
40,127,1089.12,,,1243.67,WarmStart,WarmStart
41,134,278.51,,,1243.67,WarmStart,WarmStart
42,135,281.68,,,1243.67,WarmStart,WarmStart
43,136,293.6,,,1243.67,WarmStart,WarmStart
44,148,328.21,,,1243.67,WarmStart,WarmStart
45,152,44.1,,,1243.67,WarmStart,WarmStart
46,153,47.22,,,1243.67,WarmStart,WarmStart
47,160,189.12,,,1243.67,WarmStart,WarmStart
48,162,217.94,,,1243.67,WarmStart,WarmStart
49,163,220.57,,,1243.67,WarmStart,WarmStart
50,170,405.26,,,1243.67,WarmStart,WarmStart
51,171,419.51,,,1243.67,WarmStart,WarmStart
52,191,398.5758253,,,1243.67,WarmStart,WarmStart
53,192,424.1973941,,,1243.67,WarmStart,WarmStart
54,193,733.7295218,,,1243.67,WarmStart,WarmStart
55,194,745.278685,,,1243.67,WarmStart,WarmStart
56,202,214.93,,,1243.67,WarmStart,WarmStart
57,209,325.42,,,1243.67,WarmStart,WarmStart
58,211,382.45,,,1243.67,WarmStart,WarmStart
59,212,395.74,,,1243.67,WarmStart,WarmStart
60,213,406.47,,,1243.67,WarmStart,WarmStart
61,219,545.18,,,1243.67,WarmStart,WarmStart
62,220,546.79,,,1243.67,WarmStart,WarmStart
63,223,636.48,,,1243.67,WarmStart,WarmStart
64,224,637.46,,,1243.67,WarmStart,WarmStart
65,226,658.86,,,1243.67,WarmStart,WarmStart
66,228,697.4,,,1243.67,WarmStart,WarmStart
67,229,731.11,,,1243.67,WarmStart,WarmStart
68,230,738.1,,,1243.67,WarmStart,WarmStart
69,231,772.94,,,1243.67,WarmStart,WarmStart
70,232,824.47,,,1243.67,WarmStart,WarmStart
71,22,766.85,658.5233764648438,6.831698894500732,1243.67,ActiveLearning,Continuing
72,222,602.48,643.5499877929688,10.574676513671875,1243.67,ActiveLearning,Continuing
73,227,695.67,713.639404296875,19.368602752685547,1243.67,ActiveLearning,Continuing
74,183,162.7067112,684.5560302734375,27.30674171447754,1243.67,ActiveLearning,Continuing
75,179,135.2652427,688.993896484375,22.898303985595703,1243.67,ActiveLearning,Continuing
76,104,580.44,609.22802734375,25.3874568939209,1243.67,ActiveLearning,Continuing
77,178,111.8949727,696.625732421875,41.18336868286133,1243.67,ActiveLearning,Continuing
78,113,226.22,578.5790405273438,33.223026275634766,1243.67,ActiveLearning,Continuing
79,146,312.65,549.4345092773438,24.72627067565918,1243.67,ActiveLearning,Continuing
80,120,540.19,542.793212890625,32.9225959777832,1243.67,ActiveLearning,Continuing
81,141,279.69,529.687255859375,26.351896286010742,1243.67,ActiveLearning,Continuing
82,150,348.88,554.8457641601562,34.98344039916992,1243.67,ActiveLearning,Continuing
83,216,696.39,529.1572875976562,38.44560623168945,1243.67,ActiveLearning,Continuing
84,190,390.2707837,551.1419067382812,47.67618942260742,1243.67,ActiveLearning,Continuing
85,169,385.2,524.223388671875,30.274574279785156,1243.67,ActiveLearning,Continuing
86,128,1243.67,504.2757873535156,31.041662216186523,1243.67,ActiveLearning,Max Conductivity (measured) (S/cm) in Dataset reached
