Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity (measured) (S/cm) in Dataset,Phase,Stopping Reason
0,22,766.85,,,1243.67,WarmStart,WarmStart
1,24,800.58,,,1243.67,WarmStart,WarmStart
2,98,233.89,,,1243.67,WarmStart,WarmStart
3,100,433.78,,,1243.67,WarmStart,WarmStart
4,101,484.36,,,1243.67,WarmStart,WarmStart
5,103,562.06,,,1243.67,WarmStart,WarmStart
6,104,580.44,,,1243.67,WarmStart,WarmStart
7,105,607.72,,,1243.67,WarmStart,WarmStart
8,106,618.72,,,1243.67,WarmStart,WarmStart
9,107,625.33,,,1243.67,WarmStart,WarmStart
10,108,659.36,,,1243.67,WarmStart,WarmStart
11,110,770.35,,,1243.67,WarmStart,WarmStart
12,111,838.31,,,1243.67,WarmStart,WarmStart
13,120,540.19,,,1243.67,WarmStart,WarmStart
14,125,608.87,,,1243.67,WarmStart,WarmStart
15,140,259.11,,,1243.67,WarmStart,WarmStart
16,143,283.86,,,1243.67,WarmStart,WarmStart
17,144,286.73,,,1243.67,WarmStart,WarmStart
18,162,217.94,,,1243.67,WarmStart,WarmStart
19,163,220.57,,,1243.67,WarmStart,WarmStart
20,164,220.66,,,1243.67,WarmStart,WarmStart
21,188,339.0080085,,,1243.67,WarmStart,WarmStart
22,190,390.2707837,,,1243.67,WarmStart,WarmStart
23,197,192.98,,,1243.67,WarmStart,WarmStart
24,199,201.63,,,1243.67,WarmStart,WarmStart
25,202,214.93,,,1243.67,WarmStart,WarmStart
26,207,289.72,,,1243.67,WarmStart,WarmStart
27,210,356.76,,,1243.67,WarmStart,WarmStart
28,219,545.18,,,1243.67,WarmStart,WarmStart
29,227,695.67,,,1243.67,WarmStart,WarmStart
30,16,490.06,682.2700683965015,168.79562853007377,1243.67,ActiveLearning,Continuing
31,222,602.48,650.7417671466736,139.85879548687427,1243.67,ActiveLearning,Continuing
32,114,291.41,625.5669306155114,141.2809869310732,1243.67,ActiveLearning,Continuing
33,116,452.8,575.2731966640157,156.82682580539154,1243.67,ActiveLearning,Continuing
34,231,772.94,563.8015290696248,155.68982916286097,1243.67,ActiveLearning,Continuing
35,123,552.26,581.2574664907071,156.56710201106017,1243.67,ActiveLearning,Continuing
36,126,660.0,579.5905254238672,153.49399396207858,1243.67,ActiveLearning,Continuing
37,124,554.41,590.9974243456938,135.8016041149362,1243.67,ActiveLearning,Continuing
38,127,1089.12,520.6141844770578,169.988585390843,1243.67,ActiveLearning,Continuing
39,112,904.29,611.7472201313667,176.78447430912962,1243.67,ActiveLearning,Continuing
40,19,634.35,652.927564756923,179.71121924870067,1243.67,ActiveLearning,Continuing
41,20,688.74,651.515948723412,175.63218736410022,1243.67,ActiveLearning,Continuing
42,232,824.47,656.924234343385,171.85219378208345,1243.67,ActiveLearning,Continuing
43,21,725.7933279,675.2287864638981,170.010986661709,1243.67,ActiveLearning,Continuing
44,23,788.8326479,680.93627699131,166.8732479919371,1243.67,ActiveLearning,Continuing
45,25,804.11,691.1319351589697,164.4495917272261,1243.67,ActiveLearning,Continuing
46,26,839.28,700.9803951494587,162.2703410344885,1243.67,ActiveLearning,Continuing
47,27,852.33,711.9984894114846,160.64041347114087,1243.67,ActiveLearning,Continuing
48,220,546.79,716.5220122210219,158.41916225182376,1243.67,ActiveLearning,Continuing
49,226,658.86,706.087866030623,159.05359583421378,1243.67,ActiveLearning,Continuing
50,229,731.11,665.4223900522159,155.76936120478933,1243.67,ActiveLearning,Continuing
51,113,226.22,596.5333845067764,154.54432290643246,1243.67,ActiveLearning,Continuing
52,122,543.75,576.6977268694936,164.7805371697144,1243.67,ActiveLearning,Continuing
53,139,336.24,557.0299854623377,162.03967783638245,1243.67,ActiveLearning,Continuing
54,224,637.46,496.9324540182914,199.62766515687161,1243.67,ActiveLearning,Continuing
55,230,738.1,554.256700498609,182.78091799688394,1243.67,ActiveLearning,Continuing
56,223,636.48,598.5232699507455,183.3029444272861,1243.67,ActiveLearning,Continuing
57,228,697.4,570.90509504007,175.4855555438665,1243.67,ActiveLearning,Continuing
58,115,325.56,521.4146574457079,158.60730503397906,1243.67,ActiveLearning,Continuing
59,150,348.88,507.61303718303657,160.3279352560717,1243.67,ActiveLearning,Continuing
60,109,750.9,505.2552961899869,160.28449220943338,1243.67,ActiveLearning,Continuing
61,145,291.83,479.8361776328969,161.35060696759874,1243.67,ActiveLearning,Continuing
62,142,280.38,469.94292401611796,161.1218307925054,1243.67,ActiveLearning,Continuing
63,192,424.1973941,425.57308000553394,195.17768321182658,1243.67,ActiveLearning,Continuing
64,146,312.65,450.6309637485506,160.93699301217654,1243.67,ActiveLearning,Continuing
65,169,385.2,436.3990151643482,159.12988557467088,1243.67,ActiveLearning,Continuing
66,17,559.01,425.25171695451127,169.2500751534635,1243.67,ActiveLearning,Continuing
67,18,617.92,450.4056186240076,165.26040509094372,1243.67,ActiveLearning,Continuing
68,138,302.25,436.46112731983476,165.71169296572083,1243.67,ActiveLearning,Continuing
69,191,398.5758253,417.0617867587997,173.83527870953372,1243.67,ActiveLearning,Continuing
70,102,545.78,420.26820513473945,159.08178622641444,1243.67,ActiveLearning,Continuing
71,153,47.22,429.76243690256194,159.07283734106204,1243.67,ActiveLearning,Continuing
72,182,160.6199195,414.62967303856067,166.3846610030228,1243.67,ActiveLearning,Continuing
73,185,311.2965408,402.29572330529857,180.77319917358287,1243.67,ActiveLearning,Continuing
74,189,345.3800939,378.14097354697344,173.43080375014074,1243.67,ActiveLearning,Continuing
75,136,293.6,372.2509377952881,173.83367080763716,1243.67,ActiveLearning,Continuing
76,208,297.95,363.6721078259857,172.96026742273673,1243.67,ActiveLearning,Continuing
77,171,419.51,349.93334788020474,159.72155791749566,1243.67,ActiveLearning,Continuing
78,196,191.45,340.21704897975644,155.61134605346217,1243.67,ActiveLearning,Continuing
79,204,240.44,319.61868976075004,155.45297323490345,1243.67,ActiveLearning,Continuing
80,186,318.1919743,310.68284381916374,154.72828868710604,1243.67,ActiveLearning,Continuing
81,141,279.69,299.5742681617854,155.81864886981816,1243.67,ActiveLearning,Continuing
82,166,249.23,282.81249063170185,153.38906252837842,1243.67,ActiveLearning,Continuing
83,167,250.28,280.27081397917027,152.00567492886242,1243.67,ActiveLearning,Continuing
84,209,325.42,257.17349441894044,171.74255643114026,1243.67,ActiveLearning,Continuing
85,99,374.29,270.55057137916504,156.83589620805947,1243.67,ActiveLearning,Continuing
86,15,411.82,258.0308068344797,175.0446709321932,1243.67,ActiveLearning,Continuing
87,151,36.88,299.03294539043804,162.44767054212167,1243.67,ActiveLearning,Continuing
88,148,328.21,260.86531429960314,150.78836259433393,1243.67,ActiveLearning,Continuing
89,117,475.46,252.8685571598478,156.09616561503398,1243.67,ActiveLearning,Continuing
