Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity (measured) (S/cm) in Dataset,Phase,Stopping Reason
0,16,490.06,,,1243.67,WarmStart,WarmStart
1,17,559.01,,,1243.67,WarmStart,WarmStart
2,19,634.35,,,1243.67,WarmStart,WarmStart
3,20,688.74,,,1243.67,WarmStart,WarmStart
4,21,725.7933279,,,1243.67,WarmStart,WarmStart
5,22,766.85,,,1243.67,WarmStart,WarmStart
6,23,788.8326479,,,1243.67,WarmStart,WarmStart
7,24,800.58,,,1243.67,WarmStart,WarmStart
8,25,804.11,,,1243.67,WarmStart,WarmStart
9,26,839.28,,,1243.67,WarmStart,WarmStart
10,27,852.33,,,1243.67,WarmStart,WarmStart
11,98,233.89,,,1243.67,WarmStart,WarmStart
12,99,374.29,,,1243.67,WarmStart,WarmStart
13,100,433.78,,,1243.67,WarmStart,WarmStart
14,105,607.72,,,1243.67,WarmStart,WarmStart
15,106,618.72,,,1243.67,WarmStart,WarmStart
16,110,770.35,,,1243.67,WarmStart,WarmStart
17,111,838.31,,,1243.67,WarmStart,WarmStart
18,112,904.29,,,1243.67,WarmStart,WarmStart
19,114,291.41,,,1243.67,WarmStart,WarmStart
20,118,529.11,,,1243.67,WarmStart,WarmStart
21,119,535.99,,,1243.67,WarmStart,WarmStart
22,122,543.75,,,1243.67,WarmStart,WarmStart
23,123,552.26,,,1243.67,WarmStart,WarmStart
24,127,1089.12,,,1243.67,WarmStart,WarmStart
25,162,217.94,,,1243.67,WarmStart,WarmStart
26,163,220.57,,,1243.67,WarmStart,WarmStart
27,164,220.66,,,1243.67,WarmStart,WarmStart
28,169,385.2,,,1243.67,WarmStart,WarmStart
29,170,405.26,,,1243.67,WarmStart,WarmStart
30,171,419.51,,,1243.67,WarmStart,WarmStart
31,181,155.3457121,,,1243.67,WarmStart,WarmStart
32,182,160.6199195,,,1243.67,WarmStart,WarmStart
33,188,339.0080085,,,1243.67,WarmStart,WarmStart
34,190,390.2707837,,,1243.67,WarmStart,WarmStart
35,197,192.98,,,1243.67,WarmStart,WarmStart
36,198,195.33,,,1243.67,WarmStart,WarmStart
37,199,201.63,,,1243.67,WarmStart,WarmStart
38,201,213.5,,,1243.67,WarmStart,WarmStart
39,204,240.44,,,1243.67,WarmStart,WarmStart
40,206,268.25,,,1243.67,WarmStart,WarmStart
41,210,356.76,,,1243.67,WarmStart,WarmStart
42,215,457.13,,,1243.67,WarmStart,WarmStart
43,218,537.77,,,1243.67,WarmStart,WarmStart
44,219,545.18,,,1243.67,WarmStart,WarmStart
45,220,546.79,,,1243.67,WarmStart,WarmStart
46,226,658.86,,,1243.67,WarmStart,WarmStart
47,227,695.67,,,1243.67,WarmStart,WarmStart
48,231,772.94,,,1243.67,WarmStart,WarmStart
49,232,824.47,,,1243.67,WarmStart,WarmStart
50,116,452.8,664.9641359136266,168.76483219421493,1243.67,ActiveLearning,Continuing
51,126,660.0,652.2121664852069,171.39159343918843,1243.67,ActiveLearning,Continuing
52,229,731.11,653.626777575086,168.8811629216984,1243.67,ActiveLearning,Continuing
53,222,602.48,632.054697744528,169.71460056541073,1243.67,ActiveLearning,Continuing
54,113,226.22,596.5852078540688,166.03282553982484,1243.67,ActiveLearning,Continuing
55,103,562.06,571.2225084150526,175.11707547745712,1243.67,ActiveLearning,Continuing
56,101,484.36,568.5048377493201,172.78918589953201,1243.67,ActiveLearning,Continuing
57,139,336.24,555.4512456179677,171.57667540874417,1243.67,ActiveLearning,Continuing
58,104,580.44,547.7056802267807,173.3122880907863,1243.67,ActiveLearning,Continuing
59,108,659.36,549.3158020209834,171.23630823816623,1243.67,ActiveLearning,Continuing
60,115,325.56,531.1574455284367,169.09134419063625,1243.67,ActiveLearning,Continuing
61,109,750.9,513.7939171056839,170.48300570973788,1243.67,ActiveLearning,Continuing
62,120,540.19,526.3925506237027,173.41849803395687,1243.67,ActiveLearning,Continuing
63,107,625.33,513.8937030756668,170.77171977128208,1243.67,ActiveLearning,Continuing
64,124,554.41,512.8465633812418,172.36786384874495,1243.67,ActiveLearning,Continuing
65,150,348.88,513.7558862704553,169.13188204387941,1243.67,ActiveLearning,Continuing
66,230,738.1,463.15465131805496,202.0500824356829,1243.67,ActiveLearning,Continuing
67,224,637.46,555.173694357439,188.41856702951324,1243.67,ActiveLearning,Continuing
68,223,636.48,559.5606725762341,188.56246368149505,1243.67,ActiveLearning,Continuing
69,228,697.4,536.5152705418363,181.20324940839996,1243.67,ActiveLearning,Continuing
70,192,424.1973941,478.6704240809571,184.6751010447467,1243.67,ActiveLearning,Continuing
71,142,280.38,490.36290352359106,164.42135970664168,1243.67,ActiveLearning,Continuing
72,145,291.83,471.9013034135594,163.01357528671284,1243.67,ActiveLearning,Continuing
73,125,608.87,446.29383156779994,166.9024401942317,1243.67,ActiveLearning,Continuing
74,18,617.92,448.49903879629454,167.65942590261716,1243.67,ActiveLearning,Continuing
75,136,293.6,446.3018331399106,177.32010147975035,1243.67,ActiveLearning,Continuing
76,146,312.65,451.37905476002516,163.17579966707135,1243.67,ActiveLearning,Continuing
77,102,545.78,438.9532964963696,163.39933260792435,1243.67,ActiveLearning,Continuing
78,138,302.25,441.0969288533788,164.70175195525601,1243.67,ActiveLearning,Continuing
79,153,47.22,428.192244092059,162.31371949438523,1243.67,ActiveLearning,Continuing
80,191,398.5758253,408.90163019650913,186.51414623438615,1243.67,ActiveLearning,Continuing
81,140,259.11,415.6769007019629,164.4323098433573,1243.67,ActiveLearning,Continuing
82,185,311.2965408,387.3751301153349,187.62159947785955,1243.67,ActiveLearning,Continuing
83,147,326.54,313.7525342244473,253.73088239795374,1243.67,ActiveLearning,Continuing
84,141,279.69,386.19145462834604,165.11887985103942,1243.67,ActiveLearning,Continuing
85,189,345.3800939,371.98464853418676,178.24236705225422,1243.67,ActiveLearning,Continuing
86,196,191.45,377.8297173108138,160.4749954806242,1243.67,ActiveLearning,Continuing
87,177,83.28491341,342.6463358963848,205.21667066803641,1243.67,ActiveLearning,Continuing
88,144,286.73,375.26440099531965,164.4090081099469,1243.67,ActiveLearning,Continuing
89,208,297.95,348.96824331844545,182.32346610684667,1243.67,ActiveLearning,Continuing
90,186,318.1919743,365.461647820305,161.21272474439223,1243.67,ActiveLearning,Continuing
91,207,289.72,349.11232414526387,162.46002672058736,1243.67,ActiveLearning,Continuing
92,203,226.25,180.83760113560083,314.79005766036886,1243.67,ActiveLearning,Continuing
93,117,475.46,337.8521641008047,162.20739454532023,1243.67,ActiveLearning,Continuing
94,128,1243.67,355.0695544293492,161.68583352240648,1243.67,ActiveLearning,Max Conductivity (measured) (S/cm) in Dataset reached
