Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity (measured) (S/cm) in Dataset,Phase,Stopping Reason
0,9,45.53,,,1243.67,WarmStart,WarmStart
1,16,490.06,,,1243.67,WarmStart,WarmStart
2,17,559.01,,,1243.67,WarmStart,WarmStart
3,18,617.92,,,1243.67,WarmStart,WarmStart
4,19,634.35,,,1243.67,WarmStart,WarmStart
5,20,688.74,,,1243.67,WarmStart,WarmStart
6,21,725.7933279,,,1243.67,WarmStart,WarmStart
7,23,788.8326479,,,1243.67,WarmStart,WarmStart
8,25,804.11,,,1243.67,WarmStart,WarmStart
9,26,839.28,,,1243.67,WarmStart,WarmStart
10,27,852.33,,,1243.67,WarmStart,WarmStart
11,34,8.39,,,1243.67,WarmStart,WarmStart
12,41,19.3,,,1243.67,WarmStart,WarmStart
13,100,433.78,,,1243.67,WarmStart,WarmStart
14,110,770.35,,,1243.67,WarmStart,WarmStart
15,112,904.29,,,1243.67,WarmStart,WarmStart
16,114,291.41,,,1243.67,WarmStart,WarmStart
17,116,452.8,,,1243.67,WarmStart,WarmStart
18,117,475.46,,,1243.67,WarmStart,WarmStart
19,118,529.11,,,1243.67,WarmStart,WarmStart
20,122,543.75,,,1243.67,WarmStart,WarmStart
21,123,552.26,,,1243.67,WarmStart,WarmStart
22,124,554.41,,,1243.67,WarmStart,WarmStart
23,126,660.0,,,1243.67,WarmStart,WarmStart
24,127,1089.12,,,1243.67,WarmStart,WarmStart
25,134,278.51,,,1243.67,WarmStart,WarmStart
26,152,44.1,,,1243.67,WarmStart,WarmStart
27,162,217.94,,,1243.67,WarmStart,WarmStart
28,163,220.57,,,1243.67,WarmStart,WarmStart
29,170,405.26,,,1243.67,WarmStart,WarmStart
30,171,419.51,,,1243.67,WarmStart,WarmStart
31,191,398.5758253,,,1243.67,WarmStart,WarmStart
32,192,424.1973941,,,1243.67,WarmStart,WarmStart
33,193,733.7295218,,,1243.67,WarmStart,WarmStart
34,194,745.278685,,,1243.67,WarmStart,WarmStart
35,202,214.93,,,1243.67,WarmStart,WarmStart
36,208,297.95,,,1243.67,WarmStart,WarmStart
37,209,325.42,,,1243.67,WarmStart,WarmStart
38,211,382.45,,,1243.67,WarmStart,WarmStart
39,212,395.74,,,1243.67,WarmStart,WarmStart
40,213,406.47,,,1243.67,WarmStart,WarmStart
41,220,546.79,,,1243.67,WarmStart,WarmStart
42,223,636.48,,,1243.67,WarmStart,WarmStart
43,224,637.46,,,1243.67,WarmStart,WarmStart
44,226,658.86,,,1243.67,WarmStart,WarmStart
45,229,731.11,,,1243.67,WarmStart,WarmStart
46,230,738.1,,,1243.67,WarmStart,WarmStart
47,231,772.94,,,1243.67,WarmStart,WarmStart
48,232,824.47,,,1243.67,WarmStart,WarmStart
49,137,293.93,651.2163784559905,505.2649666666665,1243.67,ActiveLearning,Continuing
50,204,240.44,566.0283439113415,452.11968499999995,1243.67,ActiveLearning,Continuing
51,146,312.65,554.7482485452543,504.838685,1243.67,ActiveLearning,Continuing
52,113,226.22,569.5422345266489,457.70000000000005,1243.67,ActiveLearning,Continuing
53,183,162.7067112,600.4745858551607,519.058685,1243.67,ActiveLearning,Continuing
54,22,766.85,502.39729894755214,516.4014035305555,1243.67,ActiveLearning,Continuing
55,24,800.58,653.1466246713826,333.07000000000005,1243.67,ActiveLearning,Continuing
56,222,602.48,732.2156793817993,366.80000000000007,1243.67,ActiveLearning,Continuing
57,227,695.67,702.0907676338654,198.10000000000002,1243.67,ActiveLearning,Continuing
58,13,215.37,407.3263230155533,761.96,1243.67,ActiveLearning,Continuing
59,104,580.44,519.8495525019047,542.24235,1243.67,ActiveLearning,Continuing
60,133,215.93,417.34154311425044,717.0642885899996,1243.67,ActiveLearning,Continuing
61,108,659.36,551.309314622787,477.1167678571429,1243.67,ActiveLearning,Continuing
62,101,484.36,475.10384539853476,544.13,1243.67,ActiveLearning,Continuing
63,103,562.06,496.5348124250726,513.2841034,1243.67,ActiveLearning,Continuing
64,109,750.9,499.3759680677465,512.186932896,1243.67,ActiveLearning,Continuing
65,169,385.2,553.9245877163311,524.68,1243.67,ActiveLearning,Continuing
66,120,540.19,511.98911547150345,524.68,1243.67,ActiveLearning,Continuing
67,153,47.22,515.3464085249328,534.97,1243.67,ActiveLearning,Continuing
68,138,302.25,509.55060785233445,616.6579999999989,1243.67,ActiveLearning,Continuing
69,107,625.33,521.1936999131419,525.1945,1243.67,ActiveLearning,Continuing
70,228,697.4,515.7578345149175,511.88,1243.67,ActiveLearning,Continuing
71,106,618.72,490.3942978421968,524.68,1243.67,ActiveLearning,Continuing
72,139,336.24,478.86727350541753,540.63,1243.67,ActiveLearning,Continuing
73,125,608.87,504.1119778101664,453.15099999999995,1243.67,ActiveLearning,Continuing
74,136,293.6,432.20960481746494,570.6999999999999,1243.67,ActiveLearning,Continuing
75,178,111.8949727,423.32936753263226,582.5719738,1243.67,ActiveLearning,Continuing
76,179,135.2652427,435.3200452859164,633.3837123,1243.67,ActiveLearning,Continuing
77,196,191.45,407.4561942470089,610.2945080499996,1243.67,ActiveLearning,Continuing
78,219,545.18,435.57680878916574,524.68,1243.67,ActiveLearning,Continuing
79,140,259.11,427.82726715639166,602.8347573000001,1243.67,ActiveLearning,Continuing
80,105,607.72,565.038742697703,311.4986849999999,1243.67,ActiveLearning,Continuing
81,148,328.21,421.5189815440733,553.8286850000001,1243.67,ActiveLearning,Continuing
82,102,545.78,371.531722375929,600.6000000000001,1243.67,ActiveLearning,Continuing
83,147,326.54,379.202068784883,621.8345491,1243.67,ActiveLearning,Continuing
84,111,838.31,426.9293711174747,494.3629999999989,1243.67,ActiveLearning,Continuing
85,115,325.56,472.107194345942,612.0899999999999,1243.67,ActiveLearning,Continuing
86,164,220.66,445.0383202350448,726.4150272999999,1243.67,ActiveLearning,Continuing
87,182,160.6199195,456.5634171178084,575.3932888,1243.67,ActiveLearning,Continuing
88,150,348.88,461.3472081656645,579.1999999999999,1243.67,ActiveLearning,Continuing
89,119,535.99,474.18833734608216,366.40328880000004,1243.67,ActiveLearning,Continuing
90,186,318.1919743,369.97088722374946,548.0541034000001,1243.67,ActiveLearning,Continuing
91,15,411.82,331.44073895833253,572.39,1243.67,ActiveLearning,Continuing
92,98,233.89,352.6337716666684,541.2449999999999,1243.67,ActiveLearning,Continuing
93,187,322.6997586,336.7269018043333,490.06475730000005,1243.67,ActiveLearning,Continuing
94,216,696.39,310.5173032150001,475.32477079999944,1243.67,ActiveLearning,Continuing
95,203,226.25,376.1313371681668,561.1247573,1243.67,ActiveLearning,Continuing
96,184,200.7545831,314.4936749763336,584.4950273,1243.67,ActiveLearning,Continuing
97,142,280.38,407.8659776337486,359.61,1243.67,ActiveLearning,Continuing
98,2,14.78,236.24276840023174,688.0,1243.67,ActiveLearning,Continuing
99,218,537.77,273.25608668004986,606.0300000000001,1243.67,ActiveLearning,Continuing
100,221,561.86,358.3295943226673,649.17,1243.67,ActiveLearning,Continuing
101,225,654.34,493.2401925342477,341.23737500000004,1243.67,ActiveLearning,Continuing
102,176,76.51244504,355.5202390045719,604.3041666666667,1243.67,ActiveLearning,Continuing
103,99,374.29,350.2790280378217,578.11,1243.67,ActiveLearning,Continuing
104,217,271.56,342.39821452915015,581.23,1243.67,ActiveLearning,Continuing
105,210,356.76,343.30316020293344,589.26,1243.67,ActiveLearning,Continuing
106,205,248.62,340.7165100671669,561.65,1243.67,ActiveLearning,Continuing
107,161,214.21,332.0310078736,532.35755496,1243.67,ActiveLearning,Continuing
108,130,203.82,296.5839451570165,561.65,1243.67,ActiveLearning,Continuing
109,121,540.19,317.29355918826604,468.69755495999993,1243.67,ActiveLearning,Continuing
110,128,1243.67,503.3226896875826,60.53000000000003,1243.67,ActiveLearning,Max Conductivity (measured) (S/cm) in Dataset reached
