Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity (measured) (S/cm) in Dataset,Phase,Stopping Reason
0,16,490.06,,,1243.67,WarmStart,WarmStart
1,17,559.01,,,1243.67,WarmStart,WarmStart
2,18,617.92,,,1243.67,WarmStart,WarmStart
3,19,634.35,,,1243.67,WarmStart,WarmStart
4,21,725.7933279,,,1243.67,WarmStart,WarmStart
5,22,766.85,,,1243.67,WarmStart,WarmStart
6,23,788.8326479,,,1243.67,WarmStart,WarmStart
7,24,800.58,,,1243.67,WarmStart,WarmStart
8,25,804.11,,,1243.67,WarmStart,WarmStart
9,26,839.28,,,1243.67,WarmStart,WarmStart
10,27,852.33,,,1243.67,WarmStart,WarmStart
11,98,233.89,,,1243.67,WarmStart,WarmStart
12,100,433.78,,,1243.67,WarmStart,WarmStart
13,101,484.36,,,1243.67,WarmStart,WarmStart
14,102,545.78,,,1243.67,WarmStart,WarmStart
15,103,562.06,,,1243.67,WarmStart,WarmStart
16,104,580.44,,,1243.67,WarmStart,WarmStart
17,105,607.72,,,1243.67,WarmStart,WarmStart
18,106,618.72,,,1243.67,WarmStart,WarmStart
19,107,625.33,,,1243.67,WarmStart,WarmStart
20,108,659.36,,,1243.67,WarmStart,WarmStart
21,110,770.35,,,1243.67,WarmStart,WarmStart
22,111,838.31,,,1243.67,WarmStart,WarmStart
23,112,904.29,,,1243.67,WarmStart,WarmStart
24,113,226.22,,,1243.67,WarmStart,WarmStart
25,114,291.41,,,1243.67,WarmStart,WarmStart
26,115,325.56,,,1243.67,WarmStart,WarmStart
27,118,529.11,,,1243.67,WarmStart,WarmStart
28,119,535.99,,,1243.67,WarmStart,WarmStart
29,120,540.19,,,1243.67,WarmStart,WarmStart
30,122,543.75,,,1243.67,WarmStart,WarmStart
31,123,552.26,,,1243.67,WarmStart,WarmStart
32,124,554.41,,,1243.67,WarmStart,WarmStart
33,125,608.87,,,1243.67,WarmStart,WarmStart
34,127,1089.12,,,1243.67,WarmStart,WarmStart
35,140,259.11,,,1243.67,WarmStart,WarmStart
36,141,279.69,,,1243.67,WarmStart,WarmStart
37,143,283.86,,,1243.67,WarmStart,WarmStart
38,144,286.73,,,1243.67,WarmStart,WarmStart
39,146,312.65,,,1243.67,WarmStart,WarmStart
40,150,348.88,,,1243.67,WarmStart,WarmStart
41,158,142.23,,,1243.67,WarmStart,WarmStart
42,162,217.94,,,1243.67,WarmStart,WarmStart
43,163,220.57,,,1243.67,WarmStart,WarmStart
44,164,220.66,,,1243.67,WarmStart,WarmStart
45,169,385.2,,,1243.67,WarmStart,WarmStart
46,178,111.8949727,,,1243.67,WarmStart,WarmStart
47,180,151.3841761,,,1243.67,WarmStart,WarmStart
48,182,160.6199195,,,1243.67,WarmStart,WarmStart
49,188,339.0080085,,,1243.67,WarmStart,WarmStart
50,190,390.2707837,,,1243.67,WarmStart,WarmStart
51,194,745.278685,,,1243.67,WarmStart,WarmStart
52,197,192.98,,,1243.67,WarmStart,WarmStart
53,199,201.63,,,1243.67,WarmStart,WarmStart
54,201,213.5,,,1243.67,WarmStart,WarmStart
55,202,214.93,,,1243.67,WarmStart,WarmStart
56,204,240.44,,,1243.67,WarmStart,WarmStart
57,207,289.72,,,1243.67,WarmStart,WarmStart
58,212,395.74,,,1243.67,WarmStart,WarmStart
59,215,457.13,,,1243.67,WarmStart,WarmStart
60,216,696.39,,,1243.67,WarmStart,WarmStart
61,218,537.77,,,1243.67,WarmStart,WarmStart
62,219,545.18,,,1243.67,WarmStart,WarmStart
63,220,546.79,,,1243.67,WarmStart,WarmStart
64,222,602.48,,,1243.67,WarmStart,WarmStart
65,227,695.67,,,1243.67,WarmStart,WarmStart
66,231,772.94,,,1243.67,WarmStart,WarmStart
67,232,824.47,,,1243.67,WarmStart,WarmStart
68,20,688.74,718.6815087627472,169.7329471571019,1243.67,ActiveLearning,Continuing
69,226,658.86,709.5799939015551,166.61499971799975,1243.67,ActiveLearning,Continuing
70,116,452.8,637.3061325796473,164.5048036185445,1243.67,ActiveLearning,Continuing
71,126,660.0,626.6590244119923,165.42712106863345,1243.67,ActiveLearning,Continuing
72,229,731.11,628.6123844099002,163.53056991348035,1243.67,ActiveLearning,Continuing
73,139,336.24,563.6513593591197,164.23169265932708,1243.67,ActiveLearning,Continuing
74,138,302.25,512.2865290409889,182.14865619873666,1243.67,ActiveLearning,Continuing
75,109,750.9,497.6663549937838,166.57730038468452,1243.67,ActiveLearning,Continuing
76,147,326.54,419.81436792008014,256.2752824419861,1243.67,ActiveLearning,Continuing
77,142,280.38,519.2870891368111,176.46218708024952,1243.67,ActiveLearning,Continuing
78,145,291.83,513.6697324021402,177.10283166127968,1243.67,ActiveLearning,Continuing
79,186,318.1919743,480.6091558895007,178.1589109362976,1243.67,ActiveLearning,Continuing
80,153,47.22,483.42392620185615,173.9792296330184,1243.67,ActiveLearning,Continuing
81,117,475.46,398.4937406391882,177.37129006198776,1243.67,ActiveLearning,Continuing
82,128,1243.67,408.8160249015648,174.64333645878872,1243.67,ActiveLearning,Max Conductivity (measured) (S/cm) in Dataset reached
