Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Min Instability index in Dataset,Phase,Stopping Reason
0,43,228347.0,,,23707.0,WarmStart,WarmStart
1,50,199330.0,,,23707.0,WarmStart,WarmStart
2,53,374938.0,,,23707.0,WarmStart,WarmStart
3,58,221696.0,,,23707.0,WarmStart,WarmStart
4,66,284939.0,,,23707.0,WarmStart,WarmStart
5,67,227835.0,,,23707.0,WarmStart,WarmStart
6,74,140574.0,,,23707.0,WarmStart,WarmStart
7,84,24723.0,,,23707.0,WarmStart,WarmStart
8,85,27122.0,,,23707.0,WarmStart,WarmStart
9,101,239057.0,,,23707.0,WarmStart,WarmStart
10,116,26197.0,,,23707.0,WarmStart,WarmStart
11,117,38370.0,,,23707.0,WarmStart,WarmStart
12,118,107494.0,,,23707.0,WarmStart,WarmStart
13,119,119938.0,,,23707.0,WarmStart,WarmStart
14,127,184086.0,,,23707.0,WarmStart,WarmStart
15,64,269180.0,41472.26171875,361.5837707519531,23707.0,ActiveLearning,Continuing
16,72,339668.0,13.898521423339844,119.46971130371094,23707.0,ActiveLearning,Continuing
17,120,91655.0,83366.03125,748.5244750976562,23707.0,ActiveLearning,Continuing
18,28,57484.0,65622.6015625,4099.1142578125,23707.0,ActiveLearning,Continuing
19,112,23707.0,41943.328125,3048.733154296875,23707.0,ActiveLearning,Min Instability index in Dataset reached
