Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Min Instability index in Dataset,Phase,Stopping Reason
0,43,228347.0,,,23707.0,WarmStart,WarmStart
1,50,199330.0,,,23707.0,WarmStart,WarmStart
2,53,374938.0,,,23707.0,WarmStart,WarmStart
3,58,221696.0,,,23707.0,WarmStart,WarmStart
4,66,284939.0,,,23707.0,WarmStart,WarmStart
5,67,227835.0,,,23707.0,WarmStart,WarmStart
6,74,140574.0,,,23707.0,WarmStart,WarmStart
7,84,24723.0,,,23707.0,WarmStart,WarmStart
8,85,27122.0,,,23707.0,WarmStart,WarmStart
9,101,239057.0,,,23707.0,WarmStart,WarmStart
10,116,26197.0,,,23707.0,WarmStart,WarmStart
11,117,38370.0,,,23707.0,WarmStart,WarmStart
12,118,107494.0,,,23707.0,WarmStart,WarmStart
13,119,119938.0,,,23707.0,WarmStart,WarmStart
14,127,184086.0,,,23707.0,WarmStart,WarmStart
15,26,1267615.0,53305.72369983838,227798.06761089008,23707.0,ActiveLearning,Continuing
16,0,480185.0,85305.55037382954,122111.96753688942,23707.0,ActiveLearning,Continuing
17,63,300244.0,-28848.681502172665,191118.90857238448,23707.0,ActiveLearning,Continuing
18,32,207474.0,152556.9061776041,151733.00049688792,23707.0,ActiveLearning,Continuing
19,17,1103450.0,83866.6838257062,326552.3650353549,23707.0,ActiveLearning,Continuing
20,7,144556.0,154974.71185513603,187051.58545525052,23707.0,ActiveLearning,Continuing
21,8,351227.0,143730.61712571015,164150.4852016569,23707.0,ActiveLearning,Continuing
22,61,449878.0,153013.12207866897,147088.98372953996,23707.0,ActiveLearning,Continuing
23,1,505657.0,162920.1424032908,172117.09076539575,23707.0,ActiveLearning,Continuing
24,64,269180.0,184230.29332782925,184389.383850315,23707.0,ActiveLearning,Continuing
25,3,239852.0,195645.93606737262,178172.61318805462,23707.0,ActiveLearning,Continuing
26,65,349707.0,202453.7122915155,180178.08793903684,23707.0,ActiveLearning,Continuing
27,62,40621.0,201063.2238275084,167047.30057937407,23707.0,ActiveLearning,Continuing
28,89,120257.0,188464.16850923703,165917.60751828115,23707.0,ActiveLearning,Continuing
29,33,132665.0,180810.71361862845,161292.84771544542,23707.0,ActiveLearning,Continuing
30,30,209698.0,175115.0538084957,155805.3307826637,23707.0,ActiveLearning,Continuing
31,31,316345.0,176262.13028620748,152082.39851679615,23707.0,ActiveLearning,Continuing
32,88,132641.0,185979.81318347817,152371.96680679003,23707.0,ActiveLearning,Continuing
33,2,144074.0,185362.2960928046,147864.69343013674,23707.0,ActiveLearning,Continuing
34,87,183180.0,182546.00244238367,144248.7761804732,23707.0,ActiveLearning,Continuing
35,4,416657.0,185190.25994349312,144501.59765463352,23707.0,ActiveLearning,Continuing
36,60,38893.0,190202.1706817934,145620.36765617138,23707.0,ActiveLearning,Continuing
37,59,123157.0,183420.0206938929,144677.2417597015,23707.0,ActiveLearning,Continuing
38,86,91681.0,180167.9262900093,140623.42067474677,23707.0,ActiveLearning,Continuing
39,95,163985.0,165983.19578941324,127769.94334731155,23707.0,ActiveLearning,Continuing
40,36,190636.0,164217.28863951852,122987.25004324269,23707.0,ActiveLearning,Continuing
41,37,342685.0,163814.78892795008,120065.94431608618,23707.0,ActiveLearning,Continuing
42,28,57484.0,182013.9600208304,131026.4087499068,23707.0,ActiveLearning,Continuing
43,29,286689.0,175558.21373079022,130206.24997104716,23707.0,ActiveLearning,Continuing
44,96,383479.0,185166.06592733524,129495.39330126888,23707.0,ActiveLearning,Continuing
45,112,23707.0,186874.57792721278,138912.05074604542,23707.0,ActiveLearning,Min Instability index in Dataset reached
