Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Min Instability index in Dataset,Phase,Stopping Reason
0,2,144074.0,,,23707.0,WarmStart,WarmStart
1,5,253423.0,,,23707.0,WarmStart,WarmStart
2,9,914156.0,,,23707.0,WarmStart,WarmStart
3,15,102012.0,,,23707.0,WarmStart,WarmStart
4,23,1281399.0,,,23707.0,WarmStart,WarmStart
5,24,1300295.0,,,23707.0,WarmStart,WarmStart
6,25,876981.0,,,23707.0,WarmStart,WarmStart
7,28,57484.0,,,23707.0,WarmStart,WarmStart
8,29,286689.0,,,23707.0,WarmStart,WarmStart
9,30,209698.0,,,23707.0,WarmStart,WarmStart
10,44,299002.0,,,23707.0,WarmStart,WarmStart
11,49,234879.0,,,23707.0,WarmStart,WarmStart
12,51,293210.0,,,23707.0,WarmStart,WarmStart
13,52,456484.0,,,23707.0,WarmStart,WarmStart
14,59,123157.0,,,23707.0,WarmStart,WarmStart
15,60,38893.0,,,23707.0,WarmStart,WarmStart
16,73,96638.0,,,23707.0,WarmStart,WarmStart
17,74,140574.0,,,23707.0,WarmStart,WarmStart
18,75,59256.0,,,23707.0,WarmStart,WarmStart
19,80,438903.0,,,23707.0,WarmStart,WarmStart
20,86,91681.0,,,23707.0,WarmStart,WarmStart
21,87,183180.0,,,23707.0,WarmStart,WarmStart
22,93,211852.0,,,23707.0,WarmStart,WarmStart
23,98,147202.0,,,23707.0,WarmStart,WarmStart
24,100,175885.0,,,23707.0,WarmStart,WarmStart
25,102,129483.0,,,23707.0,WarmStart,WarmStart
26,104,208028.0,,,23707.0,WarmStart,WarmStart
27,109,452558.0,,,23707.0,WarmStart,WarmStart
28,113,59211.0,,,23707.0,WarmStart,WarmStart
29,114,80413.0,,,23707.0,WarmStart,WarmStart
30,119,119938.0,,,23707.0,WarmStart,WarmStart
31,120,91655.0,,,23707.0,WarmStart,WarmStart
32,121,107908.0,,,23707.0,WarmStart,WarmStart
33,122,168856.0,,,23707.0,WarmStart,WarmStart
34,123,292981.0,,,23707.0,WarmStart,WarmStart
35,124,55524.0,,,23707.0,WarmStart,WarmStart
36,125,88158.0,,,23707.0,WarmStart,WarmStart
37,126,93928.0,,,23707.0,WarmStart,WarmStart
38,127,184086.0,,,23707.0,WarmStart,WarmStart
39,128,258154.0,,,23707.0,WarmStart,WarmStart
40,129,316310.0,,,23707.0,WarmStart,WarmStart
41,130,319618.0,,,23707.0,WarmStart,WarmStart
42,131,422140.0,,,23707.0,WarmStart,WarmStart
43,58,221696.0,119005.28125,716.681884765625,23707.0,ActiveLearning,Continuing
44,56,133495.0,73885.4140625,1972.3203125,23707.0,ActiveLearning,Continuing
45,76,272660.0,88485.1015625,2541.80615234375,23707.0,ActiveLearning,Continuing
46,116,26197.0,126802.890625,3533.21240234375,23707.0,ActiveLearning,Continuing
47,81,489801.0,74438.7890625,6783.49609375,23707.0,ActiveLearning,Continuing
48,117,38370.0,110144.640625,4097.35498046875,23707.0,ActiveLearning,Continuing
49,118,107494.0,99510.78125,4166.38037109375,23707.0,ActiveLearning,Continuing
50,39,98773.0,103516.671875,4874.89306640625,23707.0,ActiveLearning,Continuing
51,101,239057.0,92513.703125,3784.63916015625,23707.0,ActiveLearning,Continuing
52,71,87667.0,90987.7890625,7266.189453125,23707.0,ActiveLearning,Continuing
53,84,24723.0,104045.96875,6526.76318359375,23707.0,ActiveLearning,Continuing
54,112,23707.0,98951.0625,6386.15625,23707.0,ActiveLearning,Min Instability index in Dataset reached
