Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Min Instability index in Dataset,Phase,Stopping Reason
0,0,480185.0,,,23707.0,WarmStart,WarmStart
1,1,505657.0,,,23707.0,WarmStart,WarmStart
2,6,273687.0,,,23707.0,WarmStart,WarmStart
3,28,57484.0,,,23707.0,WarmStart,WarmStart
4,29,286689.0,,,23707.0,WarmStart,WarmStart
5,61,449878.0,,,23707.0,WarmStart,WarmStart
6,66,284939.0,,,23707.0,WarmStart,WarmStart
7,72,339668.0,,,23707.0,WarmStart,WarmStart
8,84,24723.0,,,23707.0,WarmStart,WarmStart
9,87,183180.0,,,23707.0,WarmStart,WarmStart
10,92,261756.0,,,23707.0,WarmStart,WarmStart
11,26,1267615.0,277324.3213043647,165859.33822276036,23707.0,ActiveLearning,Continuing
12,7,144556.0,199519.49939823998,268838.4543203652,23707.0,ActiveLearning,Continuing
13,8,351227.0,186071.5528911025,225895.86053958474,23707.0,ActiveLearning,Continuing
14,65,349707.0,242565.16674112433,207030.18099621948,23707.0,ActiveLearning,Continuing
15,38,224858.0,280112.09340233065,190324.3784975382,23707.0,ActiveLearning,Continuing
16,93,211852.0,273308.46098506317,176238.3159020268,23707.0,ActiveLearning,Continuing
17,5,253423.0,265569.69156444806,166496.54650964058,23707.0,ActiveLearning,Continuing
18,70,286563.0,317998.0481819912,274271.41988350614,23707.0,ActiveLearning,Continuing
19,34,287734.0,317025.2712540183,266408.2483798665,23707.0,ActiveLearning,Continuing
20,35,302631.0,271043.2409488077,144328.9366864836,23707.0,ActiveLearning,Continuing
21,91,225170.0,274966.62011445645,139304.14839671142,23707.0,ActiveLearning,Continuing
22,64,269180.0,270905.31457711506,134632.8883891267,23707.0,ActiveLearning,Continuing
23,90,318600.0,271671.9148374464,130207.65778505501,23707.0,ActiveLearning,Continuing
24,3,239852.0,276062.906799491,126988.6679602556,23707.0,ActiveLearning,Continuing
25,4,416657.0,272736.4143141737,123339.77334332292,23707.0,ActiveLearning,Continuing
26,63,300244.0,285859.5832888677,124983.89448504726,23707.0,ActiveLearning,Continuing
27,33,132665.0,288027.258609103,121870.08577080036,23707.0,ActiveLearning,Continuing
28,89,120257.0,279197.7028447758,122952.3103688544,23707.0,ActiveLearning,Continuing
29,32,207474.0,270318.8083257952,124038.38358950375,23707.0,ActiveLearning,Continuing
30,31,316345.0,267016.4737198088,121621.10409927806,23707.0,ActiveLearning,Continuing
31,30,209698.0,269546.63578882377,119521.6618665141,23707.0,ActiveLearning,Continuing
32,88,132641.0,266457.68624941044,117383.69311271328,23707.0,ActiveLearning,Continuing
33,62,40621.0,260379.032944796,117495.98043566354,23707.0,ActiveLearning,Continuing
34,2,144074.0,253553.65944267577,122365.26429505386,23707.0,ActiveLearning,Continuing
35,60,38893.0,249032.75189838494,121699.43244793345,23707.0,ActiveLearning,Continuing
36,21,1167261.0,75461.56330768662,332195.0776849377,23707.0,ActiveLearning,Continuing
37,59,123157.0,232835.56339016772,122616.85417058712,23707.0,ActiveLearning,Continuing
38,86,91681.0,229017.243160304,122003.98793638343,23707.0,ActiveLearning,Continuing
39,58,221696.0,222766.48905743103,122402.1956896715,23707.0,ActiveLearning,Continuing
40,85,27122.0,223916.7283144236,120389.03240009393,23707.0,ActiveLearning,Continuing
41,112,23707.0,219262.79030524337,124589.0561060027,23707.0,ActiveLearning,Min Instability index in Dataset reached
