Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Min Instability index in Dataset,Phase,Stopping Reason
0,1,505657.0,,,23707.0,WarmStart,WarmStart
1,28,57484.0,,,23707.0,WarmStart,WarmStart
2,29,286689.0,,,23707.0,WarmStart,WarmStart
3,51,293210.0,,,23707.0,WarmStart,WarmStart
4,60,38893.0,,,23707.0,WarmStart,WarmStart
5,72,339668.0,,,23707.0,WarmStart,WarmStart
6,84,24723.0,,,23707.0,WarmStart,WarmStart
7,92,261756.0,,,23707.0,WarmStart,WarmStart
8,113,59211.0,,,23707.0,WarmStart,WarmStart
9,114,80413.0,,,23707.0,WarmStart,WarmStart
10,2,144074.0,82704.95217261904,247796.0,23707.0,ActiveLearning,Continuing
11,86,91681.0,86042.88720833333,247796.0,23707.0,ActiveLearning,Continuing
12,56,133495.0,208783.56482341263,472312.0,23707.0,ActiveLearning,Continuing
13,39,98773.0,110954.66785912706,261966.0,23707.0,ActiveLearning,Continuing
14,94,136004.0,143124.33292063494,297701.0,23707.0,ActiveLearning,Continuing
15,57,237318.0,127663.0465952381,247370.94999999984,23707.0,ActiveLearning,Continuing
16,58,221696.0,119231.63770833336,229205.0,23707.0,ActiveLearning,Continuing
17,40,343647.0,132775.97520833332,300775.0,23707.0,ActiveLearning,Continuing
18,59,123157.0,66166.01020833333,105181.0,23707.0,ActiveLearning,Continuing
19,71,87667.0,155951.45039880954,288908.9533333333,23707.0,ActiveLearning,Continuing
20,112,23707.0,57499.47283928571,55690.0,23707.0,ActiveLearning,Min Instability index in Dataset reached
