Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Min Instability index in Dataset,Phase,Stopping Reason
0,2,144074.0,,,23707.0,WarmStart,WarmStart
1,28,57484.0,,,23707.0,WarmStart,WarmStart
2,29,286689.0,,,23707.0,WarmStart,WarmStart
3,43,228347.0,,,23707.0,WarmStart,WarmStart
4,50,199330.0,,,23707.0,WarmStart,WarmStart
5,51,293210.0,,,23707.0,WarmStart,WarmStart
6,52,456484.0,,,23707.0,WarmStart,WarmStart
7,53,374938.0,,,23707.0,WarmStart,WarmStart
8,54,376516.0,,,23707.0,WarmStart,WarmStart
9,55,463506.0,,,23707.0,WarmStart,WarmStart
10,57,237318.0,,,23707.0,WarmStart,WarmStart
11,58,221696.0,,,23707.0,WarmStart,WarmStart
12,59,123157.0,,,23707.0,WarmStart,WarmStart
13,66,284939.0,,,23707.0,WarmStart,WarmStart
14,67,227835.0,,,23707.0,WarmStart,WarmStart
15,74,140574.0,,,23707.0,WarmStart,WarmStart
16,84,24723.0,,,23707.0,WarmStart,WarmStart
17,85,27122.0,,,23707.0,WarmStart,WarmStart
18,86,91681.0,,,23707.0,WarmStart,WarmStart
19,98,147202.0,,,23707.0,WarmStart,WarmStart
20,101,239057.0,,,23707.0,WarmStart,WarmStart
21,116,26197.0,,,23707.0,WarmStart,WarmStart
22,117,38370.0,,,23707.0,WarmStart,WarmStart
23,118,107494.0,,,23707.0,WarmStart,WarmStart
24,119,119938.0,,,23707.0,WarmStart,WarmStart
25,127,184086.0,,,23707.0,WarmStart,WarmStart
26,138,1755056.0,116748.19077514039,304955.4453591315,23707.0,ActiveLearning,Continuing
27,0,480185.0,125060.58243274657,109731.02842782189,23707.0,ActiveLearning,Continuing
28,3,239852.0,7126.813287481127,142644.55496846352,23707.0,ActiveLearning,Continuing
29,17,1103450.0,72920.98282769293,326722.3121388485,23707.0,ActiveLearning,Continuing
30,4,416657.0,116899.66955571412,126713.56754387598,23707.0,ActiveLearning,Continuing
31,1,505657.0,151886.00207927494,138346.41180530164,23707.0,ActiveLearning,Continuing
32,63,300244.0,155869.68947445485,147913.5706269606,23707.0,ActiveLearning,Continuing
33,7,144556.0,64224.91324427837,220457.90195635604,23707.0,ActiveLearning,Continuing
34,8,351227.0,177405.9295249087,160484.2061712512,23707.0,ActiveLearning,Continuing
35,30,209698.0,174489.6779296099,144650.256394015,23707.0,ActiveLearning,Continuing
36,88,132641.0,176255.5141157254,141366.8667147906,23707.0,ActiveLearning,Continuing
37,31,316345.0,172649.80958742092,138372.57993039867,23707.0,ActiveLearning,Continuing
38,61,449878.0,180358.99974184297,137519.96558262678,23707.0,ActiveLearning,Continuing
39,56,133495.0,191254.9529225855,146934.81671235384,23707.0,ActiveLearning,Continuing
40,112,23707.0,188090.82120398487,143566.20116084832,23707.0,ActiveLearning,Min Instability index in Dataset reached
