Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Min Instability index in Dataset,Phase,Stopping Reason
0,0,480185.0,,,23707.0,WarmStart,WarmStart
1,1,505657.0,,,23707.0,WarmStart,WarmStart
2,6,273687.0,,,23707.0,WarmStart,WarmStart
3,7,144556.0,,,23707.0,WarmStart,WarmStart
4,28,57484.0,,,23707.0,WarmStart,WarmStart
5,29,286689.0,,,23707.0,WarmStart,WarmStart
6,51,293210.0,,,23707.0,WarmStart,WarmStart
7,61,449878.0,,,23707.0,WarmStart,WarmStart
8,66,284939.0,,,23707.0,WarmStart,WarmStart
9,67,227835.0,,,23707.0,WarmStart,WarmStart
10,71,87667.0,,,23707.0,WarmStart,WarmStart
11,75,59256.0,,,23707.0,WarmStart,WarmStart
12,84,24723.0,,,23707.0,WarmStart,WarmStart
13,86,91681.0,,,23707.0,WarmStart,WarmStart
14,87,183180.0,,,23707.0,WarmStart,WarmStart
15,88,132641.0,,,23707.0,WarmStart,WarmStart
16,92,261756.0,,,23707.0,WarmStart,WarmStart
17,100,175885.0,,,23707.0,WarmStart,WarmStart
18,113,59211.0,,,23707.0,WarmStart,WarmStart
19,115,98439.0,,,23707.0,WarmStart,WarmStart
20,118,107494.0,,,23707.0,WarmStart,WarmStart
21,121,107908.0,,,23707.0,WarmStart,WarmStart
22,124,55524.0,,,23707.0,WarmStart,WarmStart
23,125,88158.0,,,23707.0,WarmStart,WarmStart
24,127,184086.0,,,23707.0,WarmStart,WarmStart
25,128,258154.0,,,23707.0,WarmStart,WarmStart
26,76,272660.0,176293.6402678571,445451.58333333326,23707.0,ActiveLearning,Continuing
27,120,91655.0,153881.24,341970.0,23707.0,ActiveLearning,Continuing
28,94,136004.0,82047.35210714287,260216.0,23707.0,ActiveLearning,Continuing
29,2,144074.0,190854.9462380953,358197.0,23707.0,ActiveLearning,Continuing
30,40,343647.0,208390.985,358223.0,23707.0,ActiveLearning,Continuing
31,129,316310.0,256260.40066071428,385185.92,23707.0,ActiveLearning,Continuing
32,62,40621.0,200951.46212499996,350231.94166666653,23707.0,ActiveLearning,Continuing
33,36,190636.0,117762.80441666667,409257.0,23707.0,ActiveLearning,Continuing
34,37,342685.0,174252.5441666667,409257.0,23707.0,ActiveLearning,Continuing
35,39,98773.0,106872.91335714288,235644.0,23707.0,ActiveLearning,Continuing
36,56,133495.0,129061.66280952383,261818.63333333316,23707.0,ActiveLearning,Continuing
37,30,209698.0,157507.18279166668,303026.0,23707.0,ActiveLearning,Continuing
38,96,383479.0,177914.42673214286,303026.0,23707.0,ActiveLearning,Continuing
39,72,339668.0,118918.93127380952,223365.0,23707.0,ActiveLearning,Continuing
40,57,237318.0,133520.74596428574,296535.75,23707.0,ActiveLearning,Continuing
41,44,299002.0,181254.85144642863,299076.3828571425,23707.0,ActiveLearning,Continuing
42,103,145224.0,172918.83385119046,257054.0,23707.0,ActiveLearning,Continuing
43,122,168856.0,116416.86875000004,175005.5,23707.0,ActiveLearning,Continuing
44,116,26197.0,135020.2258392857,195477.12499999994,23707.0,ActiveLearning,Continuing
45,98,147202.0,111736.68899999998,258742.0,23707.0,ActiveLearning,Continuing
46,117,38370.0,82514.65025,201638.0,23707.0,ActiveLearning,Continuing
47,102,129483.0,157215.4068571428,229335.33333333334,23707.0,ActiveLearning,Continuing
48,58,221696.0,110441.62058333332,175227.25,23707.0,ActiveLearning,Continuing
49,101,239057.0,121528.8296011904,233855.24642857135,23707.0,ActiveLearning,Continuing
50,105,141683.0,159707.9282142857,207347.0,23707.0,ActiveLearning,Continuing
51,78,127394.0,148907.60395833332,199220.5,23707.0,ActiveLearning,Continuing
52,119,119938.0,60766.61139583337,81297.0,23707.0,ActiveLearning,Continuing
53,85,27122.0,205363.80073809522,224159.2857142857,23707.0,ActiveLearning,Continuing
54,104,208028.0,156078.88895833335,191094.0,23707.0,ActiveLearning,Continuing
55,31,316345.0,199485.8425,211006.0,23707.0,ActiveLearning,Continuing
56,112,23707.0,64186.39116666667,73716.0,23707.0,ActiveLearning,Min Instability index in Dataset reached
