Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Min Instability index in Dataset,Phase,Stopping Reason
0,3,239852.0,,,23707.0,WarmStart,WarmStart
1,11,284710.0,,,23707.0,WarmStart,WarmStart
2,12,602576.0,,,23707.0,WarmStart,WarmStart
3,13,714735.0,,,23707.0,WarmStart,WarmStart
4,14,925193.0,,,23707.0,WarmStart,WarmStart
5,17,1103450.0,,,23707.0,WarmStart,WarmStart
6,19,446747.0,,,23707.0,WarmStart,WarmStart
7,20,533060.0,,,23707.0,WarmStart,WarmStart
8,21,1167261.0,,,23707.0,WarmStart,WarmStart
9,22,1182236.0,,,23707.0,WarmStart,WarmStart
10,28,57484.0,,,23707.0,WarmStart,WarmStart
11,29,286689.0,,,23707.0,WarmStart,WarmStart
12,30,209698.0,,,23707.0,WarmStart,WarmStart
13,31,316345.0,,,23707.0,WarmStart,WarmStart
14,32,207474.0,,,23707.0,WarmStart,WarmStart
15,33,132665.0,,,23707.0,WarmStart,WarmStart
16,34,287734.0,,,23707.0,WarmStart,WarmStart
17,35,302631.0,,,23707.0,WarmStart,WarmStart
18,36,190636.0,,,23707.0,WarmStart,WarmStart
19,37,342685.0,,,23707.0,WarmStart,WarmStart
20,39,98773.0,,,23707.0,WarmStart,WarmStart
21,40,343647.0,,,23707.0,WarmStart,WarmStart
22,44,299002.0,,,23707.0,WarmStart,WarmStart
23,51,293210.0,,,23707.0,WarmStart,WarmStart
24,52,456484.0,,,23707.0,WarmStart,WarmStart
25,59,123157.0,,,23707.0,WarmStart,WarmStart
26,63,300244.0,,,23707.0,WarmStart,WarmStart
27,64,269180.0,,,23707.0,WarmStart,WarmStart
28,67,227835.0,,,23707.0,WarmStart,WarmStart
29,68,180293.0,,,23707.0,WarmStart,WarmStart
30,69,252077.0,,,23707.0,WarmStart,WarmStart
31,71,87667.0,,,23707.0,WarmStart,WarmStart
32,73,96638.0,,,23707.0,WarmStart,WarmStart
33,77,476197.0,,,23707.0,WarmStart,WarmStart
34,84,24723.0,,,23707.0,WarmStart,WarmStart
35,85,27122.0,,,23707.0,WarmStart,WarmStart
36,86,91681.0,,,23707.0,WarmStart,WarmStart
37,88,132641.0,,,23707.0,WarmStart,WarmStart
38,89,120257.0,,,23707.0,WarmStart,WarmStart
39,91,225170.0,,,23707.0,WarmStart,WarmStart
40,96,383479.0,,,23707.0,WarmStart,WarmStart
41,97,206695.0,,,23707.0,WarmStart,WarmStart
42,100,175885.0,,,23707.0,WarmStart,WarmStart
43,106,437082.0,,,23707.0,WarmStart,WarmStart
44,107,701140.0,,,23707.0,WarmStart,WarmStart
45,109,452558.0,,,23707.0,WarmStart,WarmStart
46,110,794499.0,,,23707.0,WarmStart,WarmStart
47,120,91655.0,,,23707.0,WarmStart,WarmStart
48,121,107908.0,,,23707.0,WarmStart,WarmStart
49,122,168856.0,,,23707.0,WarmStart,WarmStart
50,123,292981.0,,,23707.0,WarmStart,WarmStart
51,132,503950.0,,,23707.0,WarmStart,WarmStart
52,133,541686.0,,,23707.0,WarmStart,WarmStart
53,134,593083.0,,,23707.0,WarmStart,WarmStart
54,138,1755056.0,34313.7623005982,328309.70814394293,23707.0,ActiveLearning,Continuing
55,0,480185.0,25883.472926554383,183498.7304659433,23707.0,ActiveLearning,Continuing
56,1,505657.0,153376.24710708842,184233.89265426606,23707.0,ActiveLearning,Continuing
57,7,144556.0,135044.28966069032,257183.00051008072,23707.0,ActiveLearning,Continuing
58,58,221696.0,118399.51081098968,105952.8849544744,23707.0,ActiveLearning,Continuing
59,8,351227.0,142158.07847829125,137533.39229229637,23707.0,ActiveLearning,Continuing
60,60,38893.0,137298.148478253,107823.21197594485,23707.0,ActiveLearning,Continuing
61,87,183180.0,178463.24181572933,168368.6530949522,23707.0,ActiveLearning,Continuing
62,2,144074.0,177662.66474129303,165770.13760723316,23707.0,ActiveLearning,Continuing
63,66,284939.0,135331.333907886,104342.16072383565,23707.0,ActiveLearning,Continuing
64,116,26197.0,150631.1080221991,106978.27268905935,23707.0,ActiveLearning,Continuing
65,61,449878.0,173114.87521053848,161184.0405451455,23707.0,ActiveLearning,Continuing
66,112,23707.0,187048.5467772774,168555.7407145672,23707.0,ActiveLearning,Min Instability index in Dataset reached
