Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Min Instability index in Dataset,Phase,Stopping Reason
0,0,480185.0,,,23707.0,WarmStart,WarmStart
1,1,505657.0,,,23707.0,WarmStart,WarmStart
2,5,253423.0,,,23707.0,WarmStart,WarmStart
3,6,273687.0,,,23707.0,WarmStart,WarmStart
4,7,144556.0,,,23707.0,WarmStart,WarmStart
5,8,351227.0,,,23707.0,WarmStart,WarmStart
6,28,57484.0,,,23707.0,WarmStart,WarmStart
7,29,286689.0,,,23707.0,WarmStart,WarmStart
8,38,224858.0,,,23707.0,WarmStart,WarmStart
9,49,234879.0,,,23707.0,WarmStart,WarmStart
10,50,199330.0,,,23707.0,WarmStart,WarmStart
11,51,293210.0,,,23707.0,WarmStart,WarmStart
12,57,237318.0,,,23707.0,WarmStart,WarmStart
13,58,221696.0,,,23707.0,WarmStart,WarmStart
14,59,123157.0,,,23707.0,WarmStart,WarmStart
15,60,38893.0,,,23707.0,WarmStart,WarmStart
16,61,449878.0,,,23707.0,WarmStart,WarmStart
17,66,284939.0,,,23707.0,WarmStart,WarmStart
18,67,227835.0,,,23707.0,WarmStart,WarmStart
19,71,87667.0,,,23707.0,WarmStart,WarmStart
20,72,339668.0,,,23707.0,WarmStart,WarmStart
21,76,272660.0,,,23707.0,WarmStart,WarmStart
22,84,24723.0,,,23707.0,WarmStart,WarmStart
23,86,91681.0,,,23707.0,WarmStart,WarmStart
24,88,132641.0,,,23707.0,WarmStart,WarmStart
25,92,261756.0,,,23707.0,WarmStart,WarmStart
26,98,147202.0,,,23707.0,WarmStart,WarmStart
27,100,175885.0,,,23707.0,WarmStart,WarmStart
28,103,145224.0,,,23707.0,WarmStart,WarmStart
29,104,208028.0,,,23707.0,WarmStart,WarmStart
30,113,59211.0,,,23707.0,WarmStart,WarmStart
31,114,80413.0,,,23707.0,WarmStart,WarmStart
32,116,26197.0,,,23707.0,WarmStart,WarmStart
33,117,38370.0,,,23707.0,WarmStart,WarmStart
34,118,107494.0,,,23707.0,WarmStart,WarmStart
35,119,119938.0,,,23707.0,WarmStart,WarmStart
36,121,107908.0,,,23707.0,WarmStart,WarmStart
37,122,168856.0,,,23707.0,WarmStart,WarmStart
38,127,184086.0,,,23707.0,WarmStart,WarmStart
39,128,258154.0,,,23707.0,WarmStart,WarmStart
40,130,319618.0,,,23707.0,WarmStart,WarmStart
41,138,1755056.0,,,23707.0,WarmStart,WarmStart
42,112,23707.0,57345.51171875,12795.154296875,23707.0,ActiveLearning,Min Instability index in Dataset reached
