Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Min Instability index in Dataset,Phase,Stopping Reason
0,3,239852.0,,,23707.0,WarmStart,WarmStart
1,4,416657.0,,,23707.0,WarmStart,WarmStart
2,12,602576.0,,,23707.0,WarmStart,WarmStart
3,18,1155542.0,,,23707.0,WarmStart,WarmStart
4,22,1182236.0,,,23707.0,WarmStart,WarmStart
5,23,1281399.0,,,23707.0,WarmStart,WarmStart
6,24,1300295.0,,,23707.0,WarmStart,WarmStart
7,30,209698.0,,,23707.0,WarmStart,WarmStart
8,31,316345.0,,,23707.0,WarmStart,WarmStart
9,32,207474.0,,,23707.0,WarmStart,WarmStart
10,33,132665.0,,,23707.0,WarmStart,WarmStart
11,34,287734.0,,,23707.0,WarmStart,WarmStart
12,35,302631.0,,,23707.0,WarmStart,WarmStart
13,37,342685.0,,,23707.0,WarmStart,WarmStart
14,39,98773.0,,,23707.0,WarmStart,WarmStart
15,40,343647.0,,,23707.0,WarmStart,WarmStart
16,41,370439.0,,,23707.0,WarmStart,WarmStart
17,44,299002.0,,,23707.0,WarmStart,WarmStart
18,47,416405.0,,,23707.0,WarmStart,WarmStart
19,63,300244.0,,,23707.0,WarmStart,WarmStart
20,68,180293.0,,,23707.0,WarmStart,WarmStart
21,69,252077.0,,,23707.0,WarmStart,WarmStart
22,77,476197.0,,,23707.0,WarmStart,WarmStart
23,82,252642.0,,,23707.0,WarmStart,WarmStart
24,88,132641.0,,,23707.0,WarmStart,WarmStart
25,89,120257.0,,,23707.0,WarmStart,WarmStart
26,91,225170.0,,,23707.0,WarmStart,WarmStart
27,96,383479.0,,,23707.0,WarmStart,WarmStart
28,97,206695.0,,,23707.0,WarmStart,WarmStart
29,106,437082.0,,,23707.0,WarmStart,WarmStart
30,107,701140.0,,,23707.0,WarmStart,WarmStart
31,108,719564.0,,,23707.0,WarmStart,WarmStart
32,109,452558.0,,,23707.0,WarmStart,WarmStart
33,110,794499.0,,,23707.0,WarmStart,WarmStart
34,111,375241.0,,,23707.0,WarmStart,WarmStart
35,113,59211.0,,,23707.0,WarmStart,WarmStart
36,114,80413.0,,,23707.0,WarmStart,WarmStart
37,115,98439.0,,,23707.0,WarmStart,WarmStart
38,128,258154.0,,,23707.0,WarmStart,WarmStart
39,130,319618.0,,,23707.0,WarmStart,WarmStart
40,132,503950.0,,,23707.0,WarmStart,WarmStart
41,133,541686.0,,,23707.0,WarmStart,WarmStart
42,134,593083.0,,,23707.0,WarmStart,WarmStart
43,0,480185.0,212661.0641607143,1096331.0,23707.0,ActiveLearning,Continuing
44,7,144556.0,390387.3384166668,957066.0,23707.0,ActiveLearning,Continuing
45,94,136004.0,109726.63367857145,283474.0,23707.0,ActiveLearning,Continuing
46,85,27122.0,106908.46602976187,239791.0,23707.0,ActiveLearning,Continuing
47,58,221696.0,68333.81382142856,272868.74999999994,23707.0,ActiveLearning,Continuing
48,66,284939.0,83429.16247619048,315563.0,23707.0,ActiveLearning,Continuing
49,28,57484.0,85725.76780952381,257817.0,23707.0,ActiveLearning,Continuing
50,29,286689.0,68199.39641666667,194574.0,23707.0,ActiveLearning,Continuing
51,72,339668.0,142496.95732142855,245299.5,23707.0,ActiveLearning,Continuing
52,56,133495.0,159941.76976785716,420974.0,23707.0,ActiveLearning,Continuing
53,71,87667.0,190140.75995833336,279445.6199999998,23707.0,ActiveLearning,Continuing
54,67,227835.0,186647.09645833337,271880.0,23707.0,ActiveLearning,Continuing
55,59,123157.0,189982.46141666666,271880.0,23707.0,ActiveLearning,Continuing
56,2,144074.0,160058.80083333334,315563.0,23707.0,ActiveLearning,Continuing
57,61,449878.0,155929.035625,219528.0,23707.0,ActiveLearning,Continuing
58,60,38893.0,157610.875,326721.0,23707.0,ActiveLearning,Continuing
59,87,183180.0,203327.195,410985.0,23707.0,ActiveLearning,Continuing
60,9,914156.0,502916.58574999985,897388.0,23707.0,ActiveLearning,Continuing
61,1,505657.0,415351.80959523807,782413.7999999984,23707.0,ActiveLearning,Continuing
62,84,24723.0,81432.0885719697,39228.0,23707.0,ActiveLearning,Continuing
63,112,23707.0,68181.97928571429,50463.33333333333,23707.0,ActiveLearning,Min Instability index in Dataset reached
