Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Min Instability index in Dataset,Phase,Stopping Reason
0,2,144074.0,,,23707.0,WarmStart,WarmStart
1,28,57484.0,,,23707.0,WarmStart,WarmStart
2,29,286689.0,,,23707.0,WarmStart,WarmStart
3,43,228347.0,,,23707.0,WarmStart,WarmStart
4,50,199330.0,,,23707.0,WarmStart,WarmStart
5,51,293210.0,,,23707.0,WarmStart,WarmStart
6,52,456484.0,,,23707.0,WarmStart,WarmStart
7,53,374938.0,,,23707.0,WarmStart,WarmStart
8,54,376516.0,,,23707.0,WarmStart,WarmStart
9,55,463506.0,,,23707.0,WarmStart,WarmStart
10,58,221696.0,,,23707.0,WarmStart,WarmStart
11,66,284939.0,,,23707.0,WarmStart,WarmStart
12,67,227835.0,,,23707.0,WarmStart,WarmStart
13,74,140574.0,,,23707.0,WarmStart,WarmStart
14,75,59256.0,,,23707.0,WarmStart,WarmStart
15,85,27122.0,,,23707.0,WarmStart,WarmStart
16,86,91681.0,,,23707.0,WarmStart,WarmStart
17,101,239057.0,,,23707.0,WarmStart,WarmStart
18,116,26197.0,,,23707.0,WarmStart,WarmStart
19,117,38370.0,,,23707.0,WarmStart,WarmStart
20,118,107494.0,,,23707.0,WarmStart,WarmStart
21,119,119938.0,,,23707.0,WarmStart,WarmStart
22,127,184086.0,,,23707.0,WarmStart,WarmStart
23,26,1267615.0,88893.37608870033,295119.17311421066,23707.0,ActiveLearning,Continuing
24,0,480185.0,102520.98984878932,111951.78949964716,23707.0,ActiveLearning,Continuing
25,17,1103450.0,89490.59076418015,318417.9161979492,23707.0,ActiveLearning,Continuing
26,3,239852.0,16922.91083012992,142518.18998163505,23707.0,ActiveLearning,Continuing
27,63,300244.0,121012.93008403081,135478.2595609392,23707.0,ActiveLearning,Continuing
28,62,40621.0,150333.87247073493,133772.54936467123,23707.0,ActiveLearning,Continuing
29,32,207474.0,140100.53719730474,133007.6995588208,23707.0,ActiveLearning,Continuing
30,88,132641.0,145787.7687131364,129532.50636635124,23707.0,ActiveLearning,Continuing
31,30,209698.0,144101.5826938696,126166.49184316985,23707.0,ActiveLearning,Continuing
32,7,144556.0,70107.17290140502,218433.45332586684,23707.0,ActiveLearning,Continuing
33,1,505657.0,157292.09072065176,131460.1112472886,23707.0,ActiveLearning,Continuing
34,21,1167261.0,252434.55377272304,316192.8778012072,23707.0,ActiveLearning,Continuing
35,8,351227.0,123501.15000752606,121993.73095819236,23707.0,ActiveLearning,Continuing
36,31,316345.0,135461.94366626014,116391.591665755,23707.0,ActiveLearning,Continuing
37,89,120257.0,153669.71544401938,126020.2309820001,23707.0,ActiveLearning,Continuing
38,33,132665.0,153217.40427691792,120045.77834574766,23707.0,ActiveLearning,Continuing
39,36,190636.0,147081.2675495092,111920.0199976606,23707.0,ActiveLearning,Continuing
40,37,342685.0,147989.95308620454,108659.74513495351,23707.0,ActiveLearning,Continuing
41,61,449878.0,164122.3264637882,120502.42140187256,23707.0,ActiveLearning,Continuing
42,4,416657.0,177311.08081328194,140152.1059189669,23707.0,ActiveLearning,Continuing
43,87,183180.0,186347.36074624697,138391.778609502,23707.0,ActiveLearning,Continuing
44,60,38893.0,186327.6368688638,134652.48810336887,23707.0,ActiveLearning,Continuing
45,59,123157.0,181264.0727029047,134814.5119385491,23707.0,ActiveLearning,Continuing
46,95,163985.0,183201.52442673792,131341.0188186616,23707.0,ActiveLearning,Continuing
47,96,383479.0,183534.05708320247,127514.2183892889,23707.0,ActiveLearning,Continuing
48,113,59211.0,190626.8375244931,135506.82851168327,23707.0,ActiveLearning,Continuing
49,84,24723.0,182243.10817838917,136411.52397167115,23707.0,ActiveLearning,Continuing
50,57,237318.0,174153.04241052855,139006.80988357664,23707.0,ActiveLearning,Continuing
51,114,80413.0,177305.41099228343,135537.74883450996,23707.0,ActiveLearning,Continuing
52,112,23707.0,172718.66364567325,134762.21269734966,23707.0,ActiveLearning,Min Instability index in Dataset reached
