Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Min Instability index in Dataset,Phase,Stopping Reason
0,1,505657.0,,,23707.0,WarmStart,WarmStart
1,28,57484.0,,,23707.0,WarmStart,WarmStart
2,29,286689.0,,,23707.0,WarmStart,WarmStart
3,51,293210.0,,,23707.0,WarmStart,WarmStart
4,60,38893.0,,,23707.0,WarmStart,WarmStart
5,72,339668.0,,,23707.0,WarmStart,WarmStart
6,84,24723.0,,,23707.0,WarmStart,WarmStart
7,92,261756.0,,,23707.0,WarmStart,WarmStart
8,113,59211.0,,,23707.0,WarmStart,WarmStart
9,114,80413.0,,,23707.0,WarmStart,WarmStart
10,2,144074.0,-0.0,280827.29072224285,23707.0,ActiveLearning,Continuing
11,23,1281399.0,4.840519712927617e-16,292292.7017196143,23707.0,ActiveLearning,Continuing
12,7,144556.0,180602.02813471944,252624.77010595205,23707.0,ActiveLearning,Continuing
13,8,351227.0,156040.58667386655,213246.73346582448,23707.0,ActiveLearning,Continuing
14,0,480185.0,178058.24895351176,193001.0011438263,23707.0,ActiveLearning,Continuing
15,11,284710.0,145215.20698404606,306992.5036203957,23707.0,ActiveLearning,Continuing
16,63,300244.0,78912.8178205752,185258.81955568248,23707.0,ActiveLearning,Continuing
17,91,225170.0,198395.44681530807,207988.83769471373,23707.0,ActiveLearning,Continuing
18,90,318600.0,197604.2194455171,195257.92437540088,23707.0,ActiveLearning,Continuing
19,65,349707.0,219389.81917191687,200852.6214531937,23707.0,ActiveLearning,Continuing
20,62,40621.0,208616.1756923426,179709.5159420446,23707.0,ActiveLearning,Continuing
21,21,1167261.0,90938.42644626848,333058.352497351,23707.0,ActiveLearning,Continuing
22,30,209698.0,177586.9140539528,178840.54772143834,23707.0,ActiveLearning,Continuing
23,88,132641.0,163137.13314892497,162131.56762562404,23707.0,ActiveLearning,Continuing
24,31,316345.0,146082.66291803363,145769.55698787657,23707.0,ActiveLearning,Continuing
25,32,207474.0,176334.71007282214,157563.8597368931,23707.0,ActiveLearning,Continuing
26,61,449878.0,171871.122666843,146903.32959545785,23707.0,ActiveLearning,Continuing
27,87,183180.0,208489.03562772012,170523.57812408797,23707.0,ActiveLearning,Continuing
28,89,120257.0,205249.12879801024,165602.8251593896,23707.0,ActiveLearning,Continuing
29,33,132665.0,195566.4694620921,159205.0427999095,23707.0,ActiveLearning,Continuing
30,96,383479.0,191487.6906970676,151497.421360165,23707.0,ActiveLearning,Continuing
31,59,123157.0,207419.10317237608,158521.63758860977,23707.0,ActiveLearning,Continuing
32,86,91681.0,204434.64148201657,154608.85839759567,23707.0,ActiveLearning,Continuing
33,36,190636.0,197659.79720263716,151424.91615346743,23707.0,ActiveLearning,Continuing
34,37,342685.0,193926.23539783346,146434.81148528942,23707.0,ActiveLearning,Continuing
35,58,221696.0,204537.54398820494,149554.11274452473,23707.0,ActiveLearning,Continuing
36,95,163985.0,203714.31913159677,145058.17224055086,23707.0,ActiveLearning,Continuing
37,68,180293.0,201862.5086524779,141820.1422829362,23707.0,ActiveLearning,Continuing
38,40,343647.0,202289.8301515766,137880.28200175104,23707.0,ActiveLearning,Continuing
39,85,27122.0,207473.43470654037,140130.97778726503,23707.0,ActiveLearning,Continuing
40,112,23707.0,206151.64413942193,143195.59410214509,23707.0,ActiveLearning,Min Instability index in Dataset reached
