Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,10,45.97,42.48593,7.823296,1243.67,Continuing
2,2,14.78,90.350555,28.71297,1243.67,Continuing
3,13,215.37,200.28084,66.97224,1243.67,Continuing
4,152,44.1,178.01802,34.366024,1243.67,Continuing
5,16,490.06,693.7324,246.24077,1243.67,Continuing
6,19,634.35,426.8058,90.45744,1243.67,Continuing
7,232,824.47,491.43082,93.389854,1243.67,Continuing
8,20,688.74,594.80066,99.137474,1243.67,Continuing
9,21,725.7933279,636.62787,100.46884,1243.67,Continuing
10,23,788.8326479,662.0275,102.64325,1243.67,Continuing
11,25,804.11,658.737,90.03953,1243.67,Continuing
12,26,839.28,739.70435,99.96103,1243.67,Continuing
13,27,852.33,784.38416,98.06156,1243.67,Continuing
14,112,904.29,667.01965,82.62178,1243.67,Continuing
15,220,546.79,754.7836,88.14261,1243.67,Continuing
16,226,658.86,648.1144,73.00232,1243.67,Continuing
17,110,770.35,673.4616,72.551796,1243.67,Continuing
18,114,291.41,525.6193,59.593422,1243.67,Continuing
19,224,637.46,446.5383,47.217957,1243.67,Continuing
20,223,636.48,499.1638,50.683346,1243.67,Continuing
21,230,738.1,573.6569,56.637096,1243.67,Continuing
22,228,697.4,605.5004,54.58332,1243.67,Continuing
23,191,398.5758253,543.9285,51.008022,1243.67,Continuing
24,192,424.1973941,403.45865,48.05929,1243.67,Continuing
25,185,311.2965408,380.193,45.851242,1243.67,Continuing
26,189,345.3800939,337.45236,42.312775,1243.67,Continuing
27,182,160.6199195,319.74982,32.26122,1243.67,Continuing
28,116,452.8,239.2438,36.933643,1243.67,Continuing
29,123,552.26,368.68433,42.45456,1243.67,Continuing
30,229,731.11,411.67868,40.119724,1243.67,Continuing
31,126,660.0,499.99475,43.92807,1243.67,Continuing
32,231,772.94,560.18335,46.666977,1243.67,Continuing
33,127,1089.12,566.41315,43.530384,1243.67,Continuing
34,122,543.75,396.7029,34.957157,1243.67,Continuing
35,100,433.78,498.29407,44.518345,1243.67,Continuing
36,22,766.85,379.86136,39.10967,1243.67,Continuing
37,222,602.48,608.5003,43.51534,1243.67,Continuing
38,24,800.58,595.21313,40.755844,1243.67,Continuing
39,227,695.67,664.6482,43.988125,1243.67,Continuing
40,103,562.06,577.6452,38.9035,1243.67,Continuing
41,105,607.72,544.3551,36.973488,1243.67,Continuing
42,104,580.44,561.79126,37.946217,1243.67,Continuing
43,108,659.36,554.5994,37.02559,1243.67,Continuing
44,101,484.36,546.858,32.890354,1243.67,Continuing
45,113,226.22,529.9261,31.601057,1243.67,Continuing
46,124,554.41,540.65924,36.299873,1243.67,Continuing
47,106,618.72,458.58875,29.273487,1243.67,Continuing
48,111,838.31,486.10904,28.342783,1243.67,Continuing
49,139,336.24,525.22504,28.252243,1243.67,Continuing
50,150,348.88,441.16678,26.236456,1243.67,Continuing
51,171,419.51,389.33102,25.095428,1243.67,Continuing
52,146,312.65,371.05386,23.473206,1243.67,Continuing
53,109,750.9,333.3415,21.916437,1243.67,Continuing
54,120,540.19,366.33682,23.95435,1243.67,Continuing
55,107,625.33,383.77982,24.868086,1243.67,Continuing
56,115,325.56,373.53864,21.866743,1243.67,Continuing
57,140,259.11,324.69446,21.908224,1243.67,Continuing
58,169,385.2,317.958,21.571,1243.67,Continuing
59,125,608.87,384.84152,24.199497,1243.67,Continuing
60,207,289.72,347.99298,21.528017,1243.67,Continuing
61,17,559.01,326.9685,37.573242,1243.67,Continuing
62,18,617.92,493.34982,41.849327,1243.67,Continuing
63,138,302.25,533.0573,40.689526,1243.67,Continuing
64,136,293.6,476.81702,36.158836,1243.67,Continuing
65,153,47.22,380.13586,36.709213,1243.67,Continuing
66,102,545.78,324.08963,32.87899,1243.67,Continuing
67,204,240.44,303.6762,19.430223,1243.67,Continuing
68,202,214.93,255.92418,16.827374,1243.67,Continuing
69,142,280.38,265.9469,17.639536,1243.67,Continuing
70,145,291.83,281.8061,18.219425,1243.67,Continuing
71,219,545.18,273.61148,18.292206,1243.67,Continuing
72,196,191.45,237.59789,16.173977,1243.67,Continuing
73,197,192.98,213.98997,14.283558,1243.67,Continuing
74,199,201.63,204.50206,14.645903,1243.67,Continuing
75,179,135.2652427,147.39624,16.893044,1243.67,Continuing
76,141,279.69,148.28542,17.386675,1243.67,Continuing
77,144,286.73,170.32968,17.073677,1243.67,Continuing
78,188,339.0080085,145.21315,15.243908,1243.67,Continuing
79,117,475.46,142.87947,25.099596,1243.67,Continuing
80,118,529.11,313.32977,33.015953,1243.67,Continuing
81,119,535.99,420.8657,36.651684,1243.67,Continuing
82,128,1243.67,478.88977,37.767044,1243.67,Max Conductivity reached
