Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,10,45.97,718.3106,153.14328,1243.67,Continuing
2,2,14.78,588.6284,49.83201,1243.67,Continuing
3,13,215.37,700.0824,64.181,1243.67,Continuing
4,12,179.53,237.61456,48.69915,1243.67,Continuing
5,232,824.47,291.9007,41.285873,1243.67,Continuing
6,16,490.06,781.19415,87.02409,1243.67,Continuing
7,19,634.35,689.397,73.79371,1243.67,Continuing
8,20,688.74,649.1972,64.16346,1243.67,Continuing
9,21,725.7933279,624.845,58.90043,1243.67,Continuing
10,23,788.8326479,665.9524,58.101562,1243.67,Continuing
11,25,804.11,708.6391,61.854053,1243.67,Continuing
12,26,839.28,716.3384,60.866226,1243.67,Continuing
13,27,852.33,698.9958,59.14147,1243.67,Continuing
14,112,904.29,750.6701,61.874584,1243.67,Continuing
15,220,546.79,734.15424,59.23757,1243.67,Continuing
16,226,658.86,719.48364,58.019913,1243.67,Continuing
17,110,770.35,692.9293,53.2375,1243.67,Continuing
18,114,291.41,590.1409,43.35663,1243.67,Continuing
19,223,636.48,444.44708,34.933865,1243.67,Continuing
20,224,637.46,537.4605,39.391376,1243.67,Continuing
21,230,738.1,536.3263,39.44463,1243.67,Continuing
22,228,697.4,582.6668,42.653927,1243.67,Continuing
23,205,248.62,630.4303,50.69903,1243.67,Continuing
24,191,398.5758253,522.6426,39.057365,1243.67,Continuing
25,192,424.1973941,465.23578,36.65948,1243.67,Continuing
26,185,311.2965408,399.40558,36.102417,1243.67,Continuing
27,189,345.3800939,361.60745,34.03426,1243.67,Continuing
28,182,160.6199195,329.7148,22.462845,1243.67,Continuing
29,211,382.45,290.26016,29.656244,1243.67,Continuing
30,116,452.8,278.69708,21.573067,1243.67,Continuing
31,229,731.11,372.32184,29.097017,1243.67,Continuing
32,123,552.26,457.96973,32.630177,1243.67,Continuing
33,126,660.0,488.92957,33.381104,1243.67,Continuing
34,127,1089.12,545.4213,36.676037,1243.67,Continuing
