Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,10,45.97,611.8064,157.32991,1243.67,Continuing
2,2,14.78,542.13983,48.28521,1243.67,Continuing
3,13,215.37,692.7439,63.608757,1243.67,Continuing
4,6,26.19,227.62003,49.44739,1243.67,Continuing
5,16,490.06,269.30637,38.444397,1243.67,Continuing
6,19,634.35,480.8954,55.4348,1243.67,Continuing
7,20,688.74,540.9096,59.06609,1243.67,Continuing
8,232,824.47,576.9644,59.739635,1243.67,Continuing
9,21,725.7933279,646.9176,59.989563,1243.67,Continuing
10,23,788.8326479,689.4034,63.65459,1243.67,Continuing
11,25,804.11,681.0752,57.39202,1243.67,Continuing
12,26,839.28,693.1705,54.3686,1243.67,Continuing
13,27,852.33,713.64026,56.71128,1243.67,Continuing
14,112,904.29,727.3508,55.218174,1243.67,Continuing
15,220,546.79,777.6416,61.437244,1243.67,Continuing
16,226,658.86,729.97906,55.543762,1243.67,Continuing
17,110,770.35,685.1772,54.01503,1243.67,Continuing
18,114,291.41,587.58856,44.75525,1243.67,Continuing
19,211,382.45,483.39624,44.039455,1243.67,Continuing
20,223,636.48,450.8728,34.203728,1243.67,Continuing
21,230,738.1,538.69214,39.03278,1243.67,Continuing
22,224,637.46,583.554,43.02375,1243.67,Continuing
23,228,697.4,584.33954,43.788486,1243.67,Continuing
24,192,424.1973941,529.2587,36.057365,1243.67,Continuing
25,191,398.5758253,458.88687,31.739061,1243.67,Continuing
26,185,311.2965408,439.45685,31.668493,1243.67,Continuing
27,205,248.62,386.66064,30.476418,1243.67,Continuing
28,116,452.8,291.02826,38.510464,1243.67,Continuing
29,123,552.26,381.10776,40.509285,1243.67,Continuing
30,126,660.0,458.36356,43.889164,1243.67,Continuing
31,229,731.11,484.7325,43.482162,1243.67,Continuing
32,127,1089.12,487.23096,41.879246,1243.67,Continuing
33,231,772.94,636.9323,48.500122,1243.67,Continuing
34,122,543.75,561.78107,43.03028,1243.67,Continuing
35,100,433.78,552.11255,47.050564,1243.67,Continuing
36,22,766.85,460.36493,54.08969,1243.67,Continuing
37,24,800.58,567.0745,45.25006,1243.67,Continuing
38,222,602.48,616.0269,45.53063,1243.67,Continuing
39,227,695.67,625.9694,45.221367,1243.67,Continuing
40,103,562.06,566.7558,41.42427,1243.67,Continuing
41,105,607.72,588.9351,43.383305,1243.67,Continuing
42,104,580.44,583.7831,41.2739,1243.67,Continuing
43,124,554.41,559.93414,47.286674,1243.67,Continuing
44,108,659.36,577.40826,41.071384,1243.67,Continuing
45,17,559.01,451.3966,73.25151,1243.67,Continuing
46,18,617.92,567.70386,54.955658,1243.67,Continuing
47,101,484.36,582.65216,39.61101,1243.67,Continuing
48,113,226.22,592.2927,39.040546,1243.67,Continuing
49,153,47.22,532.0909,48.684917,1243.67,Continuing
50,106,618.72,475.71863,32.746624,1243.67,Continuing
51,111,838.31,486.3705,31.337973,1243.67,Continuing
52,139,336.24,542.6245,35.715004,1243.67,Continuing
53,150,348.88,513.472,32.154877,1243.67,Continuing
54,115,325.56,476.6928,31.141798,1243.67,Continuing
55,171,419.51,457.25235,26.784088,1243.67,Continuing
56,146,312.65,423.04074,28.53497,1243.67,Continuing
57,109,750.9,434.64352,26.813375,1243.67,Continuing
58,120,540.19,454.88904,27.62015,1243.67,Continuing
59,136,293.6,500.39673,27.883577,1243.67,Continuing
60,107,625.33,416.3019,26.601217,1243.67,Continuing
61,182,160.6199195,414.46964,24.818693,1243.67,Continuing
62,125,608.87,442.77658,26.033283,1243.67,Continuing
63,210,356.76,445.44006,24.985905,1243.67,Continuing
64,169,385.2,382.20657,21.784908,1243.67,Continuing
65,179,135.2652427,383.50385,22.621092,1243.67,Continuing
66,142,280.38,389.60428,24.996586,1243.67,Continuing
67,138,302.25,329.6488,38.84415,1243.67,Continuing
68,145,291.83,368.52124,24.357807,1243.67,Continuing
69,189,345.3800939,350.01157,21.009779,1243.67,Continuing
70,219,545.18,339.0985,20.758638,1243.67,Continuing
71,140,259.11,322.4354,19.252497,1243.67,Continuing
72,207,289.72,302.66443,16.47804,1243.67,Continuing
73,102,545.78,227.40982,31.625711,1243.67,Continuing
74,164,220.66,282.9725,20.499176,1243.67,Continuing
75,170,405.26,302.16757,16.59488,1243.67,Continuing
76,206,268.25,257.5357,23.33234,1243.67,Continuing
77,208,297.95,273.97427,15.37359,1243.67,Continuing
78,209,325.42,264.77203,15.208472,1243.67,Continuing
79,141,279.69,268.68936,15.764596,1243.67,Continuing
80,144,286.73,268.6313,15.483919,1243.67,Continuing
81,196,191.45,255.68758,15.67153,1243.67,Continuing
82,161,214.21,229.16628,20.07395,1243.67,Continuing
83,197,192.98,244.92873,14.671934,1243.67,Continuing
84,162,217.94,226.1046,14.356361,1243.67,Continuing
85,199,201.63,247.6232,14.660243,1243.67,Continuing
86,188,339.0080085,206.20647,14.21474,1243.67,Continuing
87,166,249.23,213.81203,13.804054,1243.67,Continuing
88,167,250.28,220.14061,13.926653,1243.67,Continuing
89,8,37.09,33.26205,48.365677,1243.67,Continuing
90,204,240.44,227.87502,13.5414095,1243.67,Continuing
91,214,451.64,199.97784,13.904702,1243.67,Continuing
92,215,457.13,275.4991,16.260685,1243.67,Continuing
93,216,696.39,251.39143,27.42763,1243.67,Continuing
94,190,390.2707837,272.57822,28.684593,1243.67,Continuing
95,187,322.6997586,313.52893,30.026608,1243.67,Continuing
96,212,395.74,293.50778,24.177359,1243.67,Continuing
97,147,326.54,200.08394,38.798275,1243.67,Continuing
98,3,16.34,35.779762,61.0468,1243.67,Continuing
99,184,200.7545831,220.60837,19.478012,1243.67,Continuing
100,183,162.7067112,207.11945,16.81844,1243.67,Continuing
101,186,318.1919743,215.70845,12.671806,1243.67,Continuing
