Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,10,45.97,288.42303,58.13302,1243.67,Continuing
2,13,215.37,23590.867,3965.4758,1243.67,Continuing
3,16,490.06,226.53873,57.56107,1243.67,Continuing
4,19,634.35,444.12604,39.886105,1243.67,Continuing
5,20,688.74,543.11926,45.711506,1243.67,Continuing
6,232,824.47,599.9589,50.1955,1243.67,Continuing
7,21,725.7933279,671.573,52.46339,1243.67,Continuing
8,23,788.8326479,704.1763,55.171432,1243.67,Continuing
9,25,804.11,679.2032,50.407143,1243.67,Continuing
10,2,14.78,497.85645,324.2834,1243.67,Continuing
11,26,839.28,678.03595,51.959232,1243.67,Continuing
12,27,852.33,706.948,53.041046,1243.67,Continuing
13,112,904.29,731.8201,55.04875,1243.67,Continuing
14,220,546.79,735.53436,52.07177,1243.67,Continuing
15,226,658.86,731.9689,51.486824,1243.67,Continuing
16,110,770.35,697.43695,50.231407,1243.67,Continuing
17,114,291.41,566.3047,42.12322,1243.67,Continuing
18,211,382.45,497.99615,40.847588,1243.67,Continuing
19,224,637.46,435.40848,32.336784,1243.67,Continuing
20,223,636.48,526.4785,37.27637,1243.67,Continuing
21,230,738.1,542.2874,37.381847,1243.67,Continuing
22,228,697.4,609.83527,39.4465,1243.67,Continuing
23,191,398.5758253,586.4452,37.78472,1243.67,Continuing
24,185,311.2965408,499.36487,39.552773,1243.67,Continuing
25,192,424.1973941,443.85,33.032654,1243.67,Continuing
26,182,160.6199195,413.58536,29.846869,1243.67,Continuing
27,189,345.3800939,346.734,35.0612,1243.67,Continuing
28,205,248.62,328.25763,39.826984,1243.67,Continuing
29,206,268.25,265.02737,35.75,1243.67,Continuing
30,229,731.11,253.87976,26.424084,1243.67,Continuing
31,116,452.8,439.92224,34.70518,1243.67,Continuing
32,123,552.26,474.42957,33.866833,1243.67,Continuing
33,126,660.0,496.67712,37.760777,1243.67,Continuing
34,127,1089.12,547.9621,39.452785,1243.67,Continuing
