Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,10,45.97,1726.0718,388.5488,1243.67,Continuing
2,13,215.37,21352.736,1851.838,1243.67,Continuing
3,2,14.78,3313.8794,244.29108,1243.67,Continuing
4,6,26.19,779.033,57.142742,1243.67,Continuing
5,16,490.06,590.90173,46.087513,1243.67,Continuing
6,19,634.35,517.78424,42.062817,1243.67,Continuing
7,20,688.74,534.6765,41.30903,1243.67,Continuing
8,232,824.47,595.23364,44.018887,1243.67,Continuing
9,21,725.7933279,671.1967,46.707417,1243.67,Continuing
10,23,788.8326479,679.3797,48.983173,1243.67,Continuing
11,25,804.11,701.4024,48.76064,1243.67,Continuing
12,26,839.28,682.27386,47.60581,1243.67,Continuing
13,27,852.33,734.98535,49.48225,1243.67,Continuing
14,112,904.29,743.95776,52.16381,1243.67,Continuing
15,220,546.79,703.72076,47.81414,1243.67,Continuing
16,226,658.86,732.6792,48.275112,1243.67,Continuing
17,110,770.35,694.3748,50.955585,1243.67,Continuing
18,229,731.11,558.2984,39.066288,1243.67,Continuing
19,114,291.41,712.96265,49.18733,1243.67,Continuing
20,182,160.6199195,527.5223,38.50629,1243.67,Continuing
21,116,452.8,475.7756,37.80935,1243.67,Continuing
22,123,552.26,496.3118,38.36635,1243.67,Continuing
23,231,772.94,499.29642,37.17591,1243.67,Continuing
24,126,660.0,542.0468,38.83701,1243.67,Continuing
25,127,1089.12,548.3761,37.542538,1243.67,Continuing
26,22,766.85,669.5118,51.193237,1243.67,Continuing
27,24,800.58,753.26227,53.342587,1243.67,Continuing
28,222,602.48,755.71625,51.86222,1243.67,Continuing
29,227,695.67,738.5023,49.56684,1243.67,Continuing
30,139,336.24,666.469,47.745865,1243.67,Continuing
31,113,226.22,614.1743,43.88829,1243.67,Continuing
32,100,433.78,535.62067,38.11706,1243.67,Continuing
33,122,543.75,520.59717,35.910244,1243.67,Continuing
34,106,618.72,481.13467,36.629818,1243.67,Continuing
35,101,484.36,504.51788,38.55146,1243.67,Continuing
36,104,580.44,416.9025,35.512703,1243.67,Continuing
37,108,659.36,467.1321,37.64962,1243.67,Continuing
38,103,562.06,438.31824,32.372265,1243.67,Continuing
39,105,607.72,488.1945,33.800205,1243.67,Continuing
40,115,325.56,457.95444,31.806211,1243.67,Continuing
41,17,559.01,480.01617,43.44118,1243.67,Continuing
42,18,617.92,534.93835,44.54891,1243.67,Continuing
43,138,302.25,522.5799,40.04214,1243.67,Continuing
44,124,554.41,456.76465,32.279324,1243.67,Continuing
45,120,540.19,437.48053,29.381247,1243.67,Continuing
46,109,750.9,468.05792,29.592142,1243.67,Continuing
47,107,625.33,450.4045,30.869394,1243.67,Continuing
48,98,233.89,443.55164,39.703537,1243.67,Continuing
49,111,838.31,385.04224,25.392767,1243.67,Continuing
50,150,348.88,399.29605,26.7393,1243.67,Continuing
51,153,47.22,411.0455,28.991844,1243.67,Continuing
52,136,293.6,368.019,24.823452,1243.67,Continuing
53,142,280.38,348.8495,22.204744,1243.67,Continuing
54,183,162.7067112,357.31857,33.511246,1243.67,Continuing
55,102,545.78,321.5304,24.743334,1243.67,Continuing
56,146,312.65,337.52435,21.215961,1243.67,Continuing
57,145,291.83,336.01245,21.71111,1243.67,Continuing
58,125,608.87,349.5805,22.074963,1243.67,Continuing
59,169,385.2,319.3395,20.875057,1243.67,Continuing
60,118,529.11,303.99652,26.475698,1243.67,Continuing
61,119,535.99,340.91226,27.616283,1243.67,Continuing
62,128,1243.67,422.90982,29.057602,1243.67,Max Conductivity reached
