Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,10,45.97,722.3746,161.21579,1243.67,Continuing
2,2,14.78,558.5667,49.753,1243.67,Continuing
3,13,215.37,688.53564,66.25002,1243.67,Continuing
4,12,179.53,237.44592,46.39188,1243.67,Continuing
5,16,490.06,273.8881,38.397938,1243.67,Continuing
6,232,824.47,451.78064,49.488815,1243.67,Continuing
7,19,634.35,669.21625,68.025024,1243.67,Continuing
8,20,688.74,588.1139,60.519886,1243.67,Continuing
9,21,725.7933279,666.821,65.037735,1243.67,Continuing
10,23,788.8326479,658.9478,61.986103,1243.67,Continuing
11,25,804.11,721.5359,63.7109,1243.67,Continuing
12,26,839.28,721.36456,59.5428,1243.67,Continuing
13,27,852.33,725.49567,63.118233,1243.67,Continuing
14,112,904.29,750.5876,63.250225,1243.67,Continuing
15,220,546.79,739.925,58.714836,1243.67,Continuing
16,226,658.86,692.9326,53.463024,1243.67,Continuing
17,110,770.35,697.57074,55.030834,1243.67,Continuing
18,229,731.11,592.78973,45.70927,1243.67,Continuing
19,114,291.41,658.4068,48.387726,1243.67,Continuing
20,224,637.46,521.02155,40.116116,1243.67,Continuing
21,223,636.48,570.8429,43.637337,1243.67,Continuing
22,230,738.1,587.77844,41.898144,1243.67,Continuing
23,228,697.4,587.0535,40.206963,1243.67,Continuing
24,192,424.1973941,567.85,38.21012,1243.67,Continuing
25,116,452.8,500.0975,34.516617,1243.67,Continuing
26,123,552.26,482.025,33.732563,1243.67,Continuing
27,231,772.94,512.85425,35.44832,1243.67,Continuing
28,126,660.0,577.74426,39.12743,1243.67,Continuing
29,127,1089.12,585.1175,39.881626,1243.67,Continuing
30,122,543.75,567.13715,36.514576,1243.67,Continuing
31,100,433.78,596.4516,38.27704,1243.67,Continuing
32,191,398.5758253,535.09235,34.624634,1243.67,Continuing
33,22,766.85,497.2768,33.85596,1243.67,Continuing
34,24,800.58,592.02014,36.109913,1243.67,Continuing
35,222,602.48,639.5017,41.11365,1243.67,Continuing
36,227,695.67,665.3684,41.42431,1243.67,Continuing
37,103,562.06,622.6513,39.26303,1243.67,Continuing
38,105,607.72,596.68567,36.11901,1243.67,Continuing
39,104,580.44,588.47296,37.872272,1243.67,Continuing
40,108,659.36,617.8904,37.250626,1243.67,Continuing
41,101,484.36,595.65204,35.115543,1243.67,Continuing
42,113,226.22,562.5568,33.212406,1243.67,Continuing
43,124,554.41,534.6878,34.743206,1243.67,Continuing
44,106,618.72,507.61368,30.379377,1243.67,Continuing
45,17,559.01,494.84583,42.630608,1243.67,Continuing
46,18,617.92,491.84845,41.465725,1243.67,Continuing
47,102,545.78,510.01456,38.67108,1243.67,Continuing
48,153,47.22,477.2692,38.735977,1243.67,Continuing
49,109,750.9,472.44638,25.147806,1243.67,Continuing
50,120,540.19,496.6268,26.315216,1243.67,Continuing
51,125,608.87,479.47513,25.711676,1243.67,Continuing
52,182,160.6199195,525.5176,28.709532,1243.67,Continuing
53,107,625.33,489.68732,25.079258,1243.67,Continuing
