Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max Conductivity in Dataset,Stopping Reason
1,10,45.97,41.229553,7.492698,1243.67,Continuing
2,2,14.78,97.9748,31.345798,1243.67,Continuing
3,13,215.37,223.3817,75.9905,1243.67,Continuing
4,16,490.06,135.7875,56.872864,1243.67,Continuing
5,19,634.35,512.9934,93.43133,1243.67,Continuing
6,20,688.74,543.61,84.0022,1243.67,Continuing
7,232,824.47,614.90125,91.64035,1243.67,Continuing
8,21,725.7933279,664.60925,92.3831,1243.67,Continuing
9,23,788.8326479,675.82275,88.16822,1243.67,Continuing
10,25,804.11,703.8418,86.923706,1243.67,Continuing
11,26,839.28,691.6212,80.27863,1243.67,Continuing
12,27,852.33,704.8914,78.67907,1243.67,Continuing
13,220,546.79,651.3649,70.33855,1243.67,Continuing
14,112,904.29,701.7555,76.23435,1243.67,Continuing
15,226,658.86,661.53,70.12456,1243.67,Continuing
16,110,770.35,716.7849,68.38919,1243.67,Continuing
17,229,731.11,522.4758,54.55127,1243.67,Continuing
18,114,291.41,703.0749,66.379654,1243.67,Continuing
19,116,452.8,520.89856,54.30874,1243.67,Continuing
20,123,552.26,520.2512,47.716362,1243.67,Continuing
21,231,772.94,514.7958,45.907738,1243.67,Continuing
22,126,660.0,553.0905,45.243877,1243.67,Continuing
23,127,1089.12,561.5936,46.237816,1243.67,Continuing
24,122,543.75,589.8831,47.046196,1243.67,Continuing
25,100,433.78,495.70187,58.46167,1243.67,Continuing
26,182,160.6199195,511.13568,37.103268,1243.67,Continuing
27,22,766.85,466.64493,55.379475,1243.67,Continuing
28,24,800.58,589.4778,59.689922,1243.67,Continuing
29,222,602.48,648.3287,59.203148,1243.67,Continuing
30,227,695.67,661.8698,55.001873,1243.67,Continuing
31,17,559.01,544.3273,69.97489,1243.67,Continuing
32,18,617.92,557.6806,62.609333,1243.67,Continuing
33,15,411.82,465.68674,67.31136,1243.67,Continuing
34,113,226.22,588.7065,37.83174,1243.67,Continuing
35,104,580.44,513.6622,36.977615,1243.67,Continuing
36,98,233.89,460.1314,59.215305,1243.67,Continuing
37,108,659.36,510.27396,35.422222,1243.67,Continuing
38,101,484.36,506.41284,33.012035,1243.67,Continuing
39,103,562.06,512.761,30.999386,1243.67,Continuing
40,105,607.72,492.97946,30.74787,1243.67,Continuing
41,106,618.72,487.25024,29.947699,1243.67,Continuing
42,124,554.41,457.7798,29.110577,1243.67,Continuing
43,139,336.24,469.26544,27.02973,1243.67,Continuing
44,198,195.33,323.27054,47.63247,1243.67,Continuing
45,109,750.9,376.99527,21.322605,1243.67,Continuing
46,120,540.19,423.28778,23.587624,1243.67,Continuing
47,138,302.25,392.912,25.55014,1243.67,Continuing
48,111,838.31,390.45914,21.51995,1243.67,Continuing
49,224,637.46,433.08905,29.518618,1243.67,Continuing
50,223,636.48,569.553,35.21459,1243.67,Continuing
51,230,738.1,565.4295,30.853886,1243.67,Continuing
52,228,697.4,569.4523,30.701069,1243.67,Continuing
53,192,424.1973941,538.8516,30.056316,1243.67,Continuing
54,191,398.5758253,528.8336,25.65416,1243.67,Continuing
55,171,419.51,504.72562,24.50555,1243.67,Continuing
56,185,311.2965408,462.85782,22.100712,1243.67,Continuing
57,136,293.6,401.6912,23.716942,1243.67,Continuing
58,189,345.3800939,405.41788,19.876854,1243.67,Continuing
59,6,26.19,140.3494,92.13838,1243.67,Continuing
60,205,248.62,381.8039,18.164978,1243.67,Continuing
61,153,47.22,339.54065,25.900074,1243.67,Continuing
62,208,297.95,362.7289,22.712748,1243.67,Continuing
63,206,268.25,289.52725,44.12563,1243.67,Continuing
64,209,325.42,343.71686,20.186998,1243.67,Continuing
65,152,44.1,212.05862,53.716698,1243.67,Continuing
66,210,356.76,320.25626,20.78666,1243.67,Continuing
67,3,16.34,33.45001,77.95422,1243.67,Continuing
68,201,213.5,226.22012,41.78808,1243.67,Continuing
69,150,348.88,260.064,20.17629,1243.67,Continuing
70,125,608.87,278.67804,19.319372,1243.67,Continuing
71,143,283.86,316.82562,25.318,1243.67,Continuing
72,146,312.65,253.60646,26.166058,1243.67,Continuing
73,115,325.56,248.49464,24.783411,1243.67,Continuing
74,12,179.53,77.42427,78.50374,1243.67,Continuing
75,14,218.67,147.00627,71.086655,1243.67,Continuing
76,169,385.2,227.50322,28.31359,1243.67,Continuing
77,142,280.38,267.37457,30.148926,1243.67,Continuing
78,145,291.83,281.04486,28.889748,1243.67,Continuing
79,107,625.33,262.52112,24.207226,1243.67,Continuing
80,219,545.18,268.88748,27.254887,1243.67,Continuing
81,121,540.19,213.52081,44.553993,1243.67,Continuing
82,97,86.01,332.1052,100.54702,1243.67,Continuing
83,177,83.28491341,240.96431,67.19672,1243.67,Continuing
84,129,192.74,374.8785,27.71212,1243.67,Continuing
85,140,259.11,334.11038,23.615564,1243.67,Continuing
86,36,11.15,222.91547,50.61839,1243.67,Continuing
87,188,339.0080085,222.42027,18.571905,1243.67,Continuing
88,196,191.45,246.87027,18.952255,1243.67,Continuing
89,130,203.82,244.77939,20.506058,1243.67,Continuing
90,197,192.98,212.51765,16.56505,1243.67,Continuing
91,199,201.63,210.0954,15.804082,1243.67,Continuing
92,99,374.29,165.31265,20.98348,1243.67,Continuing
93,46,7.85,69.003,58.64062,1243.67,Continuing
94,141,279.69,219.77689,14.874617,1243.67,Continuing
95,144,286.73,243.20387,15.175726,1243.67,Continuing
96,175,52.47346448,172.56047,25.491413,1243.67,Continuing
97,186,318.1919743,187.29193,16.49926,1243.67,Continuing
98,8,37.09,35.750336,52.733433,1243.67,Continuing
99,164,220.66,191.36954,19.502096,1243.67,Continuing
100,207,289.72,156.9214,11.797,1243.67,Continuing
101,179,135.2652427,173.18304,12.233307,1243.67,Continuing
102,117,475.46,154.57208,13.753991,1243.67,Continuing
103,118,529.11,346.6816,19.812729,1243.67,Continuing
104,119,535.99,423.98288,23.062239,1243.67,Continuing
105,128,1243.67,479.2169,24.410215,1243.67,Max Conductivity reached
