Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,7,-144556,-700322.75,4119.496,-23707,Continuing
2,8,-351227,-146026.75,4369.396,-23707,Continuing
3,65,-349707,-275029.22,2698.502,-23707,Continuing
4,135,-1375402,-169297.56,14256.644,-23707,Continuing
5,42,-482218,-348747.25,4473.2915,-23707,Continuing
6,0,-480185,-238056.94,20943.32,-23707,Continuing
7,38,-224858,-469996.9,4083.98,-23707,Continuing
8,93,-211852,-313277.38,3168.231,-23707,Continuing
9,5,-253423,-226436.53,2870.4575,-23707,Continuing
10,6,-273687,-243827.75,2894.5305,-23707,Continuing
11,70,-286563,-346652.6,3115.4314,-23707,Continuing
12,92,-261756,-302680.72,2437.99,-23707,Continuing
13,34,-287734,-320844.16,2560.8757,-23707,Continuing
14,35,-302631,-286356.25,2251.0115,-23707,Continuing
15,91,-225170,-310045.6,2608.7883,-23707,Continuing
16,64,-269180,-277398.12,2179.5754,-23707,Continuing
17,90,-318600,-287390.72,2940.299,-23707,Continuing
18,3,-239852,-312660.9,2098.8965,-23707,Continuing
19,4,-416657,-287887.94,1963.7006,-23707,Continuing
20,63,-300244,-350237.44,1890.5043,-23707,Continuing
21,97,-206695,-342272.3,1739.2118,-23707,Continuing
22,33,-132665,-316637.3,3390.2305,-23707,Continuing
23,89,-120257,-230248.58,4538.219,-23707,Continuing
24,32,-207474,-153414.16,5674.522,-23707,Continuing
25,68,-180293,-170087.11,7119.174,-23707,Continuing
26,69,-252077,-209529.7,2200.3403,-23707,Continuing
27,30,-209698,-223400.86,5365.7686,-23707,Continuing
28,31,-316345,-216508.52,4587.1323,-23707,Continuing
29,88,-132641,-268754.44,4719.5356,-23707,Continuing
30,96,-383479,-230460.5,4194.8774,-23707,Continuing
31,40,-343647,-267472.72,3642.599,-23707,Continuing
32,62,-40621,-277028.16,4633.3315,-23707,Continuing
33,61,-449878,-215984.0,7871.384,-23707,Continuing
34,36,-190636,-339053.7,7488.3706,-23707,Continuing
35,37,-342685,-284252.9,8482.255,-23707,Continuing
36,9,-914156,-193255.45,28668.605,-23707,Continuing
37,73,-96638,-311818.38,12823.288,-23707,Continuing
38,100,-175885,-141090.94,11514.392,-23707,Continuing
39,102,-129483,-193191.44,12427.712,-23707,Continuing
40,103,-145224,-161116.88,10504.729,-23707,Continuing
41,74,-140574,-201114.47,9423.096,-23707,Continuing
42,75,-59256,-168991.78,9360.938,-23707,Continuing
43,124,-55524,-96942.125,6586.9946,-23707,Continuing
44,125,-88158,-71878.99,5981.4077,-23707,Continuing
45,126,-93928,-77049.4,5727.198,-23707,Continuing
46,127,-184086,-82689.89,5361.393,-23707,Continuing
47,76,-272660,-131731.9,5532.7695,-23707,Continuing
48,101,-239057,-207937.81,6317.388,-23707,Continuing
49,98,-147202,-268521.66,5632.3647,-23707,Continuing
50,117,-38370,-306067.5,7705.7363,-23707,Continuing
51,116,-26197,-102042.9,5658.978,-23707,Continuing
52,118,-107494,-55617.504,4452.58,-23707,Continuing
53,119,-119938,-71591.39,5164.3906,-23707,Continuing
54,71,-87667,-188401.23,7107.025,-23707,Continuing
55,39,-98773,-118208.59,5221.909,-23707,Continuing
56,67,-227835,-156193.1,6390.813,-23707,Continuing
57,66,-284939,-209710.95,5488.6084,-23707,Continuing
58,72,-339668,-234599.23,4833.0234,-23707,Continuing
59,120,-91655,-282862.97,4168.3447,-23707,Continuing
60,121,-107908,-99566.016,2909.5044,-23707,Continuing
61,122,-168856,-97902.32,2603.514,-23707,Continuing
