Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,7,-144556,-206822.86,1333.4434,-23707,Continuing
2,8,-351227,-145877.05,1949.2432,-23707,Continuing
3,131,-422140,-112554.81,24152.89,-23707,Continuing
4,63,-300244,-196947.73,1635.3036,-23707,Continuing
5,48,-404845,-67645.266,1932.9541,-23707,Continuing
6,73,-96638,-173659.75,3251.9922,-23707,Continuing
7,98,-147202,-99040.1,2915.596,-23707,Continuing
8,120,-91655,-125001.29,2782.1077,-23707,Continuing
9,121,-107908,-91350.69,2253.9143,-23707,Continuing
10,122,-168856,-101160.14,1930.6796,-23707,Continuing
11,123,-292981,-123229.64,1639.0808,-23707,Continuing
12,100,-175885,-168893.19,1170.0769,-23707,Continuing
13,40,-343647,-175667.83,904.5521,-23707,Continuing
14,92,-261756,-167341.83,4383.7344,-23707,Continuing
15,74,-140574,-200061.23,6040.2686,-23707,Continuing
16,99,-192477,-173724.48,6372.935,-23707,Continuing
17,101,-239057,-216476.5,5499.714,-23707,Continuing
18,38,-224858,-240291.6,4345.313,-23707,Continuing
19,70,-286563,-236363.4,2688.4426,-23707,Continuing
20,90,-318600,-245170.64,3146.0874,-23707,Continuing
21,65,-349707,-246589.3,4064.291,-23707,Continuing
22,69,-252077,-246409.14,2670.3682,-23707,Continuing
23,34,-287734,-289446.2,7943.096,-23707,Continuing
24,5,-253423,-279828.16,5690.299,-23707,Continuing
25,6,-273687,-253323.69,4640.7017,-23707,Continuing
26,93,-211852,-265663.8,3659.6982,-23707,Continuing
27,3,-239852,-276939.53,5121.2715,-23707,Continuing
28,4,-416657,-240166.28,2974.2205,-23707,Continuing
29,72,-339668,-281509.7,4751.825,-23707,Continuing
30,23,-1281399,-293271.4,41871.52,-23707,Continuing
31,41,-370439,-151304.98,3494.2788,-23707,Continuing
32,75,-59256,-216675.64,8350.171,-23707,Continuing
33,124,-55524,-138688.44,5480.023,-23707,Continuing
34,125,-88158,-95834.98,5945.997,-23707,Continuing
35,126,-93928,-86023.99,5865.3286,-23707,Continuing
36,127,-184086,-92781.99,5401.2983,-23707,Continuing
37,76,-272660,-143739.1,6032.2925,-23707,Continuing
38,102,-129483,-189622.81,3863.8845,-23707,Continuing
39,103,-145224,-162322.14,4281.478,-23707,Continuing
40,116,-26197,-233680.25,5493.2305,-23707,Continuing
41,117,-38370,-64628.945,5273.416,-23707,Continuing
42,118,-107494,-46759.39,5490.053,-23707,Continuing
43,119,-119938,-63441.336,5592.158,-23707,Continuing
44,35,-302631,-284658.3,2154.2986,-23707,Continuing
45,42,-482218,-293857.84,14801.667,-23707,Continuing
46,64,-269180,-307908.34,2390.1921,-23707,Continuing
47,91,-225170,-290375.1,2933.4492,-23707,Continuing
48,78,-127394,-369954.22,5305.457,-23707,Continuing
49,104,-208028,-175959.95,4342.684,-23707,Continuing
50,71,-87667,-328321.62,12244.779,-23707,Continuing
51,39,-98773,-131053.57,6157.765,-23707,Continuing
52,66,-284939,-247639.61,14045.413,-23707,Continuing
53,67,-227835,-299542.84,10307.239,-23707,Continuing
54,68,-180293,-358862.78,2787.661,-23707,Continuing
55,33,-132665,-280829.62,3861.085,-23707,Continuing
56,89,-120257,-171613.77,4012.0781,-23707,Continuing
57,32,-207474,-181846.8,3822.6548,-23707,Continuing
58,30,-209698,-314280.97,3856.4285,-23707,Continuing
59,31,-316345,-233810.5,3063.4368,-23707,Continuing
60,88,-132641,-313992.72,3376.6414,-23707,Continuing
61,62,-40621,-273592.03,3740.9846,-23707,Continuing
62,36,-190636,-202290.73,4241.5166,-23707,Continuing
63,37,-342685,-191836.56,5207.0996,-23707,Continuing
64,96,-383479,-237142.6,4364.7974,-23707,Continuing
65,95,-163985,-292637.28,4265.572,-23707,Continuing
66,61,-449878,-200146.67,17516.543,-23707,Continuing
67,2,-144074,-381328.12,5442.054,-23707,Continuing
68,87,-183180,-280766.44,8677.888,-23707,Continuing
69,60,-38893,-261683.36,5697.786,-23707,Continuing
70,59,-123157,-233016.6,5540.0815,-23707,Continuing
71,86,-91681,-182453.77,6023.6846,-23707,Continuing
72,58,-221696,-180622.23,11298.357,-23707,Continuing
73,85,-27122,-231354.48,13403.354,-23707,Continuing
74,28,-57484,-259843.4,13470.634,-23707,Continuing
75,29,-286689,-186626.86,7466.7466,-23707,Continuing
76,94,-136004,-234543.72,5520.1353,-23707,Continuing
77,84,-24723,-248738.34,10853.605,-23707,Continuing
78,112,-23707,-193038.25,3651.2114,-23707,Max -Instability index reached
