Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,26,-1267615,-38222.938,403.1736,-23707,Continuing
2,21,-1167261,-4552.301,2297.1582,-23707,Continuing
3,99,-192477,-6811.9365,5581.1274,-23707,Continuing
4,61,-449878,-2320.4104,3083.2908,-23707,Continuing
5,28,-57484,-18321.28,3599.4607,-23707,Continuing
6,85,-27122,-36489.24,3544.096,-23707,Continuing
7,67,-227835,-38016.695,2216.229,-23707,Continuing
8,58,-221696,-84754.35,2687.0652,-23707,Continuing
9,29,-286689,-87563.0,2281.6814,-23707,Continuing
10,98,-147202,-120078.74,2606.9097,-23707,Continuing
11,116,-26197,-104431.83,4523.4917,-23707,Continuing
12,103,-145224,-11578.527,5128.721,-23707,Continuing
13,118,-107494,-45068.164,7537.6147,-23707,Continuing
14,119,-119938,-61273.223,7955.7773,-23707,Continuing
15,75,-59256,-65507.434,5981.6865,-23707,Continuing
16,124,-55524,-79649.31,6662.5737,-23707,Continuing
17,71,-87667,-57314.81,6946.494,-23707,Continuing
18,125,-88158,-58836.46,5583.927,-23707,Continuing
19,126,-93928,-61794.2,4879.297,-23707,Continuing
20,127,-184086,-70166.86,4577.185,-23707,Continuing
21,39,-98773,-105820.55,4225.546,-23707,Continuing
22,101,-239057,-107331.65,4227.3174,-23707,Continuing
23,102,-129483,-84225.06,3288.4927,-23707,Continuing
24,9,-914156,-119656.24,8342.471,-23707,Continuing
25,84,-24723,-115801.84,3473.8252,-23707,Continuing
26,112,-23707,-66935.68,3285.1716,-23707,Max -Instability index reached
