Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,7,-144556,-701352.44,3759.9226,-23707,Continuing
2,8,-351227,-144994.6,4401.798,-23707,Continuing
3,65,-349707,-273795.1,2498.5674,-23707,Continuing
4,135,-1375402,-114095.57,15231.721,-23707,Continuing
5,0,-480185,-436456.25,23919.129,-23707,Continuing
6,42,-482218,-354308.78,5323.8076,-23707,Continuing
7,1,-505657,-484942.88,10335.492,-23707,Continuing
8,56,-133495,-514773.28,6592.0176,-23707,Continuing
9,59,-123157,-360804.3,3667.7073,-23707,Continuing
10,32,-207474,-61547.85,5066.6104,-23707,Continuing
11,60,-38893,-119511.29,12562.735,-23707,Continuing
12,2,-144074,-89324.81,8919.145,-23707,Continuing
13,86,-91681,-101883.41,8098.7866,-23707,Continuing
14,58,-221696,-93998.336,6823.551,-23707,Continuing
15,87,-183180,-110395.875,5000.5874,-23707,Continuing
16,61,-449878,-131081.9,5308.1655,-23707,Continuing
17,57,-237318,-149421.11,10704.758,-23707,Continuing
18,85,-27122,-154602.66,9808.468,-23707,Continuing
19,28,-57484,-138269.75,8666.296,-23707,Continuing
20,29,-286689,-116849.39,7326.149,-23707,Continuing
21,67,-227835,-158295.73,10741.078,-23707,Continuing
22,84,-24723,-166985.47,11785.302,-23707,Continuing
23,112,-23707,-141981.17,10778.21,-23707,Max -Instability index reached
