Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-375171.84,3352.5095,-23707,Continuing
2,135,-1375402,-249626.8,24017.61,-23707,Continuing
3,7,-144556,-216121.38,8859.78,-23707,Continuing
4,8,-351227,-146036.02,5718.375,-23707,Continuing
5,65,-349707,-259243.64,3226.1235,-23707,Continuing
6,42,-482218,-331775.7,2353.8064,-23707,Continuing
7,54,-376516,-401434.3,2545.7354,-23707,Continuing
8,55,-463506,-383194.53,2176.8892,-23707,Continuing
9,51,-293210,-384677.5,2453.7998,-23707,Continuing
10,52,-456484,-304096.12,3186.5105,-23707,Continuing
11,50,-199330,-379250.4,2428.3687,-23707,Continuing
12,47,-416405,-221886.73,2160.2422,-23707,Continuing
13,49,-234879,-252380.8,2169.7856,-23707,Continuing
14,48,-404845,-266210.9,2824.615,-23707,Continuing
15,41,-370439,-315842.25,3149.1677,-23707,Continuing
16,77,-476197,-330364.1,3229.2366,-23707,Continuing
17,120,-91655,-383498.3,2899.43,-23707,Continuing
18,122,-168856,-223657.77,3478.295,-23707,Continuing
19,72,-339668,-120495.945,5814.0366,-23707,Continuing
20,121,-107908,-120556.05,7468.9424,-23707,Continuing
21,123,-292981,-123804.805,6366.1587,-23707,Continuing
22,98,-147202,-294746.16,10945.322,-23707,Continuing
23,116,-26197,-368048.9,14320.973,-23707,Continuing
24,117,-38370,-58155.82,8627.965,-23707,Continuing
25,118,-107494,-35482.543,7005.6763,-23707,Continuing
26,119,-119938,-58358.742,6322.751,-23707,Continuing
27,73,-96638,-92616.32,4451.5815,-23707,Continuing
28,39,-98773,-263121.56,15037.448,-23707,Continuing
29,71,-87667,-104049.17,7435.8813,-23707,Continuing
30,94,-136004,-342360.6,16475.01,-23707,Continuing
31,66,-284939,-321422.34,14411.748,-23707,Continuing
32,67,-227835,-324021.53,9351.371,-23707,Continuing
33,56,-133495,-362836.0,12273.674,-23707,Continuing
34,57,-237318,-217859.58,6012.512,-23707,Continuing
35,84,-24723,-326173.0,8414.763,-23707,Continuing
36,112,-23707,-183798.1,3022.5613,-23707,Max -Instability index reached
