Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,135,-1375402,-57491.59,581.33936,-23707,Continuing
2,7,-144556,-77.99121,3.5496068,-23707,Continuing
3,0,-480185,-46031.13,4752.187,-23707,Continuing
4,85,-27122,-41646.715,1676.27,-23707,Continuing
5,58,-221696,-24858.021,1296.335,-23707,Continuing
6,29,-286689,-98873.02,1334.1578,-23707,Continuing
7,8,-351227,-147134.4,2832.667,-23707,Continuing
8,86,-91681,-138183.11,1472.9551,-23707,Continuing
9,59,-123157,-128033.83,1905.6815,-23707,Continuing
10,67,-227835,-131788.67,4656.1055,-23707,Continuing
11,60,-38893,-143210.4,3289.5842,-23707,Continuing
12,2,-144074,-103423.04,2800.4673,-23707,Continuing
13,87,-183180,-115549.17,2926.3213,-23707,Continuing
14,61,-449878,-149955.72,3621.989,-23707,Continuing
15,65,-349707,-250613.77,2757.0195,-23707,Continuing
16,66,-284939,-280455.16,12501.82,-23707,Continuing
17,42,-482218,-312835.78,4074.8176,-23707,Continuing
18,84,-24723,-424265.78,10149.063,-23707,Continuing
19,112,-23707,-103379.87,5460.0635,-23707,Max -Instability index reached
