Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-374797.97,2821.1177,-23707,Continuing
2,26,-1267615,-254682.4,21266.719,-23707,Continuing
3,7,-144556,-229790.66,7384.5947,-23707,Continuing
4,8,-351227,-144645.44,5751.8267,-23707,Continuing
5,65,-349707,-258709.7,2929.364,-23707,Continuing
6,42,-482218,-343085.3,2245.9592,-23707,Continuing
7,54,-376516,-401337.88,2384.8618,-23707,Continuing
8,55,-463506,-366553.97,2213.3645,-23707,Continuing
9,51,-293210,-385183.6,2458.091,-23707,Continuing
10,52,-456484,-315934.06,4570.1206,-23707,Continuing
11,50,-199330,-390646.88,2159.727,-23707,Continuing
12,49,-234879,-219995.02,3522.0637,-23707,Continuing
13,106,-437082,-267739.6,8675.309,-23707,Continuing
14,11,-284710,-276863.5,3837.2168,-23707,Continuing
15,12,-602576,-286153.7,3806.4458,-23707,Continuing
16,48,-404845,-299844.8,6957.134,-23707,Continuing
17,77,-476197,-296107.9,5003.672,-23707,Continuing
18,79,-548909,-291923.66,4534.119,-23707,Continuing
19,47,-416405,-386364.38,6039.69,-23707,Continuing
20,41,-370439,-428152.75,5588.5894,-23707,Continuing
21,100,-175885,-411518.53,6930.253,-23707,Continuing
22,99,-192477,-224341.7,4183.7354,-23707,Continuing
23,76,-272660,-187340.98,4971.8843,-23707,Continuing
24,74,-140574,-205409.45,7459.348,-23707,Continuing
25,72,-339668,-175728.56,20880.79,-23707,Continuing
26,101,-239057,-198422.77,7771.4023,-23707,Continuing
27,124,-55524,-234383.97,6543.445,-23707,Continuing
28,75,-59256,-172162.27,6298.329,-23707,Continuing
29,125,-88158,-115560.81,8644.888,-23707,Continuing
30,126,-93928,-87217.805,10699.44,-23707,Continuing
31,103,-145224,-71474.75,9093.933,-23707,Continuing
32,127,-184086,-81938.08,7663.799,-23707,Continuing
33,102,-129483,-111270.86,7659.552,-23707,Continuing
34,78,-127394,-166749.83,7112.4634,-23707,Continuing
35,104,-208028,-161145.34,7941.412,-23707,Continuing
36,9,-914156,-214927.83,1904.5569,-23707,Continuing
37,44,-299002,-199388.72,10438.289,-23707,Continuing
38,105,-141683,-315328.47,9694.754,-23707,Continuing
39,120,-91655,-306610.2,9213.3,-23707,Continuing
40,121,-107908,-149532.78,6553.0664,-23707,Continuing
41,122,-168856,-137961.94,6472.256,-23707,Continuing
42,123,-292981,-141943.42,6271.896,-23707,Continuing
43,128,-258154,-354212.56,9819.939,-23707,Continuing
44,129,-316310,-275084.88,7569.265,-23707,Continuing
45,130,-319618,-290575.1,6771.202,-23707,Continuing
46,131,-422140,-292176.62,7027.4297,-23707,Continuing
47,45,-481313,-433015.44,2435.7954,-23707,Continuing
48,107,-701140,-470385.78,10351.043,-23707,Continuing
49,1,-505657,-482003.38,4151.3965,-23707,Continuing
50,46,-482674,-477365.88,2643.133,-23707,Continuing
51,15,-102012,-505150.47,3025.4045,-23707,Continuing
52,16,-128971,-120397.53,4256.7236,-23707,Continuing
53,81,-489801,-166409.05,4211.885,-23707,Continuing
54,80,-438903,-357923.62,5066.148,-23707,Continuing
55,73,-96638,-507573.66,5589.7397,-23707,Continuing
56,98,-147202,-377766.78,4858.305,-23707,Continuing
57,116,-26197,-445002.53,5211.0063,-23707,Continuing
58,117,-38370,-37870.29,3257.8352,-23707,Continuing
59,118,-107494,-35309.32,3341.4702,-23707,Continuing
60,119,-119938,-59084.28,2950.5803,-23707,Continuing
61,71,-87667,-383744.12,3454.1772,-23707,Continuing
62,39,-98773,-134867.22,3321.3345,-23707,Continuing
63,95,-163985,-323993.7,23531.238,-23707,Continuing
64,36,-190636,-229648.8,7242.6934,-23707,Continuing
65,37,-342685,-218955.72,3703.5742,-23707,Continuing
66,67,-227835,-151028.1,4807.174,-23707,Continuing
67,66,-284939,-203113.06,5043.4346,-23707,Continuing
68,96,-383479,-300554.84,5273.424,-23707,Continuing
69,94,-136004,-328339.47,4262.6763,-23707,Continuing
70,40,-343647,-383614.4,4796.696,-23707,Continuing
71,56,-133495,-400955.84,3649.8599,-23707,Continuing
72,57,-237318,-204466.02,5867.7563,-23707,Continuing
73,114,-80413,-318026.03,4563.208,-23707,Continuing
74,84,-24723,-184464.38,3003.4346,-23707,Continuing
75,112,-23707,-129779.15,4877.6157,-23707,Max -Instability index reached
