Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,26,-1267615,-57245.656,577.0203,-23707,Continuing
2,120,-91655,-5312.7607,1708.1357,-23707,Continuing
3,7,-144556,-12718.212,9404.482,-23707,Continuing
4,0,-480185,-46903.168,2372.9001,-23707,Continuing
5,85,-27122,-60752.77,2428.3955,-23707,Continuing
6,58,-221696,-29626.715,2640.5596,-23707,Continuing
7,15,-102012,-12836.891,6730.306,-23707,Continuing
8,44,-299002,-3969.7131,1462.9021,-23707,Continuing
9,29,-286689,-47805.523,3030.5073,-23707,Continuing
10,47,-416405,-4723.664,2452.3274,-23707,Continuing
11,48,-404845,-17435.703,12711.147,-23707,Continuing
12,61,-449878,-9544.615,4921.8594,-23707,Continuing
13,81,-489801,-103256.49,31902.29,-23707,Continuing
14,79,-548909,-21088.137,10200.539,-23707,Continuing
15,16,-128971,-96851.77,20825.596,-23707,Continuing
16,59,-123157,-46231.516,9680.769,-23707,Continuing
17,122,-168856,-97803.47,7240.703,-23707,Continuing
18,8,-351227,-139659.84,13895.894,-23707,Continuing
19,98,-147202,-88089.19,4053.369,-23707,Continuing
20,67,-227835,-122914.72,5566.2334,-23707,Continuing
21,80,-438903,-174678.3,13756.822,-23707,Continuing
22,78,-127394,-132743.62,8974.323,-23707,Continuing
23,104,-208028,-118170.02,5201.0786,-23707,Continuing
24,121,-107908,-135260.4,5499.3345,-23707,Continuing
25,123,-292981,-118208.71,5310.226,-23707,Continuing
26,74,-140574,-142302.5,8363.997,-23707,Continuing
27,102,-129483,-166537.2,9520.88,-23707,Continuing
28,86,-91681,-152530.4,4948.4624,-23707,Continuing
29,75,-59256,-169727.42,9219.843,-23707,Continuing
30,101,-239057,-130903.93,10208.925,-23707,Continuing
31,124,-55524,-128405.77,9492.844,-23707,Continuing
32,125,-88158,-96697.02,8729.549,-23707,Continuing
33,126,-93928,-81907.17,3562.9426,-23707,Continuing
34,127,-184086,-77809.79,2586.4468,-23707,Continuing
35,103,-145224,-106523.83,2288.3787,-23707,Continuing
36,105,-141683,-158621.31,1817.8717,-23707,Continuing
37,128,-258154,-162359.97,3444.1768,-23707,Continuing
38,116,-26197,-185242.28,3543.2942,-23707,Continuing
39,117,-38370,-54888.41,3998.0188,-23707,Continuing
40,118,-107494,-39922.062,2468.6467,-23707,Continuing
41,119,-119938,-57191.492,2702.5164,-23707,Continuing
42,66,-284939,-143548.67,4359.177,-23707,Continuing
43,73,-96638,-161582.92,2305.4934,-23707,Continuing
44,41,-370439,-165050.02,2045.2762,-23707,Continuing
45,60,-38893,-222387.03,3498.548,-23707,Continuing
46,38,-224858,-235746.2,2924.0706,-23707,Continuing
47,93,-211852,-239429.12,5063.906,-23707,Continuing
48,5,-253423,-212517.16,3564.3635,-23707,Continuing
49,6,-273687,-224569.92,4301.1772,-23707,Continuing
50,65,-349707,-242337.53,2809.257,-23707,Continuing
51,129,-316310,-255549.66,5669.351,-23707,Continuing
52,71,-87667,-253628.06,3871.03,-23707,Continuing
53,39,-98773,-125478.33,3133.6626,-23707,Continuing
54,94,-136004,-207717.25,3520.7908,-23707,Continuing
55,57,-237318,-176000.39,4396.0303,-23707,Continuing
56,72,-339668,-207269.86,3684.2268,-23707,Continuing
57,56,-133495,-228693.56,4656.298,-23707,Continuing
58,106,-437082,-511417.4,57792.45,-23707,Continuing
59,84,-24723,-280233.0,5210.526,-23707,Continuing
60,114,-80413,-68189.086,1955.1025,-23707,Continuing
61,112,-23707,-66850.62,2969.0525,-23707,Max -Instability index reached
