Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,7,-144556,-206893.47,1178.9639,-23707,Continuing
2,8,-351227,-144320.9,1767.7369,-23707,Continuing
3,128,-258154,-102514.234,23257.908,-23707,Continuing
4,0,-480185,-180326.78,3017.4612,-23707,Continuing
5,25,-876981,-5.632119,67.79063,-23707,Continuing
6,64,-269180,-183285.08,2470.1213,-23707,Continuing
7,69,-252077,-212762.56,2105.0515,-23707,Continuing
8,47,-416405,-203770.77,1950.8647,-23707,Continuing
9,63,-300244,-226346.75,2830.7708,-23707,Continuing
10,102,-129483,-213485.02,4174.037,-23707,Continuing
11,76,-272660,-107988.766,5907.297,-23707,Continuing
12,103,-145224,-145084.45,6091.8804,-23707,Continuing
13,120,-91655,-155800.88,4168.0576,-23707,Continuing
14,121,-107908,-104089.99,4338.185,-23707,Continuing
15,122,-168856,-102184.06,3621.8987,-23707,Continuing
16,123,-292981,-120502.59,2927.0212,-23707,Continuing
17,41,-370439,-165061.42,2581.4336,-23707,Continuing
18,100,-175885,-202867.03,4714.8647,-23707,Continuing
19,124,-55524,-203629.77,5064.6836,-23707,Continuing
20,75,-59256,-81243.12,6744.759,-23707,Continuing
21,125,-88158,-61550.88,6608.121,-23707,Continuing
22,126,-93928,-62250.0,5666.8887,-23707,Continuing
23,127,-184086,-85905.54,4782.971,-23707,Continuing
24,74,-140574,-183729.44,3740.3635,-23707,Continuing
25,98,-147202,-205513.64,2490.7642,-23707,Continuing
26,116,-26197,-167819.69,2635.9763,-23707,Continuing
27,117,-38370,-45414.816,3863.162,-23707,Continuing
28,118,-107494,-40120.71,4965.43,-23707,Continuing
29,119,-119938,-58163.07,4096.9307,-23707,Continuing
30,86,-91681,-112983.52,3686.4187,-23707,Continuing
31,67,-227835,-103955.81,3177.907,-23707,Continuing
32,59,-123157,-132998.17,3706.8162,-23707,Continuing
33,60,-38893,-135749.05,3934.0173,-23707,Continuing
34,2,-144074,-97320.805,4286.5977,-23707,Continuing
35,87,-183180,-130831.63,4195.086,-23707,Continuing
36,58,-221696,-180672.0,5523.163,-23707,Continuing
37,61,-449878,-196314.66,2062.069,-23707,Continuing
38,51,-293210,-27548.045,12773.356,-23707,Continuing
39,99,-192477,-234538.08,18212.486,-23707,Continuing
40,101,-239057,-244888.02,12835.186,-23707,Continuing
41,42,-482218,-244046.84,9260.998,-23707,Continuing
42,3,-239852,-262329.12,4833.7876,-23707,Continuing
43,4,-416657,-249742.02,5090.796,-23707,Continuing
44,15,-102012,-220545.92,7501.5366,-23707,Continuing
45,16,-128971,-90797.36,6864.6396,-23707,Continuing
46,81,-489801,-107519.99,5496.9717,-23707,Continuing
47,80,-438903,-185117.3,10134.988,-23707,Continuing
48,54,-376516,-184043.22,15883.873,-23707,Continuing
49,92,-261756,-170741.02,9747.365,-23707,Continuing
50,73,-96638,-195680.39,6409.873,-23707,Continuing
51,72,-339668,-222727.56,9302.144,-23707,Continuing
52,65,-349707,-235750.94,11982.211,-23707,Continuing
53,129,-316310,-259016.81,7629.691,-23707,Continuing
54,34,-287734,-258190.89,6819.263,-23707,Continuing
55,35,-302631,-273656.47,6364.447,-23707,Continuing
56,91,-225170,-285326.84,5637.1646,-23707,Continuing
57,130,-319618,-275976.84,4842.491,-23707,Continuing
58,85,-27122,-282463.2,8013.4604,-23707,Continuing
59,66,-284939,-203679.84,6686.3413,-23707,Continuing
60,9,-914156,-279497.94,22396.688,-23707,Continuing
61,28,-57484,-261992.08,8661.551,-23707,Continuing
62,29,-286689,-137100.39,7703.5234,-23707,Continuing
63,71,-87667,-287227.8,6820.766,-23707,Continuing
64,39,-98773,-222184.06,11034.396,-23707,Continuing
65,90,-318600,-302928.5,3918.2869,-23707,Continuing
66,112,-23707,-208472.23,12684.528,-23707,Max -Instability index reached
