Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,26,-1267615,-206248.42,1664.9315,-23707,Continuing
2,7,-144556,-128772.14,12290.444,-23707,Continuing
3,8,-351227,-145494.05,4674.6523,-23707,Continuing
4,0,-480185,-163331.48,9279.459,-23707,Continuing
5,3,-239852,-198963.4,1830.6484,-23707,Continuing
6,63,-300244,-216280.22,1632.3085,-23707,Continuing
7,65,-349707,-246057.73,2703.438,-23707,Continuing
8,4,-416657,-241354.73,1379.9935,-23707,Continuing
9,69,-252077,-283764.7,6623.905,-23707,Continuing
10,33,-132665,-289518.22,8403.247,-23707,Continuing
11,68,-180293,-170658.06,9107.812,-23707,Continuing
12,89,-120257,-170608.97,8292.853,-23707,Continuing
13,32,-207474,-144382.4,6854.823,-23707,Continuing
14,30,-209698,-164614.38,5764.3115,-23707,Continuing
15,31,-316345,-177445.98,4824.3667,-23707,Continuing
16,40,-343647,-204457.17,4201.2393,-23707,Continuing
17,47,-416405,-194046.66,5040.4087,-23707,Continuing
18,88,-132641,-223702.17,5947.6187,-23707,Continuing
19,62,-40621,-249598.28,7441.5474,-23707,Continuing
20,61,-449878,-235310.36,9354.407,-23707,Continuing
21,96,-383479,-301121.6,9053.879,-23707,Continuing
22,36,-190636,-356682.38,6127.1997,-23707,Continuing
23,37,-342685,-335577.72,1271.0435,-23707,Continuing
24,2,-144074,-356153.62,1306.2369,-23707,Continuing
25,87,-183180,-315097.1,1167.7301,-23707,Continuing
26,60,-38893,-282573.53,2919.2869,-23707,Continuing
27,59,-123157,-164464.3,3686.788,-23707,Continuing
28,108,-719564,-170922.77,70195.805,-23707,Continuing
29,86,-91681,-134716.7,4477.282,-23707,Continuing
30,58,-221696,-109528.48,4327.0503,-23707,Continuing
31,73,-96638,-167249.75,3390.0427,-23707,Continuing
32,41,-370439,-105275.04,3287.5781,-23707,Continuing
33,120,-91655,-228778.77,6567.223,-23707,Continuing
34,121,-107908,-107280.94,3095.3,-23707,Continuing
35,122,-168856,-96648.69,2490.2446,-23707,Continuing
36,123,-292981,-116761.336,2908.3723,-23707,Continuing
37,100,-175885,-291332.84,8928.773,-23707,Continuing
38,9,-914156,-236986.89,15987.85,-23707,Continuing
39,13,-714735,-99607.414,5404.4995,-23707,Continuing
40,85,-27122,-277076.75,4232.7886,-23707,Continuing
41,67,-227835,-185588.66,5765.4487,-23707,Continuing
42,66,-284939,-248408.77,4469.464,-23707,Continuing
43,98,-147202,-267010.1,4458.5312,-23707,Continuing
44,116,-26197,-230098.14,4665.938,-23707,Continuing
45,117,-38370,-118885.45,2947.4229,-23707,Continuing
46,118,-107494,-91508.47,1457.521,-23707,Continuing
47,119,-119938,-83281.055,2628.3022,-23707,Continuing
48,74,-140574,-255801.92,3603.1912,-23707,Continuing
49,99,-192477,-268635.75,5226.275,-23707,Continuing
50,101,-239057,-205553.34,4736.5005,-23707,Continuing
51,72,-339668,-237192.8,5098.012,-23707,Continuing
52,102,-129483,-229120.28,3825.325,-23707,Continuing
53,124,-55524,-251617.06,4624.0063,-23707,Continuing
54,75,-59256,-112809.85,4979.4844,-23707,Continuing
55,125,-88158,-84390.94,5370.2065,-23707,Continuing
56,126,-93928,-94367.64,5122.1675,-23707,Continuing
57,127,-184086,-88973.234,5010.32,-23707,Continuing
58,103,-145224,-151632.94,5386.8286,-23707,Continuing
59,28,-57484,-279215.16,7508.5146,-23707,Continuing
60,29,-286689,-124898.32,7813.5576,-23707,Continuing
61,84,-24723,-239148.64,7178.7627,-23707,Continuing
62,112,-23707,-44771.03,6495.796,-23707,Max -Instability index reached
