Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,7,-144556,-701936.6,3533.9365,-23707,Continuing
2,8,-351227,-144337.77,4120.25,-23707,Continuing
3,65,-349707,-276507.7,2354.8547,-23707,Continuing
4,26,-1267615,-169407.11,13948.125,-23707,Continuing
5,42,-482218,-349310.28,3884.468,-23707,Continuing
6,0,-480185,-195326.94,24357.582,-23707,Continuing
7,1,-505657,-481768.03,7044.0566,-23707,Continuing
8,38,-224858,-470013.94,3817.9512,-23707,Continuing
9,93,-211852,-312359.12,3563.5046,-23707,Continuing
10,5,-253423,-226048.02,3387.5835,-23707,Continuing
11,6,-273687,-239643.39,3192.318,-23707,Continuing
12,70,-286563,-339355.25,2931.668,-23707,Continuing
13,92,-261756,-304265.47,2284.7449,-23707,Continuing
14,34,-287734,-328822.53,2004.78,-23707,Continuing
15,35,-302631,-303632.9,1970.0377,-23707,Continuing
16,91,-225170,-321276.7,1881.8788,-23707,Continuing
17,64,-269180,-283003.5,2247.443,-23707,Continuing
18,90,-318600,-284832.25,2307.6025,-23707,Continuing
19,3,-239852,-308355.62,2314.5403,-23707,Continuing
20,4,-416657,-286460.0,2780.2964,-23707,Continuing
21,77,-476197,-347865.8,4567.5615,-23707,Continuing
22,63,-300244,-365963.6,3248.1733,-23707,Continuing
23,97,-206695,-344804.25,3363.2305,-23707,Continuing
24,69,-252077,-326724.38,2729.5515,-23707,Continuing
25,33,-132665,-322801.16,2910.2146,-23707,Continuing
26,89,-120257,-243622.67,6630.33,-23707,Continuing
27,32,-207474,-152722.95,8074.444,-23707,Continuing
28,68,-180293,-168205.94,6420.276,-23707,Continuing
29,30,-209698,-195619.53,6063.5625,-23707,Continuing
30,31,-316345,-211917.34,5745.3423,-23707,Continuing
31,47,-416405,-213056.92,6397.153,-23707,Continuing
32,88,-132641,-285569.12,6619.148,-23707,Continuing
33,40,-343647,-258866.77,5245.4707,-23707,Continuing
34,62,-40621,-290427.0,4891.9014,-23707,Continuing
35,96,-383479,-237883.84,4301.1377,-23707,Continuing
36,36,-190636,-266404.72,4291.2847,-23707,Continuing
37,37,-342685,-254183.94,4293.126,-23707,Continuing
38,61,-449878,-276472.7,5266.6953,-23707,Continuing
39,43,-228347,-294080.7,3282.691,-23707,Continuing
40,49,-234879,-251131.17,3098.7808,-23707,Continuing
41,15,-102012,-283097.22,6297.555,-23707,Continuing
42,16,-128971,-110456.9,4672.2847,-23707,Continuing
43,81,-489801,-153013.16,3989.473,-23707,Continuing
44,54,-376516,-215234.02,7845.382,-23707,Continuing
45,55,-463506,-383634.25,16913.984,-23707,Continuing
46,80,-438903,-373611.62,5541.081,-23707,Continuing
47,76,-272660,-414462.06,5573.2886,-23707,Continuing
48,128,-258154,-289887.75,4835.54,-23707,Continuing
49,129,-316310,-266213.06,4467.6494,-23707,Continuing
50,130,-319618,-290681.9,4375.799,-23707,Continuing
51,131,-422140,-295669.2,3942.8494,-23707,Continuing
52,103,-145224,-333263.03,3932.9292,-23707,Continuing
53,78,-127394,-315696.75,2611.9128,-23707,Continuing
54,104,-208028,-222900.17,2991.0767,-23707,Continuing
55,44,-299002,-237601.8,2600.4778,-23707,Continuing
56,105,-141683,-233561.62,4143.423,-23707,Continuing
57,102,-129483,-241837.25,3751.287,-23707,Continuing
58,75,-59256,-194899.25,6378.456,-23707,Continuing
59,125,-88158,-124973.55,5618.1514,-23707,Continuing
60,124,-55524,-98906.734,4676.9497,-23707,Continuing
61,126,-93928,-84974.305,5103.916,-23707,Continuing
62,127,-184086,-85159.89,4642.4443,-23707,Continuing
63,101,-239057,-111827.664,4058.779,-23707,Continuing
64,74,-140574,-202574.61,3565.6802,-23707,Continuing
65,99,-192477,-219153.28,4399.2715,-23707,Continuing
66,72,-339668,-248652.25,7262.9985,-23707,Continuing
67,98,-147202,-266397.84,3177.2605,-23707,Continuing
68,117,-38370,-222627.27,3174.848,-23707,Continuing
69,116,-26197,-125512.03,4128.8477,-23707,Continuing
70,118,-107494,-80926.62,3372.3784,-23707,Continuing
71,119,-119938,-95098.055,3952.4956,-23707,Continuing
72,67,-227835,-166731.92,3672.1255,-23707,Continuing
73,71,-87667,-198834.22,2832.125,-23707,Continuing
74,39,-98773,-169377.92,4839.838,-23707,Continuing
75,66,-284939,-177893.66,4412.941,-23707,Continuing
76,94,-136004,-267694.6,2998.8376,-23707,Continuing
77,57,-237318,-275499.9,8614.063,-23707,Continuing
78,56,-133495,-249021.89,7141.9414,-23707,Continuing
79,84,-24723,-273264.72,5785.878,-23707,Continuing
80,112,-23707,-167864.58,4782.487,-23707,Max -Instability index reached
