Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-375408.2,2881.3838,-23707,Continuing
2,26,-1267615,-257077.28,21257.795,-23707,Continuing
3,7,-144556,-232614.5,7250.9434,-23707,Continuing
4,8,-351227,-141792.3,5401.581,-23707,Continuing
5,65,-349707,-243996.36,3156.0488,-23707,Continuing
6,42,-482218,-336142.38,3123.722,-23707,Continuing
7,45,-481313,-417962.2,3170.702,-23707,Continuing
8,54,-376516,-378060.44,3962.7961,-23707,Continuing
9,55,-463506,-371250.3,3700.5938,-23707,Continuing
10,51,-293210,-408087.03,2887.5798,-23707,Continuing
11,52,-456484,-325753.5,4481.5186,-23707,Continuing
12,50,-199330,-445355.25,2972.5073,-23707,Continuing
13,43,-228347,-247303.64,3511.6157,-23707,Continuing
14,49,-234879,-233950.64,3961.327,-23707,Continuing
15,70,-286563,-244786.9,3323.4248,-23707,Continuing
16,5,-253423,-257417.95,2760.0732,-23707,Continuing
17,6,-273687,-254566.89,2669.0168,-23707,Continuing
18,93,-211852,-263506.5,2607.0256,-23707,Continuing
19,92,-261756,-291809.16,3663.4756,-23707,Continuing
20,34,-287734,-287415.12,3819.5688,-23707,Continuing
21,35,-302631,-289350.12,3584.519,-23707,Continuing
22,91,-225170,-312494.38,4106.914,-23707,Continuing
23,64,-269180,-278205.6,3695.8276,-23707,Continuing
24,90,-318600,-283233.72,3690.044,-23707,Continuing
25,3,-239852,-323554.72,4515.884,-23707,Continuing
26,4,-416657,-278646.3,3492.6924,-23707,Continuing
27,63,-300244,-378335.25,4267.1733,-23707,Continuing
28,97,-206695,-342786.12,3690.4111,-23707,Continuing
29,69,-252077,-306034.72,3276.6326,-23707,Continuing
30,77,-476197,-278414.9,2863.0483,-23707,Continuing
31,33,-132665,-278235.2,3262.4248,-23707,Continuing
32,89,-120257,-237850.53,6454.269,-23707,Continuing
33,32,-207474,-171802.11,10287.897,-23707,Continuing
34,30,-209698,-213824.92,11333.44,-23707,Continuing
35,31,-316345,-197258.3,10321.4,-23707,Continuing
36,88,-132641,-241816.73,8494.374,-23707,Continuing
37,68,-180293,-212072.98,9324.58,-23707,Continuing
38,62,-40621,-222212.55,8630.944,-23707,Continuing
39,96,-383479,-199573.25,7679.3164,-23707,Continuing
40,61,-449878,-278912.38,8935.598,-23707,Continuing
41,36,-190636,-316395.6,6013.2725,-23707,Continuing
42,40,-343647,-294274.75,2395.4346,-23707,Continuing
43,38,-224858,-328498.44,8172.128,-23707,Continuing
44,37,-342685,-318182.47,2163.3147,-23707,Continuing
45,2,-144074,-341554.5,6992.5474,-23707,Continuing
46,87,-183180,-306490.12,1954.8215,-23707,Continuing
47,95,-163985,-290163.9,1890.0096,-23707,Continuing
48,60,-38893,-273208.62,4216.9165,-23707,Continuing
49,59,-123157,-220653.62,6834.601,-23707,Continuing
50,86,-91681,-207477.44,7287.669,-23707,Continuing
51,58,-221696,-148285.33,6222.6333,-23707,Continuing
52,85,-27122,-194568.88,6255.0757,-23707,Continuing
53,28,-57484,-161101.28,6925.8716,-23707,Continuing
54,29,-286689,-106251.56,3306.012,-23707,Continuing
55,84,-24723,-232242.69,6265.3916,-23707,Continuing
56,112,-23707,-121014.89,3380.1426,-23707,Max -Instability index reached
