Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,135,-1375402,-38472.18,434.55838,-23707,Continuing
2,100,-175885,-9747.121,3266.43,-23707,Continuing
3,66,-284939,-802.7285,1674.196,-23707,Continuing
4,81,-489801,-12758.612,7836.029,-23707,Continuing
5,62,-40621,-57924.39,1644.6724,-23707,Continuing
6,88,-132641,-35615.863,3878.5996,-23707,Continuing
7,116,-26197,-56761.83,12086.421,-23707,Continuing
8,61,-449878,-51463.414,12720.316,-23707,Continuing
9,99,-192477,-10805.178,6222.804,-23707,Continuing
10,98,-147202,-45060.41,6780.3403,-23707,Continuing
11,118,-107494,-31602.035,6368.4653,-23707,Continuing
12,101,-239057,-57509.414,5578.0464,-23707,Continuing
13,119,-119938,-62517.82,5159.539,-23707,Continuing
14,36,-190636,-78609.12,2340.7615,-23707,Continuing
15,96,-383479,-108144.44,1911.5939,-23707,Continuing
16,7,-144556,-618304.94,112102.53,-23707,Continuing
17,8,-351227,-136764.16,11686.013,-23707,Continuing
18,37,-342685,-130555.08,3389.1785,-23707,Continuing
19,86,-91681,-209303.33,12327.988,-23707,Continuing
20,59,-123157,-137503.61,14252.645,-23707,Continuing
21,58,-221696,-177034.92,14238.271,-23707,Continuing
22,67,-227835,-169983.27,17031.342,-23707,Continuing
23,74,-140574,-158027.62,6855.0127,-23707,Continuing
24,73,-96638,-184023.39,5867.3003,-23707,Continuing
25,60,-38893,-201792.39,10433.89,-23707,Continuing
26,102,-129483,-196621.44,3918.2756,-23707,Continuing
27,103,-145224,-193441.9,3203.376,-23707,Continuing
28,65,-349707,-256697.08,9897.215,-23707,Continuing
29,30,-209698,-218032.22,5105.6577,-23707,Continuing
30,125,-88158,-224561.22,7716.385,-23707,Continuing
31,75,-59256,-93506.58,6031.7466,-23707,Continuing
32,124,-55524,-72942.67,4351.718,-23707,Continuing
33,126,-93928,-60239.23,3687.669,-23707,Continuing
34,127,-184086,-77330.51,3689.2217,-23707,Continuing
35,31,-316345,-210114.36,3304.6885,-23707,Continuing
36,85,-27122,-279695.53,6932.29,-23707,Continuing
37,28,-57484,-122581.66,5815.629,-23707,Continuing
38,0,-480185,-3448.6548,7756.0347,-23707,Continuing
39,29,-286689,-58060.504,6572.1763,-23707,Continuing
40,84,-24723,-252811.64,9627.302,-23707,Continuing
41,112,-23707,-133366.97,6623.576,-23707,Max -Instability index reached
