Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,135,-1375402,-207455.75,1707.2579,-23707,Continuing
2,7,-144556,-123809.77,12900.719,-23707,Continuing
3,8,-351227,-143489.33,4746.4663,-23707,Continuing
4,0,-480185,-166764.16,9435.574,-23707,Continuing
5,3,-239852,-194083.95,1986.1066,-23707,Continuing
6,63,-300244,-208337.64,1795.5753,-23707,Continuing
7,34,-287734,-241854.78,1376.7854,-23707,Continuing
8,33,-132665,-251483.84,1565.3584,-23707,Continuing
9,32,-207474,-114596.664,4101.0054,-23707,Continuing
10,62,-40621,-163107.19,3646.443,-23707,Continuing
11,36,-190636,-24938.04,9471.667,-23707,Continuing
12,88,-132641,-115924.72,10785.731,-23707,Continuing
13,96,-383479,-122230.47,13608.717,-23707,Continuing
14,89,-120257,-151794.58,15732.404,-23707,Continuing
15,30,-209698,-184888.52,15560.239,-23707,Continuing
16,31,-316345,-215525.84,13862.106,-23707,Continuing
17,4,-416657,-230026.34,6596.632,-23707,Continuing
18,37,-342685,-203699.2,21000.535,-23707,Continuing
19,61,-449878,-215167.27,17745.023,-23707,Continuing
20,54,-376516,-199136.16,4869.6445,-23707,Continuing
21,69,-252077,-173659.02,9582.505,-23707,Continuing
22,65,-349707,-248888.7,6523.929,-23707,Continuing
23,35,-302631,-294384.34,2068.7905,-23707,Continuing
24,93,-211852,-298875.94,3393.0618,-23707,Continuing
25,5,-253423,-230164.45,2892.1978,-23707,Continuing
26,6,-273687,-236946.05,3151.592,-23707,Continuing
27,70,-286563,-271599.97,2415.0105,-23707,Continuing
28,92,-261756,-278410.12,2395.648,-23707,Continuing
29,38,-224858,-291314.88,4736.365,-23707,Continuing
30,90,-318600,-248882.6,5662.6104,-23707,Continuing
31,64,-269180,-241803.06,7064.0215,-23707,Continuing
32,42,-482218,-268696.22,9410.366,-23707,Continuing
33,91,-225170,-244494.6,6788.998,-23707,Continuing
34,43,-228347,-302829.06,3139.676,-23707,Continuing
35,49,-234879,-269303.3,3046.6123,-23707,Continuing
36,77,-476197,-308168.78,2156.5989,-23707,Continuing
37,50,-199330,-329942.44,6696.2617,-23707,Continuing
38,51,-293210,-291947.22,11247.485,-23707,Continuing
39,52,-456484,-277011.06,10886.013,-23707,Continuing
40,53,-374938,-374296.12,10565.407,-23707,Continuing
41,55,-463506,-392847.56,10430.244,-23707,Continuing
42,48,-404845,-439029.8,9697.778,-23707,Continuing
43,45,-481313,-431229.12,8903.863,-23707,Continuing
44,46,-482674,-446888.38,8539.989,-23707,Continuing
45,2,-144074,-459306.56,2787.2625,-23707,Continuing
46,87,-183180,-334970.16,6229.0405,-23707,Continuing
47,95,-163985,-365415.38,5740.156,-23707,Continuing
48,60,-38893,-301381.72,4710.646,-23707,Continuing
49,59,-123157,-187726.02,4450.0713,-23707,Continuing
50,86,-91681,-151061.12,4881.555,-23707,Continuing
51,58,-221696,-95047.44,5332.382,-23707,Continuing
52,85,-27122,-207598.78,5925.1494,-23707,Continuing
53,28,-57484,-165438.47,6172.1343,-23707,Continuing
54,29,-286689,-91475.27,5752.6714,-23707,Continuing
55,67,-227835,-241857.95,7393.4053,-23707,Continuing
56,66,-284939,-277830.12,6811.1763,-23707,Continuing
57,84,-24723,-287950.5,7220.087,-23707,Continuing
58,112,-23707,-177943.84,5553.911,-23707,Max -Instability index reached
