Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-375666.72,2996.597,-23707,Continuing
2,26,-1267615,-249161.89,20992.463,-23707,Continuing
3,7,-144556,-213091.42,7978.5415,-23707,Continuing
4,8,-351227,-145409.6,5555.1636,-23707,Continuing
5,65,-349707,-256313.88,2934.995,-23707,Continuing
6,42,-482218,-341951.4,2462.345,-23707,Continuing
7,54,-376516,-392115.84,2890.816,-23707,Continuing
8,55,-463506,-373197.75,2347.2302,-23707,Continuing
9,51,-293210,-397574.34,2950.2952,-23707,Continuing
10,52,-456484,-329371.5,3742.3184,-23707,Continuing
11,50,-199330,-416139.8,2704.506,-23707,Continuing
12,49,-234879,-226058.22,2417.696,-23707,Continuing
13,13,-714735,-223174.67,2573.1367,-23707,Continuing
14,77,-476197,-292381.53,3943.9907,-23707,Continuing
15,48,-404845,-283380.62,5369.009,-23707,Continuing
16,47,-416405,-359980.16,3898.774,-23707,Continuing
17,44,-299002,-428547.2,4597.063,-23707,Continuing
18,128,-258154,-292287.97,8308.582,-23707,Continuing
19,129,-316310,-257120.36,5863.7812,-23707,Continuing
20,76,-272660,-281925.53,4598.124,-23707,Continuing
21,103,-145224,-281707.28,4163.7295,-23707,Continuing
22,78,-127394,-245169.62,6237.4805,-23707,Continuing
23,104,-208028,-220070.02,6167.2407,-23707,Continuing
24,105,-141683,-214370.14,8694.511,-23707,Continuing
25,102,-129483,-236817.8,5804.8276,-23707,Continuing
26,75,-59256,-228141.38,6934.343,-23707,Continuing
27,124,-55524,-121219.484,4479.4624,-23707,Continuing
28,125,-88158,-65990.39,5825.1533,-23707,Continuing
29,126,-93928,-69534.54,5298.7925,-23707,Continuing
30,127,-184086,-71610.69,3986.7253,-23707,Continuing
31,101,-239057,-110822.84,3761.1926,-23707,Continuing
32,130,-319618,-288071.8,5259.9043,-23707,Continuing
33,131,-422140,-295380.44,4341.8643,-23707,Continuing
34,99,-192477,-324034.2,2557.9963,-23707,Continuing
35,72,-339668,-300143.28,3436.058,-23707,Continuing
36,74,-140574,-397235.12,3635.7192,-23707,Continuing
37,98,-147202,-282580.62,4043.4497,-23707,Continuing
38,116,-26197,-168110.52,7910.532,-23707,Continuing
39,117,-38370,-98022.1,2070.258,-23707,Continuing
40,118,-107494,-70652.81,1969.0631,-23707,Continuing
41,119,-119938,-79480.766,2170.516,-23707,Continuing
42,67,-227835,-217636.83,5496.8447,-23707,Continuing
43,66,-284939,-222634.4,4042.9265,-23707,Continuing
44,85,-27122,-315217.66,4756.653,-23707,Continuing
45,58,-221696,-152134.05,10168.857,-23707,Continuing
46,86,-91681,-263815.3,6754.119,-23707,Continuing
47,59,-123157,-234158.48,6366.5806,-23707,Continuing
48,60,-38893,-177473.8,9127.737,-23707,Continuing
49,2,-144074,-151030.89,9448.3125,-23707,Continuing
50,87,-183180,-141281.08,9496.3,-23707,Continuing
51,61,-449878,-185562.61,9540.046,-23707,Continuing
52,28,-57484,-349030.2,5158.284,-23707,Continuing
53,29,-286689,-206459.34,4639.319,-23707,Continuing
54,71,-87667,-381408.72,4384.099,-23707,Continuing
55,39,-98773,-253534.5,3620.2053,-23707,Continuing
56,84,-24723,-288104.94,4048.487,-23707,Continuing
57,113,-59211,-101931.92,4941.646,-23707,Continuing
58,112,-23707,-52612.902,5041.027,-23707,Max -Instability index reached
