Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,26,-1267615,-38587.215,394.65607,-23707,Continuing
2,7,-144556,-130.42084,11.314609,-23707,Continuing
3,0,-480185,-1469.9829,1598.043,-23707,Continuing
4,85,-27122,-28037.002,1011.65125,-23707,Continuing
5,58,-221696,-26954.057,730.1491,-23707,Continuing
6,28,-57484,-93072.305,864.6429,-23707,Continuing
7,106,-437082,-32878.184,1099.9972,-23707,Continuing
8,71,-87667,-57415.062,4203.3003,-23707,Continuing
9,102,-129483,-13134.943,4835.7944,-23707,Continuing
10,67,-227835,-47676.363,6434.26,-23707,Continuing
11,66,-284939,-86472.04,4942.8916,-23707,Continuing
12,98,-147202,-100932.14,4538.1597,-23707,Continuing
13,53,-374938,-93687.266,4665.479,-23707,Continuing
14,75,-59256,-119199.17,5659.003,-23707,Continuing
15,124,-55524,-82502.79,5321.606,-23707,Continuing
16,101,-239057,-58814.754,5825.1157,-23707,Continuing
17,103,-145224,-104467.16,6979.91,-23707,Continuing
18,125,-88158,-123175.34,7426.0625,-23707,Continuing
19,126,-93928,-99344.25,9398.814,-23707,Continuing
20,84,-24723,31851.984,14515.25,-23707,Continuing
21,115,-98439,-3586.6953,14863.558,-23707,Continuing
22,116,-26197,-48620.836,7030.2803,-23707,Continuing
23,118,-107494,-37371.402,6969.309,-23707,Continuing
24,119,-119938,-46234.246,6847.8306,-23707,Continuing
25,29,-286689,-51102.734,7769.0903,-23707,Continuing
26,112,-23707,-66605.445,9194.269,-23707,Max -Instability index reached
