Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,135,-1375402,-38428.047,424.66928,-23707,Continuing
2,21,-1167261,-3174.9365,1858.2659,-23707,Continuing
3,39,-98773,-1091.4438,2210.671,-23707,Continuing
4,86,-91681,-41904.84,3406.3772,-23707,Continuing
5,85,-27122,-71078.26,1152.3729,-23707,Continuing
6,58,-221696,-54135.74,2032.0608,-23707,Continuing
7,116,-26197,-44925.32,1231.5508,-23707,Continuing
8,67,-227835,-10912.437,1555.1324,-23707,Continuing
9,28,-57484,-75534.49,908.8231,-23707,Continuing
10,118,-107494,-73636.01,584.0584,-23707,Continuing
11,98,-147202,-76685.91,866.53296,-23707,Continuing
12,119,-119938,-78055.64,829.038,-23707,Continuing
13,59,-123157,-76995.64,871.3888,-23707,Continuing
14,71,-87667,-93353.04,739.1298,-23707,Continuing
15,112,-23707,-87908.086,689.11237,-23707,Max -Instability index reached
