Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,7,-144556,-375364.8,1370.0215,-23707,Continuing
2,8,-351227,-144092.16,2762.1519,-23707,Continuing
3,65,-349707,-264714.62,1660.7922,-23707,Continuing
4,45,-481313,-332111.53,5828.6016,-23707,Continuing
5,21,-1167261,-13.015486,3.8611355,-23707,Continuing
6,42,-482218,-363498.8,3660.8267,-23707,Continuing
7,51,-293210,-394169.3,7181.943,-23707,Continuing
8,52,-456484,-300349.62,7810.1924,-23707,Continuing
9,38,-224858,-455568.72,80158.055,-23707,Continuing
10,93,-211852,-251693.38,44441.633,-23707,Continuing
11,34,-287734,-191441.94,24119.398,-23707,Continuing
12,5,-253423,-216608.22,6885.995,-23707,Continuing
13,6,-273687,-231309.52,5983.7295,-23707,Continuing
14,92,-261756,-269101.22,6171.189,-23707,Continuing
15,70,-286563,-276616.4,4504.117,-23707,Continuing
16,35,-302631,-292724.47,5510.0254,-23707,Continuing
17,43,-228347,-281198.44,2611.508,-23707,Continuing
18,49,-234879,-295408.47,2980.4353,-23707,Continuing
19,91,-225170,-308425.47,4523.926,-23707,Continuing
20,85,-27122,-201172.12,27702.066,-23707,Continuing
21,30,-209698,-18831.988,4735.957,-23707,Continuing
22,0,-480185,-20200.512,10040.934,-23707,Continuing
23,58,-221696,-79785.02,3693.9265,-23707,Continuing
24,28,-57484,-119571.6,3541.0774,-23707,Continuing
25,29,-286689,-91858.53,3125.3523,-23707,Continuing
26,84,-24723,-151635.02,5830.788,-23707,Continuing
27,112,-23707,-99128.49,2869.216,-23707,Max -Instability index reached
