Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,26,-1267615,-38363.85,416.04584,-23707,Continuing
2,7,-144556,-994.80615,61.638866,-23707,Continuing
3,0,-480185,-10938.423,2567.692,-23707,Continuing
4,85,-27122,-27185.361,1374.0227,-23707,Continuing
5,58,-221696,-27425.111,992.86926,-23707,Continuing
6,28,-57484,-92255.46,1062.682,-23707,Continuing
7,66,-284939,-75393.86,1752.1016,-23707,Continuing
8,21,-1167261,-55178.137,2532.0295,-23707,Continuing
9,102,-129483,-89188.11,7001.6875,-23707,Continuing
10,116,-26197,-85716.4,6819.1323,-23707,Continuing
11,118,-107494,-60478.043,8883.057,-23707,Continuing
12,119,-119938,-59245.22,8708.622,-23707,Continuing
13,98,-147202,-70479.94,8078.4146,-23707,Continuing
14,67,-227835,-98610.7,12688.799,-23707,Continuing
15,8,-351227,-145819.05,6054.042,-23707,Continuing
16,59,-123157,-109244.47,12660.327,-23707,Continuing
17,74,-140574,-115672.08,4353.8374,-23707,Continuing
18,71,-87667,-160692.86,4083.3477,-23707,Continuing
19,75,-59256,-134149.88,4556.964,-23707,Continuing
20,124,-55524,-60212.863,3364.6294,-23707,Continuing
21,125,-88158,-55187.207,3260.6199,-23707,Continuing
22,126,-93928,-66816.53,3814.0154,-23707,Continuing
23,127,-184086,-78566.01,4300.397,-23707,Continuing
24,101,-239057,-100626.766,6350.251,-23707,Continuing
25,103,-145224,-133426.11,5433.3936,-23707,Continuing
26,86,-91681,-127295.76,6957.141,-23707,Continuing
27,29,-286689,-169575.52,5463.434,-23707,Continuing
28,78,-127394,-157473.19,6813.6587,-23707,Continuing
29,105,-141683,-153114.22,3053.9917,-23707,Continuing
30,100,-175885,-174134.44,5445.327,-23707,Continuing
31,39,-98773,-171410.89,9877.464,-23707,Continuing
32,84,-24723,-142885.06,10985.208,-23707,Continuing
33,112,-23707,-73353.81,11435.228,-23707,Max -Instability index reached
