Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,135,-1375402,-701687.6,3792.432,-23707,Continuing
2,7,-144556,-346591.5,28815.754,-23707,Continuing
3,8,-351227,-144163.5,7323.8613,-23707,Continuing
4,65,-349707,-263040.56,4742.9824,-23707,Continuing
5,42,-482218,-359156.03,4347.2603,-23707,Continuing
6,0,-480185,-427316.8,17954.383,-23707,Continuing
7,38,-224858,-450707.4,3856.3345,-23707,Continuing
8,93,-211852,-324452.0,2841.9463,-23707,Continuing
9,5,-253423,-210447.31,3739.718,-23707,Continuing
10,6,-273687,-236503.64,3488.4102,-23707,Continuing
11,70,-286563,-288777.9,3257.35,-23707,Continuing
12,92,-261756,-292477.84,2764.1396,-23707,Continuing
13,34,-287734,-305201.53,2551.3625,-23707,Continuing
14,35,-302631,-290279.5,2440.713,-23707,Continuing
15,91,-225170,-304662.84,2333.5469,-23707,Continuing
16,64,-269180,-302974.78,2357.697,-23707,Continuing
17,90,-318600,-308720.38,2536.2678,-23707,Continuing
18,3,-239852,-313281.34,2602.3262,-23707,Continuing
19,4,-416657,-315031.72,2744.2341,-23707,Continuing
20,63,-300244,-341674.12,3128.6067,-23707,Continuing
21,33,-132665,-351810.38,3369.0464,-23707,Continuing
22,89,-120257,-294349.12,2155.4033,-23707,Continuing
23,30,-209698,-231261.89,3328.7314,-23707,Continuing
24,68,-180293,-166463.75,5802.447,-23707,Continuing
25,32,-207474,-163178.47,6103.7627,-23707,Continuing
26,69,-252077,-188638.58,5514.369,-23707,Continuing
27,47,-416405,-177482.34,5595.7837,-23707,Continuing
28,31,-316345,-225744.11,3562.1714,-23707,Continuing
29,88,-132641,-299065.53,3940.49,-23707,Continuing
30,62,-40621,-268866.28,2973.2583,-23707,Continuing
31,96,-383479,-178053.5,2137.4795,-23707,Continuing
32,36,-190636,-237108.25,2381.5872,-23707,Continuing
33,37,-342685,-191384.48,5973.1416,-23707,Continuing
34,61,-449878,-256008.62,9855.075,-23707,Continuing
35,77,-476197,-281075.0,9704.145,-23707,Continuing
36,97,-206695,-325032.94,4066.452,-23707,Continuing
37,43,-228347,-327460.06,19423.62,-23707,Continuing
38,79,-548909,-308523.8,30535.443,-23707,Continuing
39,13,-714735,-300960.0,5677.8647,-23707,Continuing
40,11,-284710,-247742.94,3362.3948,-23707,Continuing
41,12,-602576,-279342.66,3342.9646,-23707,Continuing
42,78,-127394,-350076.28,3383.101,-23707,Continuing
43,104,-208028,-142773.72,4442.964,-23707,Continuing
44,105,-141683,-168275.97,3878.1018,-23707,Continuing
45,9,-914156,-177050.42,4829.1694,-23707,Continuing
46,103,-145224,-105672.11,4368.3057,-23707,Continuing
47,128,-258154,-141939.47,4637.5625,-23707,Continuing
48,102,-129483,-173291.98,3230.0898,-23707,Continuing
49,129,-316310,-203251.8,3886.324,-23707,Continuing
50,44,-299002,-198584.77,5139.1943,-23707,Continuing
51,76,-272660,-231742.47,6726.379,-23707,Continuing
52,130,-319618,-286265.0,6930.314,-23707,Continuing
53,100,-175885,-283669.3,5059.9937,-23707,Continuing
54,120,-91655,-250886.84,5080.313,-23707,Continuing
55,121,-107908,-121736.766,2261.2522,-23707,Continuing
56,122,-168856,-113425.555,2036.1052,-23707,Continuing
57,123,-292981,-121479.234,1921.4711,-23707,Continuing
58,75,-59256,-295996.75,4992.3438,-23707,Continuing
59,124,-55524,-149821.73,2878.2925,-23707,Continuing
60,126,-93928,-116368.69,3080.2568,-23707,Continuing
61,125,-88158,-103356.984,2348.6357,-23707,Continuing
62,127,-184086,-106338.43,4563.3936,-23707,Continuing
63,74,-140574,-188272.61,4395.0625,-23707,Continuing
64,73,-96638,-179065.6,4237.2466,-23707,Continuing
65,101,-239057,-242251.89,4601.925,-23707,Continuing
66,99,-192477,-284774.56,4433.3145,-23707,Continuing
67,41,-370439,-270930.4,3544.7454,-23707,Continuing
68,131,-422140,-277103.7,4270.7593,-23707,Continuing
69,72,-339668,-312820.2,4807.827,-23707,Continuing
70,98,-147202,-326107.06,3517.3625,-23707,Continuing
71,118,-107494,-326598.97,3629.8987,-23707,Continuing
72,116,-26197,-251089.62,4812.0166,-23707,Continuing
73,117,-38370,-209954.75,4954.463,-23707,Continuing
74,119,-119938,-138436.1,5021.026,-23707,Continuing
75,71,-87667,-189732.92,5274.6387,-23707,Continuing
76,39,-98773,-163830.27,5277.483,-23707,Continuing
77,94,-136004,-181525.16,5838.7417,-23707,Continuing
78,66,-284939,-210038.38,5200.8486,-23707,Continuing
79,56,-133495,-246165.42,5806.0776,-23707,Continuing
80,57,-237318,-212922.4,6178.9663,-23707,Continuing
81,67,-227835,-264553.06,5051.3623,-23707,Continuing
82,84,-24723,-271821.1,5408.1606,-23707,Continuing
83,112,-23707,-187672.45,5329.1753,-23707,Max -Instability index reached
