Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,135,-1375402,-700635.6,3425.8542,-23707,Continuing
2,7,-144556,-349730.38,24767.324,-23707,Continuing
3,8,-351227,-144519.78,6166.8516,-23707,Continuing
4,65,-349707,-264180.78,4058.6343,-23707,Continuing
5,42,-482218,-348658.06,4266.42,-23707,Continuing
6,45,-481313,-508526.22,3138.3694,-23707,Continuing
7,46,-482674,-496850.5,2767.91,-23707,Continuing
8,38,-224858,-486142.56,2329.5452,-23707,Continuing
9,93,-211852,-324623.53,4523.291,-23707,Continuing
10,5,-253423,-218982.4,4504.3433,-23707,Continuing
11,6,-273687,-238521.22,4312.6,-23707,Continuing
12,70,-286563,-305918.25,4526.666,-23707,Continuing
13,92,-261756,-309399.44,4109.0474,-23707,Continuing
14,34,-287734,-317175.0,4065.6455,-23707,Continuing
15,35,-302631,-292722.94,3088.09,-23707,Continuing
16,91,-225170,-313875.47,2999.2256,-23707,Continuing
17,64,-269180,-279928.12,2680.2505,-23707,Continuing
18,90,-318600,-279100.03,2563.1216,-23707,Continuing
19,3,-239852,-304653.12,2765.1682,-23707,Continuing
20,4,-416657,-281371.53,2185.5295,-23707,Continuing
21,63,-300244,-336522.2,2295.1997,-23707,Continuing
22,56,-133495,-300344.16,2844.7842,-23707,Continuing
23,57,-237318,-138055.52,1858.3307,-23707,Continuing
24,0,-480185,-156991.33,1696.8674,-23707,Continuing
25,84,-24723,-295663.8,1547.2556,-23707,Continuing
26,28,-57484,-208160.8,1312.5022,-23707,Continuing
27,29,-286689,-73938.27,2337.235,-23707,Continuing
28,112,-23707,-109557.85,4012.9824,-23707,Max -Instability index reached
