Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,26,-1267615,-57704.617,572.046,-23707,Continuing
2,7,-144556,-186.86786,28.83863,-23707,Continuing
3,0,-480185,-42317.785,5371.2153,-23707,Continuing
4,85,-27122,-41215.58,1873.7921,-23707,Continuing
5,58,-221696,-22240.15,1408.169,-23707,Continuing
6,29,-286689,-98784.09,1308.6805,-23707,Continuing
7,8,-351227,-144031.17,3316.8718,-23707,Continuing
8,86,-91681,-136482.06,1247.9166,-23707,Continuing
9,59,-123157,-125080.04,1283.0768,-23707,Continuing
10,60,-38893,-127009.58,1446.9224,-23707,Continuing
11,2,-144074,-110916.0,1194.6769,-23707,Continuing
12,87,-183180,-114131.2,1080.079,-23707,Continuing
13,98,-147202,-128203.055,2093.1555,-23707,Continuing
14,61,-449878,-146469.9,1461.5656,-23707,Continuing
15,67,-227835,-120845.81,3910.5835,-23707,Continuing
16,74,-140574,-191450.12,3328.8105,-23707,Continuing
17,100,-175885,-188962.53,6050.17,-23707,Continuing
18,78,-127394,-166837.1,4974.0635,-23707,Continuing
19,104,-208028,-154296.61,5403.395,-23707,Continuing
20,15,-102012,-232787.19,38853.805,-23707,Continuing
21,81,-489801,-113261.96,25018.205,-23707,Continuing
22,54,-376516,-95511.41,8020.9907,-23707,Continuing
23,16,-128971,-144535.06,28924.4,-23707,Continuing
24,116,-26197,-247881.28,14461.955,-23707,Continuing
25,117,-38370,-104628.73,12638.525,-23707,Continuing
26,118,-107494,-51719.902,12141.4795,-23707,Continuing
27,119,-119938,-47747.023,9872.857,-23707,Continuing
28,105,-141683,-103543.17,9236.715,-23707,Continuing
29,102,-129483,-135922.95,9042.281,-23707,Continuing
30,80,-438903,-186643.27,11864.106,-23707,Continuing
31,103,-145224,-253565.9,9372.126,-23707,Continuing
32,75,-59256,-151832.0,9770.216,-23707,Continuing
33,124,-55524,-57891.96,7210.7446,-23707,Continuing
34,125,-88158,-58271.72,6340.9043,-23707,Continuing
35,126,-93928,-65827.87,6085.623,-23707,Continuing
36,127,-184086,-72802.51,5704.898,-23707,Continuing
37,17,-1103450,-97908.97,7567.836,-23707,Continuing
38,101,-239057,-140841.84,10139.589,-23707,Continuing
39,66,-284939,-228061.19,9714.878,-23707,Continuing
40,65,-349707,-272404.44,4911.164,-23707,Continuing
41,71,-87667,-293607.84,9742.223,-23707,Continuing
42,39,-98773,-206726.53,9218.065,-23707,Continuing
43,84,-24723,-131956.83,7725.3247,-23707,Continuing
44,112,-23707,-53150.31,7337.013,-23707,Max -Instability index reached
