Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-374882.5,2981.6907,-23707,Continuing
2,26,-1267615,-251707.33,22085.316,-23707,Continuing
3,7,-144556,-227564.3,7858.967,-23707,Continuing
4,8,-351227,-152157.25,5505.604,-23707,Continuing
5,65,-349707,-254270.05,2869.7932,-23707,Continuing
6,42,-482218,-346314.16,2297.3115,-23707,Continuing
7,54,-376516,-418024.06,2349.41,-23707,Continuing
8,55,-463506,-379887.8,2713.137,-23707,Continuing
9,51,-293210,-393983.25,2161.414,-23707,Continuing
10,52,-456484,-318263.16,4260.236,-23707,Continuing
11,50,-199330,-395474.5,3116.825,-23707,Continuing
12,11,-284710,-106003.55,5552.9004,-23707,Continuing
13,9,-914156,-114785.81,7775.668,-23707,Continuing
14,49,-234879,-111566.53,5673.6387,-23707,Continuing
15,77,-476197,-159806.3,7185.4453,-23707,Continuing
16,15,-102012,-164380.22,3642.6772,-23707,Continuing
17,16,-128971,-103478.375,4283.8076,-23707,Continuing
18,80,-438903,-124431.55,3659.861,-23707,Continuing
19,81,-489801,-136727.42,4376.5996,-23707,Continuing
20,48,-404845,-158146.25,5377.401,-23707,Continuing
21,106,-437082,-232275.78,9503.629,-23707,Continuing
22,12,-602576,-287001.9,7544.0303,-23707,Continuing
23,43,-228347,-379764.78,9382.871,-23707,Continuing
24,13,-714735,-410006.66,5190.1353,-23707,Continuing
25,17,-1103450,-277598.5,11137.035,-23707,Continuing
26,76,-272660,-424340.06,18631.998,-23707,Continuing
27,103,-145224,-269853.3,9868.504,-23707,Continuing
28,78,-127394,-220766.48,8217.628,-23707,Continuing
29,104,-208028,-193194.3,6872.937,-23707,Continuing
30,47,-416405,-177005.31,6280.0312,-23707,Continuing
31,44,-299002,-219749.48,11666.147,-23707,Continuing
32,102,-129483,-276787.0,10951.138,-23707,Continuing
33,75,-59256,-230088.3,7159.06,-23707,Continuing
34,124,-55524,-175179.23,6212.849,-23707,Continuing
35,125,-88158,-137852.8,5983.9893,-23707,Continuing
36,126,-93928,-113839.95,9733.92,-23707,Continuing
37,127,-184086,-82912.99,8992.47,-23707,Continuing
38,101,-239057,-119554.55,8171.5513,-23707,Continuing
39,99,-192477,-259015.06,9024.746,-23707,Continuing
40,74,-140574,-275937.47,9124.277,-23707,Continuing
41,100,-175885,-284262.97,9086.099,-23707,Continuing
42,98,-147202,-230077.92,7419.2803,-23707,Continuing
43,116,-26197,-202837.48,7429.3486,-23707,Continuing
44,117,-38370,-128994.55,5689.607,-23707,Continuing
45,85,-27122,-58271.113,5573.241,-23707,Continuing
46,58,-221696,-22935.508,3301.4849,-23707,Continuing
47,118,-107494,-72112.72,6806.4663,-23707,Continuing
48,119,-119938,-79323.81,6615.9214,-23707,Continuing
49,67,-227835,-93356.85,5837.944,-23707,Continuing
50,66,-284939,-128944.98,5468.8013,-23707,Continuing
51,71,-87667,-150133.77,5285.7227,-23707,Continuing
52,39,-98773,-160974.56,4843.535,-23707,Continuing
53,28,-57484,-177122.9,5167.8247,-23707,Continuing
54,29,-286689,-155118.75,4707.866,-23707,Continuing
55,112,-23707,-183573.69,4635.372,-23707,Max -Instability index reached
