Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max -Instability index in Dataset,Stopping Reason
1,0,-480185,-375153.12,2972.5564,-23707,Continuing
2,26,-1267615,-258977.25,21610.979,-23707,Continuing
3,7,-144556,-237059.17,7871.394,-23707,Continuing
4,8,-351227,-142336.95,5815.7246,-23707,Continuing
5,65,-349707,-249053.2,3240.7898,-23707,Continuing
6,42,-482218,-331474.94,2810.3162,-23707,Continuing
7,45,-481313,-418550.1,3582.9414,-23707,Continuing
8,54,-376516,-396941.3,4826.9907,-23707,Continuing
9,55,-463506,-370094.3,4302.773,-23707,Continuing
10,51,-293210,-404876.7,3750.3667,-23707,Continuing
11,52,-456484,-322609.53,5542.564,-23707,Continuing
12,99,-192477,-459987.72,6893.359,-23707,Continuing
13,76,-272660,-157120.14,9028.231,-23707,Continuing
14,101,-239057,-207944.77,9915.133,-23707,Continuing
15,124,-55524,-280808.06,7442.399,-23707,Continuing
16,75,-59256,-128379.234,5768.2783,-23707,Continuing
17,125,-88158,-87628.92,4610.0396,-23707,Continuing
18,126,-93928,-82467.77,6085.328,-23707,Continuing
19,127,-184086,-76739.18,3628.609,-23707,Continuing
20,102,-129483,-199040.67,10364.116,-23707,Continuing
21,103,-145224,-300474.78,2125.7954,-23707,Continuing
22,128,-258154,-137096.44,2119.5056,-23707,Continuing
23,78,-127394,-236790.72,1494.2755,-23707,Continuing
24,104,-208028,-179327.62,1094.4541,-23707,Continuing
25,44,-299002,-179210.1,1257.293,-23707,Continuing
26,47,-416405,-231600.42,6104.9766,-23707,Continuing
27,105,-141683,-228969.38,1908.4805,-23707,Continuing
28,129,-316310,-232391.77,2076.585,-23707,Continuing
29,130,-319618,-277936.84,2141.3877,-23707,Continuing
30,131,-422140,-297072.25,2216.138,-23707,Continuing
31,74,-140574,-322860.53,3334.6829,-23707,Continuing
32,100,-175885,-256142.05,3207.7576,-23707,Continuing
33,121,-107908,-230531.05,2987.0737,-23707,Continuing
34,120,-91655,-150614.86,1630.6564,-23707,Continuing
35,123,-292981,-124852.37,1703.43,-23707,Continuing
36,122,-168856,-164209.31,1778.8774,-23707,Continuing
37,41,-370439,-179318.69,1608.3278,-23707,Continuing
38,98,-147202,-172645.7,1719.5724,-23707,Continuing
39,116,-26197,-203167.23,3450.8325,-23707,Continuing
40,117,-38370,-82713.42,2340.4238,-23707,Continuing
41,118,-107494,-59526.93,2502.2747,-23707,Continuing
42,119,-119938,-74024.91,2683.9106,-23707,Continuing
43,72,-339668,-170216.98,3181.769,-23707,Continuing
44,67,-227835,-126985.56,3509.976,-23707,Continuing
45,71,-87667,-182434.88,3798.7551,-23707,Continuing
46,39,-98773,-183679.08,4428.757,-23707,Continuing
47,66,-284939,-170719.23,4663.6934,-23707,Continuing
48,94,-136004,-224343.61,5582.589,-23707,Continuing
49,73,-96638,-245507.42,5997.994,-23707,Continuing
50,56,-133495,-325134.44,6732.9277,-23707,Continuing
51,57,-237318,-202381.02,6951.1406,-23707,Continuing
52,112,-23707,-359935.62,6156.937,-23707,Max -Instability index reached
