Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,75,1471.1,,,2510.3,WarmStart,WarmStart
1,127,1737.2,,,2510.3,WarmStart,WarmStart
2,185,1998.6,,,2510.3,WarmStart,WarmStart
3,227,1874.6,,,2510.3,WarmStart,WarmStart
4,234,1212.6,,,2510.3,WarmStart,WarmStart
5,235,1419.4,,,2510.3,WarmStart,WarmStart
6,292,2372.4,,,2510.3,WarmStart,WarmStart
7,294,1390.4,,,2510.3,WarmStart,WarmStart
8,34,1730.2,10015076.0,104582.4453125,2510.3,ActiveLearning,Continuing
9,119,1736.3,10086.1328125,184.09906005859375,2510.3,ActiveLearning,Continuing
10,265,1680.6,3755.019775390625,50.56119918823242,2510.3,ActiveLearning,Continuing
11,71,2501.1,2666.611328125,30.083988189697266,2510.3,ActiveLearning,Continuing
12,118,1603.3,2714.59130859375,33.53627395629883,2510.3,ActiveLearning,Continuing
13,107,1309.1,2758.850341796875,38.60678482055664,2510.3,ActiveLearning,Continuing
14,204,2005.5,2380.1943359375,29.122718811035156,2510.3,ActiveLearning,Continuing
15,289,1571.2,2437.411865234375,36.973602294921875,2510.3,ActiveLearning,Continuing
16,194,1233.3,2408.53173828125,39.26808166503906,2510.3,ActiveLearning,Continuing
17,115,1536.5,2593.382568359375,61.46434783935547,2510.3,ActiveLearning,Continuing
18,31,2487.3,2356.70166015625,49.74905776977539,2510.3,ActiveLearning,Continuing
19,191,2411.5,2346.824951171875,48.79378128051758,2510.3,ActiveLearning,Continuing
20,306,2510.3,2259.32861328125,49.84955978393555,2510.3,ActiveLearning,Max yield strength in Dataset reached
