Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,5,1164.4,,,2510.3,WarmStart,WarmStart
1,9,1155.0,,,2510.3,WarmStart,WarmStart
2,10,1218.4,,,2510.3,WarmStart,WarmStart
3,24,1383.7,,,2510.3,WarmStart,WarmStart
4,27,1825.8,,,2510.3,WarmStart,WarmStart
5,31,2487.3,,,2510.3,WarmStart,WarmStart
6,40,2157.3,,,2510.3,WarmStart,WarmStart
7,43,1026.6,,,2510.3,WarmStart,WarmStart
8,49,1550.3,,,2510.3,WarmStart,WarmStart
9,57,1235.9,,,2510.3,WarmStart,WarmStart
10,73,2381.6,,,2510.3,WarmStart,WarmStart
11,76,1669.3,,,2510.3,WarmStart,WarmStart
12,78,1580.1,,,2510.3,WarmStart,WarmStart
13,84,1278.2,,,2510.3,WarmStart,WarmStart
14,87,1393.5,,,2510.3,WarmStart,WarmStart
15,92,1280.7,,,2510.3,WarmStart,WarmStart
16,93,1755.2,,,2510.3,WarmStart,WarmStart
17,107,1309.1,,,2510.3,WarmStart,WarmStart
18,110,1241.0,,,2510.3,WarmStart,WarmStart
19,113,1405.6,,,2510.3,WarmStart,WarmStart
20,118,1603.3,,,2510.3,WarmStart,WarmStart
21,123,1729.4,,,2510.3,WarmStart,WarmStart
22,151,1109.3,,,2510.3,WarmStart,WarmStart
23,159,2356.4,,,2510.3,WarmStart,WarmStart
24,184,1012.8,,,2510.3,WarmStart,WarmStart
25,194,1233.3,,,2510.3,WarmStart,WarmStart
26,201,1586.7,,,2510.3,WarmStart,WarmStart
27,210,1580.0,,,2510.3,WarmStart,WarmStart
28,214,1529.6,,,2510.3,WarmStart,WarmStart
29,220,1373.9,,,2510.3,WarmStart,WarmStart
30,232,1515.8,,,2510.3,WarmStart,WarmStart
31,236,1019.7,,,2510.3,WarmStart,WarmStart
32,240,1267.1,,,2510.3,WarmStart,WarmStart
33,250,1322.9,,,2510.3,WarmStart,WarmStart
34,261,1287.3,,,2510.3,WarmStart,WarmStart
35,264,1288.4,,,2510.3,WarmStart,WarmStart
36,267,1352.2,,,2510.3,WarmStart,WarmStart
37,274,1486.2,,,2510.3,WarmStart,WarmStart
38,288,1768.0,,,2510.3,WarmStart,WarmStart
39,289,1571.2,,,2510.3,WarmStart,WarmStart
40,302,1311.1,,,2510.3,WarmStart,WarmStart
41,308,1258.6,,,2510.3,WarmStart,WarmStart
42,311,1376.7,,,2510.3,WarmStart,WarmStart
43,34,1730.2,11712.5341796875,217.47084045410156,2510.3,ActiveLearning,Continuing
44,283,1130.4,26500.2109375,275.012451171875,2510.3,ActiveLearning,Continuing
45,115,1536.5,5406.8681640625,109.95850372314453,2510.3,ActiveLearning,Continuing
46,172,1164.4,3857.59375,89.22626495361328,2510.3,ActiveLearning,Continuing
47,181,1801.8,3130.523681640625,110.36935424804688,2510.3,ActiveLearning,Continuing
48,75,1471.1,2841.82373046875,88.4048080444336,2510.3,ActiveLearning,Continuing
49,71,2501.1,2786.0908203125,61.34071350097656,2510.3,ActiveLearning,Continuing
50,191,2411.5,2577.402587890625,52.49996566772461,2510.3,ActiveLearning,Continuing
51,265,1680.6,2455.96728515625,56.93430709838867,2510.3,ActiveLearning,Continuing
52,292,2372.4,2489.056640625,49.41637420654297,2510.3,ActiveLearning,Continuing
53,206,2331.1,2455.31982421875,55.297279357910156,2510.3,ActiveLearning,Continuing
54,212,2249.6,2397.17236328125,52.49070739746094,2510.3,ActiveLearning,Continuing
55,224,1792.2,2231.002197265625,71.63448333740234,2510.3,ActiveLearning,Continuing
56,273,2402.3,2303.98583984375,55.9146614074707,2510.3,ActiveLearning,Continuing
57,306,2510.3,2167.2763671875,47.111183166503906,2510.3,ActiveLearning,Max yield strength in Dataset reached
