Iteration,Index,Observed Target Value,Predicted Target Value,Uncertainty,Max yield strength in Dataset,Phase,Stopping Reason
0,3,1341.7,,,2510.3,WarmStart,WarmStart
1,5,1164.4,,,2510.3,WarmStart,WarmStart
2,10,1218.4,,,2510.3,WarmStart,WarmStart
3,24,1383.7,,,2510.3,WarmStart,WarmStart
4,27,1825.8,,,2510.3,WarmStart,WarmStart
5,43,1026.6,,,2510.3,WarmStart,WarmStart
6,49,1550.3,,,2510.3,WarmStart,WarmStart
7,53,1372.9,,,2510.3,WarmStart,WarmStart
8,57,1235.9,,,2510.3,WarmStart,WarmStart
9,67,1438.6,,,2510.3,WarmStart,WarmStart
10,73,2381.6,,,2510.3,WarmStart,WarmStart
11,76,1669.3,,,2510.3,WarmStart,WarmStart
12,78,1580.1,,,2510.3,WarmStart,WarmStart
13,84,1278.2,,,2510.3,WarmStart,WarmStart
14,86,1453.8,,,2510.3,WarmStart,WarmStart
15,87,1393.5,,,2510.3,WarmStart,WarmStart
16,93,1755.2,,,2510.3,WarmStart,WarmStart
17,96,1233.3,,,2510.3,WarmStart,WarmStart
18,98,1243.4,,,2510.3,WarmStart,WarmStart
19,99,2411.5,,,2510.3,WarmStart,WarmStart
20,107,1309.1,,,2510.3,WarmStart,WarmStart
21,118,1603.3,,,2510.3,WarmStart,WarmStart
22,123,1729.4,,,2510.3,WarmStart,WarmStart
23,159,2356.4,,,2510.3,WarmStart,WarmStart
24,175,1074.9,,,2510.3,WarmStart,WarmStart
25,178,1460.7,,,2510.3,WarmStart,WarmStart
26,184,1012.8,,,2510.3,WarmStart,WarmStart
27,194,1233.3,,,2510.3,WarmStart,WarmStart
28,201,1586.7,,,2510.3,WarmStart,WarmStart
29,210,1580.0,,,2510.3,WarmStart,WarmStart
30,220,1373.9,,,2510.3,WarmStart,WarmStart
31,232,1515.8,,,2510.3,WarmStart,WarmStart
32,233,1088.6,,,2510.3,WarmStart,WarmStart
33,240,1267.1,,,2510.3,WarmStart,WarmStart
34,264,1288.4,,,2510.3,WarmStart,WarmStart
35,269,1368.5,,,2510.3,WarmStart,WarmStart
36,274,1486.2,,,2510.3,WarmStart,WarmStart
37,288,1768.0,,,2510.3,WarmStart,WarmStart
38,289,1571.2,,,2510.3,WarmStart,WarmStart
39,302,1311.1,,,2510.3,WarmStart,WarmStart
40,308,1258.6,,,2510.3,WarmStart,WarmStart
41,309,1212.0,,,2510.3,WarmStart,WarmStart
42,283,1130.4,17989.435546875,175.6331024169922,2510.3,ActiveLearning,Continuing
43,6,1605.4,6798.365234375,139.4879150390625,2510.3,ActiveLearning,Continuing
44,181,1801.8,6439.72265625,99.31356811523438,2510.3,ActiveLearning,Continuing
45,34,1730.2,7739.10302734375,247.0708770751953,2510.3,ActiveLearning,Continuing
46,172,1164.4,4225.95166015625,99.12842559814453,2510.3,ActiveLearning,Continuing
47,40,2157.3,2767.26708984375,45.69407272338867,2510.3,ActiveLearning,Continuing
48,71,2501.1,2833.157470703125,66.08563995361328,2510.3,ActiveLearning,Continuing
49,273,2402.3,2534.2236328125,54.82414245605469,2510.3,ActiveLearning,Continuing
50,31,2487.3,2476.012939453125,65.66264343261719,2510.3,ActiveLearning,Continuing
51,206,2331.1,2514.800537109375,51.601287841796875,2510.3,ActiveLearning,Continuing
52,292,2372.4,2534.948974609375,49.476951599121094,2510.3,ActiveLearning,Continuing
53,115,1536.5,2331.931396484375,69.63297271728516,2510.3,ActiveLearning,Continuing
54,265,1680.6,2146.443359375,54.905521392822266,2510.3,ActiveLearning,Continuing
55,191,2411.5,2339.81689453125,70.0180435180664,2510.3,ActiveLearning,Continuing
56,106,2381.6,2218.931884765625,46.27186584472656,2510.3,ActiveLearning,Continuing
57,207,1019.0,2068.422607421875,63.132659912109375,2510.3,ActiveLearning,Continuing
58,306,2510.3,2085.1328125,56.43473434448242,2510.3,ActiveLearning,Max yield strength in Dataset reached
